date,industry_code,pe_ttm,pb,dividend_yield
2025-02-11,801010,21.81,2.22,1.39
2025-02-11,801110,15.41,2.55,3.22
2025-02-11,801050,20.12,2.18,1.82
2025-02-11,801040,27.06,0.94,2.11
2025-02-11,801030,23.74,1.8,1.82
2025-02-11,801120,19.3,4.07,3.9
2025-02-11,801080,58.06,3.78,0.52
2025-02-11,801710,24.38,1.09,3.2
2025-02-11,801880,27.57,2.59,1.34
2025-02-11,801790,16.12,1.28,2.29
2025-02-11,801890,32.82,2.5,1.15
2025-02-11,801770,34.38,2.87,1.09
2025-02-11,801760,41.81,2.68,1.47
2025-02-11,801750,78.69,4.21,0.54
2025-02-11,801730,30.7,2.35,1.63
2025-02-11,801780,5.96,0.53,6.09
2025-02-12,801180,36.47,0.72,1.48
2025-02-12,801170,16.4,1.28,2.63
2025-02-12,801160,16.71,1.47,2.72
2025-02-12,801150,30.75,2.47,1.61
2025-02-12,801110,15.45,2.56,3.21
2025-02-12,801080,59.65,3.88,0.5
2025-02-12,801050,19.99,2.17,1.84
2025-02-12,801040,27.17,0.95,2.1
2025-02-12,801030,23.97,1.82,1.8
2025-02-12,801010,21.87,2.23,1.39
2025-02-12,801120,19.55,4.13,3.85
2025-02-12,801710,24.44,1.1,3.2
2025-02-12,801890,33.18,2.52,1.14
2025-02-12,801880,27.89,2.62,1.32
2025-02-12,801790,16.36,1.3,2.26
2025-02-12,801770,34.87,2.91,1.07
2025-02-12,801760,42.62,2.73,1.44
2025-02-12,801750,80.78,4.32,0.52
2025-02-12,801730,31.17,2.39,1.6
2025-02-12,801780,6.01,0.54,6.04
2025-02-13,801170,16.44,1.29,2.63
2025-02-13,801160,16.7,1.47,2.72
2025-02-13,801150,30.45,2.46,1.62
2025-02-13,801120,19.91,4.2,3.78
2025-02-13,801050,19.86,2.15,1.85
2025-02-13,801080,58.05,3.78,0.52
2025-02-13,801040,27.3,0.95,2.09
2025-02-13,801030,23.87,1.81,1.81
2025-02-13,801010,22.29,2.27,1.36
2025-02-13,801180,36.68,0.73,1.47
2025-02-13,801110,15.39,2.55,3.22
2025-02-13,801890,32.54,2.47,1.16
2025-02-13,801790,16.29,1.29,2.27
2025-02-13,801780,6.02,0.54,6.04
2025-02-13,801880,27.51,2.58,1.34
2025-02-13,801760,43.35,2.78,1.41
2025-02-13,801750,79.78,4.27,0.53
2025-02-13,801730,31.01,2.37,1.61
2025-02-13,801710,24.58,1.1,3.18
2025-02-13,801770,34.21,2.86,1.09
2025-02-14,801180,36.16,0.72,1.49
2025-02-14,801170,16.47,1.29,2.62
2025-02-14,801160,16.69,1.47,2.73
2025-02-14,801150,31.17,2.52,1.58
2025-02-14,801110,15.44,2.56,3.21
2025-02-14,801080,58.01,3.77,0.52
2025-02-14,801050,19.96,2.17,1.84
2025-02-14,801040,27.16,0.95,2.1
2025-02-14,801030,23.8,1.81,1.82
2025-02-14,801010,22.21,2.26,1.37
2025-02-14,801120,19.91,4.2,3.78
2025-02-14,801710,24.36,1.09,3.21
2025-02-14,801880,27.85,2.61,1.33
2025-02-14,801790,16.36,1.3,2.26
2025-02-14,801890,32.61,2.48,1.16
2025-02-14,801770,34.64,2.89,1.08
2025-02-14,801760,44.1,2.83,1.39
2025-02-14,801750,82.62,4.42,0.51
2025-02-14,801730,31.35,2.4,1.59
2025-02-14,801780,6.04,0.54,6.01
2025-02-17,801180,36.42,0.72,1.48
2025-02-17,801170,16.52,1.29,2.61
2025-02-17,801160,16.88,1.49,2.69
2025-02-17,801150,31.37,2.53,1.57
2025-02-17,801010,22.39,2.28,1.36
2025-02-17,801110,15.41,2.55,3.22
2025-02-17,801080,58.82,3.83,0.51
2025-02-17,801040,27.33,0.95,2.09
2025-02-17,801030,23.87,1.81,1.81
2025-02-17,801120,19.91,4.2,3.78
2025-02-17,801050,19.54,2.12,1.88
2025-02-17,801710,24.31,1.09,3.21
2025-02-17,801890,33.2,2.52,1.14
2025-02-17,801880,27.87,2.62,1.33
2025-02-17,801790,16.4,1.3,2.25
2025-02-17,801770,35.85,2.99,1.04
2025-02-17,801760,43.72,2.8,1.4
2025-02-17,801750,83.13,4.45,0.51
2025-02-17,801730,31.47,2.41,1.59
2025-02-17,801780,6.02,0.54,6.03
2025-02-18,801180,35.42,0.7,1.52
2025-02-18,801170,16.34,1.28,2.64
2025-02-18,801160,16.85,1.48,2.7
2025-02-18,801150,30.75,2.48,1.6
2025-02-18,801050,19.38,2.1,1.89
2025-02-18,801110,15.17,2.51,3.27
2025-02-18,801080,57.55,3.74,0.52
2025-02-18,801040,27.03,0.94,2.11
2025-02-18,801030,23.58,1.79,1.83
2025-02-18,801010,21.93,2.23,1.39
2025-02-18,801120,19.76,4.17,3.81
2025-02-18,801710,24.02,1.08,3.25
2025-02-18,801880,27.6,2.59,1.34
2025-02-18,801790,16.04,1.27,2.3
2025-02-18,801890,32.69,2.48,1.16
2025-02-18,801770,34.85,2.91,1.07
2025-02-18,801760,41.87,2.68,1.47
2025-02-18,801750,80.09,4.29,0.53
2025-02-18,801730,31.3,2.4,1.59
2025-02-18,801780,6.09,0.55,5.96
2025-02-19,801180,35.81,0.71,1.51
2025-02-19,801170,16.38,1.28,2.64
2025-02-19,801160,16.81,1.48,2.71
2025-02-19,801150,30.98,2.5,1.59
2025-02-19,801010,22.18,2.26,1.37
2025-02-19,801110,15.22,2.52,3.26
2025-02-19,801080,59.5,3.87,0.5
2025-02-19,801050,19.58,2.12,1.87
2025-02-19,801040,26.98,0.94,2.11
2025-02-19,801030,23.83,1.81,1.81
2025-02-19,801120,19.94,4.21,3.78
2025-02-19,801710,24.15,1.08,3.23
2025-02-19,801890,34.08,2.59,1.11
2025-02-19,801880,28.25,2.65,1.31
2025-02-19,801780,6.06,0.54,5.99
2025-02-19,801770,35.5,2.97,1.05
2025-02-19,801760,42.59,2.73,1.44
2025-02-19,801750,82.2,4.4,0.51
2025-02-19,801730,31.83,2.44,1.57
2025-02-19,801790,16.2,1.29,2.28
2025-02-20,801180,35.6,0.7,1.51
2025-02-20,801170,16.3,1.28,2.65
2025-02-20,801160,16.78,1.48,2.72
2025-02-20,801150,31.47,2.54,1.57
2025-02-20,801010,22.14,2.25,1.37
2025-02-20,801110,15.27,2.53,3.25
2025-02-20,801080,59.96,3.9,0.5
2025-02-20,801050,19.71,2.14,1.86
2025-02-20,801040,27.21,0.95,2.1
2025-02-20,801030,24.07,1.83,1.8
2025-02-20,801120,19.86,4.19,3.79
2025-02-20,801710,24.18,1.08,3.23
2025-02-20,801890,34.51,2.62,1.1
2025-02-20,801880,28.38,2.66,1.3
2025-02-20,801780,6.05,0.54,6.0
2025-02-20,801770,35.43,2.96,1.05
2025-02-20,801760,42.51,2.72,1.44
2025-02-20,801750,81.98,4.39,0.51
2025-02-20,801730,31.61,2.42,1.58
2025-02-20,801790,16.08,1.28,2.3
2025-02-21,801180,35.59,0.7,1.51
2025-02-21,801170,16.3,1.28,2.65
2025-02-21,801160,16.72,1.47,2.73
2025-02-21,801150,31.76,2.56,1.56
2025-02-21,801110,15.31,2.54,3.24
2025-02-21,801080,62.05,4.04,0.48
2025-02-21,801050,19.66,2.13,1.87
2025-02-21,801040,27.24,0.95,2.09
2025-02-21,801030,24.06,1.83,1.8
2025-02-21,801010,22.17,2.25,1.37
2025-02-21,801120,19.93,4.21,3.78
2025-02-21,801710,24.13,1.08,3.24
2025-02-21,801890,35.08,2.66,1.08
2025-02-21,801880,28.87,2.71,1.28
2025-02-21,801790,16.37,1.3,2.26
2025-02-21,801770,37.38,3.12,1.0
2025-02-21,801760,43.57,2.79,1.41
2025-02-21,801750,85.24,4.56,0.49
2025-02-21,801730,32.24,2.47,1.55
2025-02-21,801780,5.98,0.54,6.08
2025-02-24,801170,16.37,1.28,2.64
2025-02-24,801160,16.71,1.47,2.73
2025-02-24,801150,31.48,2.54,1.58
2025-02-24,801120,19.97,4.22,3.77
2025-02-24,801050,19.67,2.13,1.86
2025-02-24,801080,62.01,4.04,0.48
2025-02-24,801040,27.27,0.95,2.09
2025-02-24,801030,24.16,1.83,1.79
2025-02-24,801010,22.46,2.28,1.35
2025-02-24,801180,36.18,0.72,1.49
2025-02-24,801110,15.38,2.55,3.22
2025-02-24,801890,35.13,2.67,1.08
2025-02-24,801790,16.37,1.3,2.26
2025-02-24,801780,5.93,0.53,6.12
