date,industry_code,pe_ttm,pb,dividend_yield
2024-01-08,801040,21.35,0.88,1.8
2024-01-08,801030,20.94,1.76,1.74
2024-01-08,801010,48.42,2.56,1.15
2024-01-08,801180,12.25,0.67,2.61
2024-01-08,801110,12.28,2.18,3.47
2024-01-08,801890,26.94,2.08,0.98
2024-01-08,801880,23.67,1.98,1.24
2024-01-08,801790,14.0,1.01,2.71
2024-01-08,801780,4.43,0.43,5.83
2024-01-08,801760,35.92,2.24,1.56
2024-01-08,801750,56.91,3.02,0.55
2024-01-08,801730,16.17,2.22,1.27
2024-01-08,801710,16.83,1.15,2.67
2024-01-08,801770,26.87,1.98,1.23
2024-01-09,801180,12.32,0.67,2.59
2024-01-09,801170,14.13,1.23,2.74
2024-01-09,801160,19.12,1.48,2.27
2024-01-09,801150,27.09,2.64,1.14
2024-01-09,801050,15.59,1.99,1.99
2024-01-09,801110,12.38,2.2,3.44
2024-01-09,801080,42.67,2.44,0.54
2024-01-09,801040,21.38,0.88,1.8
2024-01-09,801030,20.9,1.75,1.75
2024-01-09,801010,48.47,2.56,1.15
2024-01-09,801120,23.62,4.96,2.55
2024-01-09,801710,16.94,1.16,2.65
2024-01-09,801890,27.33,2.11,0.97
2024-01-09,801880,23.8,1.99,1.23
2024-01-09,801790,13.95,1.0,2.72
2024-01-09,801770,26.87,1.98,1.22
2024-01-09,801760,35.83,2.24,1.56
2024-01-09,801750,56.34,2.99,0.55
2024-01-09,801730,16.3,2.24,1.26
2024-01-09,801780,4.45,0.43,5.81
2024-01-10,801180,12.28,0.67,2.6
2024-01-10,801170,14.07,1.23,2.75
2024-01-10,801160,19.03,1.48,2.28
2024-01-10,801150,26.86,2.62,1.15
2024-01-10,801050,15.51,1.98,2.0
2024-01-10,801110,12.37,2.19,3.47
2024-01-10,801080,42.18,2.4,0.54
2024-01-10,801040,21.25,0.88,1.81
2024-01-10,801030,20.83,1.75,1.75
2024-01-10,801010,48.01,2.54,1.16
2024-01-10,801120,23.81,5.0,2.53
2024-01-10,801710,16.92,1.16,2.65
2024-01-10,801880,23.7,1.98,1.24
2024-01-10,801790,13.83,1.0,2.74
2024-01-10,801890,26.97,2.08,0.98
2024-01-10,801770,26.41,1.95,1.24
2024-01-10,801760,34.84,2.17,1.6
2024-01-10,801750,55.09,2.93,0.56
2024-01-10,801730,16.43,2.25,1.25
2024-01-10,801780,4.42,0.43,5.84
2024-01-11,801180,12.38,0.67,2.58
2024-01-11,801170,14.16,1.24,2.74
2024-01-11,801160,18.94,1.47,2.28
2024-01-11,801150,27.09,2.64,1.14
2024-01-11,801010,48.77,2.58,1.14
2024-01-11,801110,12.39,2.2,3.45
2024-01-11,801080,42.87,2.44,0.54
2024-01-11,801050,15.72,2.01,1.97
2024-01-11,801040,21.26,0.88,1.81
2024-01-11,801030,21.0,1.76,1.74
2024-01-11,801120,23.91,5.02,2.52
2024-01-11,801710,17.1,1.17,2.62
2024-01-11,801890,27.34,2.11,0.96
2024-01-11,801880,24.15,2.02,1.21
2024-01-11,801780,4.42,0.43,5.85
2024-01-11,801770,26.96,1.99,1.22
2024-01-11,801760,35.94,2.24,1.55
2024-01-11,801750,56.8,3.02,0.55
2024-01-11,801730,16.76,2.3,1.23
2024-01-11,801790,13.97,1.01,2.72
2024-01-12,801180,12.34,0.67,2.59
2024-01-12,801170,14.23,1.24,2.73
2024-01-12,801160,19.16,1.49,2.26
2024-01-12,801150,26.77,2.61,1.16
2024-01-12,801110,12.36,2.19,3.46
2024-01-12,801080,42.24,2.4,0.54
2024-01-12,801050,15.7,2.01,1.97
2024-01-12,801040,21.23,0.88,1.81
2024-01-12,801030,20.97,1.76,1.74
2024-01-12,801010,49.18,2.6,1.13
2024-01-12,801120,23.84,5.0,2.52
2024-01-12,801710,17.24,1.18,2.6
2024-01-12,801890,27.12,2.09,0.97
2024-01-12,801880,24.08,2.01,1.22
2024-01-12,801790,13.84,1.0,2.74
2024-01-12,801770,26.51,1.96,1.24
2024-01-12,801760,35.2,2.2,1.38
2024-01-12,801750,55.72,2.96,0.56
2024-01-12,801730,16.78,2.3,1.22
2024-01-12,801780,4.45,0.43,5.81
2024-01-15,801180,12.39,0.67,2.58
2024-01-15,801170,14.4,1.26,2.7
2024-01-15,801160,19.14,1.49,2.26
2024-01-15,801150,26.85,2.62,1.15
2024-01-15,801050,15.55,1.99,1.99
2024-01-15,801110,12.48,2.21,3.43
2024-01-15,801080,42.39,2.41,0.54
2024-01-15,801040,21.09,0.87,1.82
2024-01-15,801030,20.82,1.74,1.75
2024-01-15,801010,48.54,2.57,1.15
2024-01-15,801120,23.75,4.99,2.53
2024-01-15,801710,17.34,1.19,2.59
2024-01-15,801890,27.02,2.08,0.98
2024-01-15,801880,23.97,2.0,1.22
2024-01-15,801790,13.83,1.0,2.74
2024-01-15,801770,26.62,1.97,1.23
2024-01-15,801760,35.19,2.2,1.38
2024-01-15,801750,55.36,2.94,0.56
2024-01-15,801730,16.59,2.28,1.24
2024-01-15,801780,4.47,0.44,5.78
2024-01-16,801170,14.47,1.26,2.68
2024-01-16,801160,19.08,1.48,2.27
2024-01-16,801150,26.75,2.61,1.16
2024-01-16,801120,23.8,5.0,2.53
2024-01-16,801050,15.52,1.98,2.0
2024-01-16,801080,42.22,2.4,0.54
2024-01-16,801040,20.98,0.87,1.83
2024-01-16,801030,20.76,1.74,1.76
2024-01-16,801010,48.77,2.58,1.14
2024-01-16,801180,12.26,0.67,2.61
2024-01-16,801110,12.57,2.23,3.4
2024-01-16,801890,26.93,2.07,0.98
2024-01-16,801880,24.13,2.02,1.21
2024-01-16,801790,13.99,1.01,2.71
2024-01-16,801780,4.53,0.44,5.71
2024-01-16,801760,34.88,2.18,1.4
2024-01-16,801750,55.17,2.92,0.56
2024-01-16,801730,16.82,2.31,1.22
2024-01-16,801710,17.35,1.19,2.59
2024-01-16,801770,26.64,1.97,1.23
2024-01-17,801180,11.93,0.65,2.68
2024-01-17,801170,14.21,1.24,2.73
2024-01-17,801160,18.77,1.46,2.3
2024-01-17,801150,26.07,2.54,1.19
2024-01-17,801050,15.01,1.92,2.07
2024-01-17,801110,12.39,2.2,3.45
2024-01-17,801080,40.98,2.33,0.56
2024-01-17,801040,20.58,0.85,1.87
2024-01-17,801030,20.23,1.7,1.8
2024-01-17,801010,47.68,2.52,1.17
2024-01-17,801120,23.05,4.84,2.61
2024-01-17,801710,16.86,1.16,2.67
2024-01-17,801880,23.45,1.96,1.25
2024-01-17,801790,13.74,0.99,2.76
2024-01-17,801890,26.33,2.03,1.01
2024-01-17,801770,26.13,1.93,1.26
2024-01-17,801760,33.96,2.12,1.43
2024-01-17,801750,54.01,2.86,0.58
2024-01-17,801730,16.32,2.24,1.26
2024-01-17,801780,4.5,0.44,5.74
2024-01-18,801180,11.91,0.65,2.68
2024-01-18,801170,14.18,1.24,2.74
2024-01-18,801160,18.62,1.45,2.32
2024-01-18,801150,26.14,2.55,1.19
2024-01-18,801110,12.39,2.2,3.46
2024-01-18,801080,41.44,2.36,0.55
2024-01-18,801050,15.0,1.92,2.07
2024-01-18,801040,20.33,0.84,1.89
2024-01-18,801030,20.17,1.69,1.81
2024-01-18,801010,47.49,2.51,1.18
2024-01-18,801120,23.42,4.92,2.57
2024-01-18,801710,16.78,1.15,2.67
2024-01-18,801890,26.26,2.02,1.01
2024-01-18,801880,23.52,1.97,1.25
2024-01-18,801790,13.92,1.0,2.73
2024-01-18,801770,26.89,1.99,1.22
2024-01-18,801760,34.29,2.14,1.42
2024-01-18,801750,54.61,2.89,0.57
2024-01-18,801730,16.65,2.28,1.24
2024-01-18,801780,4.51,0.44,5.73
2024-01-19,801170,14.08,1.23,2.76
2024-01-19,801160,18.49,1.44,2.34
2024-01-19,801150,26.0,2.54,1.19
2024-01-19,801120,23.59,4.95,2.55
2024-01-19,801050,14.91,1.91,2.08
2024-01-19,801080,41.21,2.35,0.56
2024-01-19,801040,20.23,0.83,1.9
2024-01-19,801030,20.05,1.68,1.82
2024-01-19,801010,46.99,2.48,1.19
2024-01-19,801180,11.88,0.65,2.69
2024-01-19,801110,12.32,2.18,3.48
2024-01-19,801890,25.89,1.99,1.02
2024-01-19,801790,13.84,1.0,2.74
2024-01-19,801780,4.51,0.44,5.73
2024-01-19,801880,23.19,1.94,1.27
2024-01-19,801760,34.63,2.16,1.41
2024-01-19,801750,53.52,2.83,0.58
2024-01-19,801730,16.35,2.24,1.26
2024-01-19,801710,16.52,1.13,2.72
2024-01-19,801770,26.73,1.97,1.23
2024-01-22,801180,11.34,0.62,2.82
2024-01-22,801170,13.57,1.19,2.87
2024-01-22,801160,17.87,1.39,2.42
2024-01-22,801150,24.95,2.43,1.25
2024-01-22,801110,12.0,2.13,3.58
2024-01-22,801080,39.46,2.25,0.58
2024-01-22,801050,14.21,1.82,2.18
2024-01-22,801040,19.37,0.8,1.96
2024-01-22,801030,19.05,1.6,1.92
2024-01-22,801010,45.02,2.38,1.24
2024-01-22,801120,23.2,4.87,2.59
2024-01-22,801710,15.62,1.07,2.89
2024-01-22,801880,22.3,1.86,1.32
2024-01-22,801790,13.59,0.98,2.79
2024-01-22,801890,24.67,1.9,1.08
2024-01-22,801770,25.9,1.91,1.28
2024-01-22,801760,32.36,2.02,1.51
2024-01-22,801750,50.83,2.69,0.62
2024-01-22,801730,15.83,2.17,1.31
2024-01-22,801780,4.5,0.44,5.75
2024-01-23,801170,13.67,1.2,2.85
2024-01-23,801160,18.03,1.4,2.4
2024-01-23,801150,25.1,2.45,1.24
2024-01-23,801120,23.04,4.84,2.61
2024-01-23,801180,11.51,0.63,2.78
2024-01-23,801080,39.82,2.27,0.58
2024-01-23,801050,14.33,1.83,2.16
2024-01-23,801040,19.53,0.81,1.94
2024-01-23,801030,19.22,1.61,1.9
2024-01-23,801010,45.06,2.38,1.24
2024-01-23,801110,12.08,2.14,3.56
2024-01-23,801890,24.82,1.91,1.07
2024-01-23,801880,22.45,1.88,1.31
2024-01-23,801790,13.79,0.99,2.75
2024-01-23,801780,4.49,0.44,5.75
2024-01-23,801760,33.52,2.09,1.45
2024-01-23,801750,51.91,2.75,0.6
2024-01-23,801730,15.93,2.18,1.3
2024-01-23,801710,15.68,1.08,2.88
2024-01-23,801770,26.39,1.95,1.25
2024-01-24,801180,11.92,0.65,2.68
2024-01-24,801170,14.05,1.23,2.77
2024-01-24,801160,18.42,1.43,2.35
2024-01-24,801150,25.3,2.47,1.23
2024-01-24,801050,14.55,1.86,2.13
2024-01-24,801110,12.29,2.18,3.5
2024-01-24,801080,39.93,2.27,0.58
2024-01-24,801040,20.07,0.83,1.89
2024-01-24,801030,19.41,1.63,1.88
2024-01-24,801010,45.45,2.4,1.23
2024-01-24,801120,23.14,4.86,2.6
2024-01-24,801710,15.97,1.1,2.82
2024-01-24,801890,25.21,1.94,1.05
2024-01-24,801880,22.69,1.9,1.3
2024-01-24,801790,14.35,1.03,2.65
2024-01-24,801770,26.72,1.97,1.24
2024-01-24,801760,33.77,2.12,1.43
2024-01-24,801750,52.68,2.79,0.6
2024-01-24,801730,15.87,2.18,1.3
2024-01-24,801780,4.56,0.45,5.66
2024-01-25,801180,12.57,0.68,2.55
2024-01-25,801170,14.41,1.26,2.7
2024-01-25,801160,18.93,1.47,2.29
2024-01-25,801150,25.83,2.52,1.2
2024-01-25,801050,14.99,1.92,2.07
2024-01-25,801110,12.3,2.18,3.49
2024-01-25,801080,41.03,2.34,0.56
2024-01-25,801040,20.84,0.86,1.81
2024-01-25,801030,20.0,1.68,1.83
2024-01-25,801010,46.34,2.45,1.2
2024-01-25,801120,23.51,4.94,2.56
2024-01-25,801710,16.53,1.14,2.73
2024-01-25,801890,25.99,2.0,1.02
2024-01-25,801880,23.14,1.93,1.27
2024-01-25,801790,14.64,1.05,2.59
2024-01-25,801770,27.81,2.05,1.19
2024-01-25,801760,34.98,2.2,1.38
2024-01-25,801750,54.37,2.88,0.58
2024-01-25,801730,16.15,2.21,1.28
2024-01-25,801780,4.63,0.45,5.58
2024-01-26,801180,12.96,0.71,2.47
2024-01-26,801170,14.56,1.27,2.67
2024-01-26,801160,19.05,1.48,2.27
2024-01-26,801150,25.35,2.47,1.23
2024-01-26,801080,40.07,2.28,0.58
2024-01-26,801110,12.36,2.19,3.48
2024-01-26,801050,15.03,1.92,2.06
2024-01-26,801040,21.04,0.87,1.79
2024-01-26,801030,19.93,1.67,1.84
2024-01-26,801120,23.5,4.93,2.56
2024-01-26,801010,46.59,2.46,1.2
2024-01-26,801710,16.7,1.15,2.7
2024-01-26,801880,22.92,1.92,1.28
2024-01-26,801790,14.66,1.06,2.59
2024-01-26,801890,25.91,1.99,1.03
2024-01-26,801770,27.47,2.03,1.2
2024-01-26,801760,34.98,2.2,1.38
2024-01-26,801750,53.81,2.85,0.58
2024-01-26,801730,15.86,2.17,1.3
2024-01-26,801780,4.71,0.46,5.49
2024-01-29,801150,24.77,2.42,1.25
2024-01-29,801180,12.72,0.69,2.52
2024-01-29,801170,14.42,1.26,2.7
2024-01-29,801160,19.03,1.48,2.27
2024-01-29,801120,23.59,4.95,2.55
2024-01-29,801110,12.5,2.22,3.45
2024-01-29,801080,38.73,2.21,0.59
2024-01-29,801050,14.75,1.89,2.1
2024-01-29,801040,20.88,0.86,1.87
2024-01-29,801030,19.51,1.64,1.88
2024-01-29,801010,46.05,2.43,1.21
2024-01-29,801890,25.27,1.94,1.06
2024-01-29,801880,22.31,1.87,1.32
2024-01-29,801710,16.53,1.14,2.73
2024-01-29,801780,4.75,0.46,5.44
2024-01-29,801770,26.35,1.95,1.26
2024-01-29,801760,33.81,2.12,1.43
2024-01-29,801750,51.83,2.75,0.61
2024-01-29,801730,15.2,2.08,1.36
2024-01-29,801790,14.45,1.04,2.62
2024-01-30,801170,14.04,1.23,2.77
2024-01-30,801160,18.83,1.46,2.3
2024-01-30,801150,24.16,2.36,1.29
2024-01-30,801120,22.95,4.82,2.62
2024-01-30,801050,14.45,1.85,2.15
2024-01-30,801080,37.43,2.13,0.62
2024-01-30,801040,20.53,0.85,1.91
2024-01-30,801030,18.97,1.59,1.93
2024-01-30,801010,45.33,2.39,1.23
2024-01-30,801180,12.27,0.67,2.61
2024-01-30,801110,12.34,2.19,3.49
2024-01-30,801890,24.65,1.9,1.08
2024-01-30,801790,14.22,1.02,2.67
2024-01-30,801780,4.7,0.46,5.5
2024-01-30,801880,21.88,1.83,1.35
2024-01-30,801760,32.62,2.05,1.48
2024-01-30,801750,50.65,2.68,0.62
2024-01-30,801730,14.76,2.02,1.4
2024-01-30,801710,16.05,1.11,2.81
2024-01-30,801770,25.68,1.9,1.29
2024-01-31,801180,11.81,0.64,2.71
2024-01-31,801170,13.82,1.21,2.82
2024-01-31,801160,18.7,1.45,2.31
2024-01-31,801150,23.22,2.26,1.34
2024-01-31,801110,12.24,2.17,3.52
2024-01-31,801080,36.0,2.05,0.64
2024-01-31,801050,14.0,1.79,2.22
2024-01-31,801040,20.16,0.83,1.94
2024-01-31,801030,18.31,1.54,2.0
2024-01-31,801010,44.22,2.34,1.26
2024-01-31,801120,22.64,4.75,2.66
2024-01-31,801710,15.71,1.08,2.87
2024-01-31,801880,21.31,1.78,1.38
2024-01-31,801790,14.15,1.02,2.68
2024-01-31,801890,23.88,1.84,1.12
2024-01-31,801770,24.93,1.84,1.36
2024-01-31,801760,31.55,1.98,1.54
2024-01-31,801750,48.05,2.55,0.65
2024-01-31,801730,14.57,2.0,1.43
2024-01-31,801780,4.7,0.46,5.5
2024-02-01,801180,11.52,0.63,2.78
2024-02-01,801170,13.68,1.2,2.84
2024-02-01,801160,18.41,1.43,2.35
2024-02-01,801150,23.24,2.27,1.34
2024-02-01,801010,44.13,2.33,1.27
2024-02-01,801110,12.28,2.18,3.51
2024-02-01,801050,13.95,1.78,2.23
2024-02-01,801040,19.97,0.83,1.96
2024-02-01,801030,18.13,1.52,2.02
2024-02-01,801120,22.68,4.76,2.65
2024-02-01,801080,36.27,2.07,0.64
2024-02-01,801710,15.57,1.07,2.9
2024-02-01,801880,21.27,1.78,1.39
2024-02-01,801790,14.05,1.01,2.7
2024-02-01,801890,23.72,1.83,1.13
2024-02-01,801770,25.15,1.86,1.35
2024-02-01,801760,31.3,1.96,1.55
2024-02-01,801750,48.19,2.55,0.65
2024-02-01,801730,14.54,1.99,1.43
2024-02-01,801780,4.68,0.46,5.53
2024-02-02,801180,11.47,0.63,2.79
2024-02-02,801170,13.5,1.18,2.88
2024-02-02,801160,18.2,1.42,2.38
2024-02-02,801150,22.39,2.18,1.39
2024-02-02,801110,12.13,2.15,3.55
2024-02-02,801080,34.88,1.99,0.66
2024-02-02,801050,13.57,1.73,2.29
2024-02-02,801040,19.61,0.81,2.0
2024-02-02,801030,17.5,1.47,2.09
2024-02-02,801010,43.66,2.31,1.28
2024-02-02,801120,22.46,4.71,2.68
2024-02-02,801710,15.23,1.05,2.97
2024-02-02,801890,23.1,1.78,1.16
2024-02-02,801880,20.65,1.73,1.43
2024-02-02,801790,13.81,0.99,2.74
2024-02-02,801770,24.63,1.82,1.38
2024-02-02,801760,30.79,1.93,1.57
2024-02-02,801750,46.2,2.45,0.68
2024-02-02,801730,14.0,1.92,1.49
2024-02-02,801780,4.68,0.46,5.53
2024-02-05,801170,13.24,1.16,2.94
2024-02-05,801160,17.87,1.39,2.42
2024-02-05,801150,22.08,2.15,1.41
2024-02-05,801120,22.63,4.75,2.66
2024-02-05,801050,13.13,1.68,2.37
2024-02-05,801080,33.63,1.92,0.69
2024-02-05,801040,19.11,0.79,2.05
2024-02-05,801030,16.78,1.41,2.18
2024-02-05,801010,42.51,2.25,1.31
2024-02-05,801180,10.81,0.59,2.96
2024-02-05,801110,12.11,2.15,3.56
2024-02-05,801890,22.15,1.71,1.22
2024-02-05,801790,13.63,0.98,2.79
2024-02-05,801780,4.73,0.46,5.46
2024-02-05,801880,19.95,1.67,1.48
2024-02-05,801760,28.51,1.79,1.7
2024-02-05,801750,43.2,2.29,0.73
2024-02-05,801730,13.64,1.87,1.53
2024-02-05,801710,14.65,1.01,3.09
2024-02-05,801770,23.9,1.77,1.43
2024-02-06,801180,10.97,0.6,2.92
2024-02-06,801170,13.69,1.2,2.84
2024-02-06,801160,18.27,1.42,2.37
2024-02-06,801150,23.69,2.31,1.32
2024-02-06,801110,12.38,2.19,3.48
2024-02-06,801080,35.6,2.03,0.65
2024-02-06,801050,13.78,1.76,2.26
2024-02-06,801040,19.97,0.83,1.96
2024-02-06,801030,17.59,1.48,2.08
2024-02-06,801010,43.64,2.3,1.28
2024-02-06,801120,23.47,4.93,2.56
2024-02-06,801710,15.23,1.05,2.97
2024-02-06,801880,20.81,1.74,1.42
2024-02-06,801790,14.3,1.03,2.66
2024-02-06,801890,23.09,1.78,1.17
2024-02-06,801770,25.0,1.85,1.36
2024-02-06,801760,30.02,1.88,1.62
2024-02-06,801750,45.55,2.41,0.69
2024-02-06,801730,14.44,1.98,1.44
2024-02-06,801780,4.79,0.47,5.39
2024-02-07,801180,10.94,0.6,2.93
2024-02-07,801170,13.89,1.21,2.8
2024-02-07,801160,18.45,1.43,2.36
2024-02-07,801150,24.41,2.38,1.28
2024-02-07,801010,44.42,2.34,1.26
2024-02-07,801110,12.62,2.24,3.4
2024-02-07,801080,36.39,2.07,0.63
2024-02-07,801040,20.6,0.86,1.9
2024-02-07,801030,18.07,1.52,2.03
2024-02-07,801120,23.91,5.02,2.52
2024-02-07,801050,14.22,1.82,2.19
2024-02-07,801710,15.45,1.07,2.93
2024-02-07,801890,23.35,1.8,1.16
2024-02-07,801880,21.36,1.79,1.39
2024-02-07,801790,14.51,1.04,2.62
2024-02-07,801770,25.18,1.86,1.35
2024-02-07,801760,30.29,1.9,1.6
2024-02-07,801750,46.27,2.45,0.68
2024-02-07,801730,14.78,2.03,1.41
2024-02-07,801780,4.76,0.47,5.43
2024-02-08,801180,11.49,0.63,2.79
2024-02-08,801170,14.05,1.23,2.77
2024-02-08,801160,18.7,1.45,2.33
2024-02-08,801150,24.67,2.41,1.26
2024-02-08,801050,14.52,1.85,2.14
2024-02-08,801110,12.65,2.24,3.4
2024-02-08,801080,37.83,2.16,0.61
2024-02-08,801040,20.84,0.87,1.88
2024-02-08,801030,18.72,1.57,1.95
2024-02-08,801010,45.4,2.39,1.23
2024-02-08,801120,23.94,5.02,2.51
2024-02-08,801710,15.88,1.1,2.85
2024-02-08,801880,22.08,1.84,1.34
2024-02-08,801790,14.65,1.05,2.59
2024-02-08,801890,24.34,1.87,1.1
2024-02-08,801770,25.98,1.92,1.31
2024-02-08,801760,31.46,1.97,1.54
2024-02-08,801750,48.77,2.58,0.64
2024-02-08,801730,15.19,2.08,1.37
2024-02-08,801780,4.74,0.46,5.46
2024-02-19,801180,11.54,0.63,2.78
2024-02-19,801170,14.27,1.25,2.73
2024-02-19,801160,19.12,1.48,2.28
2024-02-19,801150,24.68,2.41,1.26
2024-02-19,801010,45.08,2.38,1.24
2024-02-19,801110,12.71,2.25,3.38
2024-02-19,801080,38.58,2.2,0.59
2024-02-19,801050,14.67,1.87,2.12
2024-02-19,801040,21.07,0.87,1.86
2024-02-19,801030,18.92,1.59,1.93
2024-02-19,801120,23.98,5.03,2.51
2024-02-19,801710,15.9,1.1,2.85
2024-02-19,801890,24.81,1.91,1.08
2024-02-19,801880,22.24,1.86,1.33
2024-02-19,801780,4.83,0.47,5.36
2024-02-19,801770,27.8,2.05,1.22
2024-02-19,801760,33.39,2.1,1.45
2024-02-19,801750,50.93,2.7,0.62
2024-02-19,801730,15.2,2.08,1.37
2024-02-19,801790,14.55,1.05,2.61
2024-02-20,801180,11.63,0.64,2.75
2024-02-20,801170,14.39,1.26,2.71
2024-02-20,801160,19.22,1.49,2.27
2024-02-20,801150,24.96,2.43,1.25
2024-02-20,801010,45.71,2.41,1.22
2024-02-20,801110,12.95,2.29,3.32
2024-02-20,801080,38.68,2.2,0.59
2024-02-20,801050,14.74,1.88,2.11
2024-02-20,801040,21.17,0.88,1.85
2024-02-20,801030,19.05,1.6,1.92
2024-02-20,801120,23.78,4.99,2.53
2024-02-20,801710,16.03,1.1,2.89
2024-02-20,801890,25.02,1.93,1.07
2024-02-20,801880,22.12,1.85,1.34
2024-02-20,801780,4.86,0.48,5.32
2024-02-20,801770,28.02,2.07,1.21
2024-02-20,801760,33.81,2.12,1.43
2024-02-20,801750,51.07,2.7,0.61
2024-02-20,801730,15.13,2.07,1.37
2024-02-20,801790,14.64,1.05,2.6
2024-02-21,801180,11.88,0.65,2.7
2024-02-21,801170,14.49,1.27,2.69
2024-02-21,801160,19.13,1.48,2.29
2024-02-21,801150,25.02,2.44,1.24
2024-02-21,801110,13.01,2.3,3.31
2024-02-21,801080,38.86,2.22,0.59
2024-02-21,801050,14.85,1.9,2.09
2024-02-21,801040,21.17,0.88,1.85
2024-02-21,801030,19.25,1.62,1.9
2024-02-21,801010,45.95,2.42,1.22
2024-02-21,801120,24.59,5.16,2.45
2024-02-21,801710,16.29,1.11,2.85
2024-02-21,801890,25.21,1.94,1.06
2024-02-21,801880,22.57,1.88,1.31
2024-02-21,801790,14.86,1.07,2.56
2024-02-21,801770,27.75,2.05,1.22
2024-02-21,801760,33.8,2.12,1.43
2024-02-21,801750,51.27,2.71,0.61
2024-02-21,801730,15.31,2.1,1.35
2024-02-21,801780,4.99,0.49,5.18
2024-02-22,801170,14.58,1.28,2.67
2024-02-22,801160,19.33,1.5,2.26
2024-02-22,801150,25.17,2.45,1.24
2024-02-22,801120,24.69,5.18,2.44
2024-02-22,801050,15.04,1.92,2.07
2024-02-22,801080,39.67,2.26,0.58
2024-02-22,801040,21.37,0.89,1.83
2024-02-22,801030,19.48,1.64,1.88
2024-02-22,801010,46.25,2.44,1.21
2024-02-22,801180,11.9,0.65,2.7
2024-02-22,801110,13.04,2.31,3.3
2024-02-22,801890,25.62,1.97,1.05
2024-02-22,801790,15.01,1.08,2.53
2024-02-22,801780,5.0,0.49,5.17
