date,industry_code,pe_ttm,pb,dividend_yield
2023-01-09,801880,32.38,2.2,1.16
2023-01-09,801790,15.51,1.19,2.83
2023-01-09,801780,5.05,0.51,4.78
2023-01-09,801760,32.93,1.99,1.43
2023-01-09,801750,50.88,3.25,0.61
2023-01-09,801730,28.59,3.86,0.54
2023-01-09,801770,25.33,1.88,1.21
2023-01-10,801180,13.38,0.9,2.67
2023-01-10,801170,11.63,1.42,3.11
2023-01-10,801150,24.34,3.28,0.96
2023-01-10,801080,29.77,2.7,0.98
2023-01-10,801110,13.98,2.5,3.41
2023-01-10,801050,15.1,2.65,0.91
2023-01-10,801040,16.62,1.0,4.58
2023-01-10,801030,14.55,2.31,1.66
2023-01-10,801010,98.28,3.09,0.46
2023-01-10,801120,36.21,6.96,1.72
2023-01-10,801160,24.84,1.62,1.61
2023-01-10,801710,14.65,1.67,3.1
2023-01-10,801890,30.66,2.35,1.21
2023-01-10,801880,32.89,2.23,1.15
2023-01-10,801790,15.32,1.18,2.86
2023-01-10,801770,25.29,1.88,1.21
2023-01-10,801760,33.23,2.01,1.42
2023-01-10,801750,50.97,3.26,0.61
2023-01-10,801730,28.87,3.9,0.53
2023-01-10,801780,4.99,0.51,4.83
2023-01-11,801180,13.5,0.91,2.65
2023-01-11,801170,11.57,1.42,3.13
2023-01-11,801160,24.75,1.62,1.62
2023-01-11,801150,24.23,3.26,0.97
2023-01-11,801080,29.53,2.67,0.99
2023-01-11,801120,35.98,6.92,1.73
2023-01-11,801110,14.09,2.52,3.38
2023-01-11,801050,15.04,2.65,0.91
2023-01-11,801040,16.66,1.0,4.57
2023-01-11,801030,14.47,2.3,1.67
2023-01-11,801010,98.05,3.08,0.47
2023-01-11,801890,30.39,2.33,1.22
2023-01-11,801880,32.55,2.21,1.16
2023-01-11,801710,14.69,1.67,3.09
2023-01-11,801780,5.04,0.51,4.79
2023-01-11,801770,25.26,1.87,1.21
2023-01-11,801760,32.41,1.97,1.68
2023-01-11,801750,50.01,3.2,0.62
2023-01-11,801730,28.54,3.86,0.54
2023-01-11,801790,15.39,1.18,2.85
2023-01-12,801180,13.26,0.89,2.69
2023-01-12,801170,11.57,1.42,3.13
2023-01-12,801160,24.72,1.62,1.62
2023-01-12,801150,24.13,3.25,0.97
2023-01-12,801080,29.62,2.68,0.98
2023-01-12,801110,14.05,2.51,3.39
2023-01-12,801050,15.09,2.66,0.9
2023-01-12,801040,16.63,1.0,4.58
2023-01-12,801030,14.49,2.3,1.67
2023-01-12,801120,35.72,6.87,1.74
2023-01-12,801010,97.45,3.06,0.47
2023-01-12,801710,14.59,1.66,3.11
2023-01-12,801880,32.85,2.23,1.15
2023-01-12,801790,15.52,1.19,2.83
2023-01-12,801890,30.57,2.34,1.21
2023-01-12,801770,25.54,1.89,1.2
2023-01-12,801760,32.49,1.97,1.67
2023-01-12,801750,50.32,3.22,0.62
2023-01-12,801730,28.84,3.9,0.53
2023-01-12,801780,5.04,0.51,4.78
2023-01-13,801180,13.34,0.89,2.67
2023-01-13,801170,11.75,1.44,3.08
2023-01-13,801160,24.73,1.62,1.62
2023-01-13,801150,24.66,3.32,0.95
2023-01-13,801110,14.32,2.56,3.33
2023-01-13,801080,29.55,2.68,0.99
2023-01-13,801050,15.13,2.66,0.9
2023-01-13,801040,16.68,1.0,4.57
2023-01-13,801030,14.55,2.31,1.66
2023-01-13,801010,99.69,3.14,0.46
2023-01-13,801120,36.72,7.06,1.7
2023-01-13,801890,30.72,2.35,1.2
2023-01-13,801710,14.95,1.7,3.04
2023-01-13,801880,32.88,2.23,1.14
2023-01-13,801790,15.88,1.22,2.76
2023-01-13,801770,25.45,1.89,1.2
2023-01-13,801760,32.93,2.0,1.65
2023-01-13,801750,50.32,3.22,0.62
2023-01-13,801730,28.81,3.89,0.53
2023-01-13,801780,5.1,0.52,4.73
2023-01-16,801180,13.39,0.9,2.66
2023-01-16,801170,11.85,1.45,3.05
2023-01-16,801160,24.82,1.62,1.62
2023-01-16,801150,25.24,3.4,0.93
2023-01-16,801050,15.28,2.69,0.89
2023-01-16,801110,14.67,2.63,3.25
2023-01-16,801080,30.22,2.74,0.96
2023-01-16,801040,16.81,1.01,4.53
2023-01-16,801030,14.7,2.34,1.64
2023-01-16,801010,101.59,3.2,0.45
2023-01-16,801120,37.42,7.2,1.67
2023-01-16,801710,15.08,1.72,3.01
2023-01-16,801890,30.85,2.36,1.2
2023-01-16,801880,32.91,2.23,1.14
2023-01-16,801790,16.19,1.25,2.71
2023-01-16,801770,25.5,1.89,1.2
2023-01-16,801760,32.88,1.99,1.65
2023-01-16,801750,51.59,3.3,0.6
2023-01-16,801730,29.08,3.93,0.53
2023-01-16,801780,5.11,0.52,4.72
2023-01-17,801170,11.86,1.45,3.05
2023-01-17,801160,24.67,1.61,1.63
2023-01-17,801150,24.99,3.37,0.94
2023-01-17,801120,37.08,7.13,1.68
2023-01-17,801050,15.23,2.68,0.9
2023-01-17,801080,30.73,2.78,0.95
2023-01-17,801040,16.76,1.01,4.54
2023-01-17,801030,14.75,2.35,1.63
2023-01-17,801010,100.84,3.18,0.45
2023-01-17,801180,13.36,0.9,2.67
2023-01-17,801110,14.72,2.63,3.24
2023-01-17,801890,31.08,2.38,1.19
2023-01-17,801880,32.84,2.22,1.15
2023-01-17,801790,16.24,1.25,2.7
2023-01-17,801780,5.11,0.52,4.72
2023-01-17,801760,32.48,1.97,1.67
2023-01-17,801750,51.31,3.28,0.61
2023-01-17,801730,29.21,3.95,0.53
2023-01-17,801710,15.07,1.72,3.01
2023-01-17,801770,25.38,1.88,1.2
2023-01-18,801180,13.27,0.89,2.69
2023-01-18,801170,11.89,1.45,3.04
2023-01-18,801160,24.74,1.62,1.62
2023-01-18,801150,24.84,3.35,0.94
2023-01-18,801050,15.4,2.71,0.89
2023-01-18,801110,14.62,2.62,3.26
2023-01-18,801080,30.7,2.78,0.95
2023-01-18,801040,16.82,1.01,4.53
2023-01-18,801030,14.78,2.35,1.63
2023-01-18,801010,100.1,3.15,0.46
2023-01-18,801120,36.72,7.06,1.7
2023-01-18,801710,14.95,1.7,3.04
2023-01-18,801880,32.84,2.22,1.15
2023-01-18,801790,16.22,1.25,2.71
2023-01-18,801890,31.06,2.38,1.19
2023-01-18,801770,25.65,1.9,1.19
2023-01-18,801760,32.9,1.99,1.65
2023-01-18,801750,52.38,3.35,0.59
2023-01-18,801730,29.32,3.96,0.52
2023-01-18,801780,5.11,0.52,4.72
2023-01-19,801180,13.33,0.89,2.67
2023-01-19,801170,11.92,1.46,3.04
2023-01-19,801160,24.65,1.61,1.63
2023-01-19,801150,25.28,3.4,0.93
2023-01-19,801110,14.58,2.61,3.27
2023-01-19,801080,31.26,2.83,0.93
2023-01-19,801050,15.49,2.73,0.88
2023-01-19,801040,16.96,1.02,4.49
2023-01-19,801030,14.88,2.37,1.62
2023-01-19,801010,99.83,3.15,0.46
2023-01-19,801120,36.56,7.03,1.7
2023-01-19,801710,14.97,1.7,3.03
2023-01-19,801890,31.25,2.4,1.18
2023-01-19,801880,32.9,2.23,1.14
2023-01-19,801790,16.47,1.27,2.66
2023-01-19,801770,25.61,1.9,1.19
2023-01-19,801760,33.18,2.01,1.64
2023-01-19,801750,53.82,3.44,0.58
2023-01-19,801730,29.21,3.94,0.53
2023-01-19,801780,5.11,0.52,4.72
2023-01-20,801170,11.88,1.46,3.05
2023-01-20,801160,25.07,1.64,1.6
2023-01-20,801150,25.28,3.41,0.93
2023-01-20,801120,36.42,7.0,1.71
2023-01-20,801050,15.96,2.81,0.86
2023-01-20,801080,31.3,2.83,0.93
2023-01-20,801040,17.29,1.04,4.43
2023-01-20,801030,15.02,2.39,1.6
2023-01-20,801010,100.4,3.16,0.45
2023-01-20,801180,13.43,0.9,2.66
2023-01-20,801110,14.56,2.61,3.27
2023-01-20,801890,31.69,2.43,1.16
2023-01-20,801790,16.45,1.26,2.67
2023-01-20,801780,5.14,0.52,4.67
2023-01-20,801880,33.13,2.24,1.13
2023-01-20,801760,33.4,2.02,1.63
2023-01-20,801750,54.33,3.47,0.57
2023-01-20,801730,29.7,4.01,0.52
2023-01-20,801710,15.11,1.72,3.0
2023-01-20,801770,26.29,1.95,1.16
2023-01-30,801180,13.32,0.89,2.68
2023-01-30,801170,11.76,1.44,3.08
2023-01-30,801160,24.99,1.63,1.61
2023-01-30,801150,25.11,3.38,0.93
2023-01-30,801110,14.55,2.6,3.28
2023-01-30,801080,31.78,2.88,0.92
2023-01-30,801050,16.11,2.84,0.85
2023-01-30,801040,17.48,1.05,4.35
2023-01-30,801030,15.15,2.41,1.59
2023-01-30,801010,100.63,3.17,0.45
2023-01-30,801120,37.04,7.12,1.68
2023-01-30,801710,15.06,1.72,3.01
2023-01-30,801880,34.26,2.32,1.1
2023-01-30,801790,16.31,1.25,2.69
2023-01-30,801890,32.17,2.47,1.14
2023-01-30,801770,26.33,1.95,1.16
2023-01-30,801760,33.39,2.02,1.63
2023-01-30,801750,55.46,3.54,0.56
2023-01-30,801730,30.26,4.09,0.51
2023-01-30,801780,5.16,0.52,4.65
2023-01-31,801180,13.53,0.91,2.64
2023-01-31,801160,25.06,1.64,1.6
2023-01-31,801150,24.73,3.33,0.95
2023-01-31,801120,36.13,6.95,1.72
2023-01-31,801080,31.38,2.84,0.93
2023-01-31,801050,16.22,2.86,0.84
2023-01-31,801040,17.57,1.06,4.33
2023-01-31,801030,15.23,2.43,1.57
2023-01-31,801010,101.47,3.2,0.45
2023-01-31,801110,14.46,2.59,3.3
2023-01-31,801170,11.88,1.46,3.04
2023-01-31,801710,15.17,1.73,2.99
2023-01-31,801890,32.44,2.49,1.13
2023-01-31,801880,34.49,2.33,1.09
2023-01-31,801790,16.16,1.24,2.72
2023-01-31,801780,5.11,0.52,4.7
2023-01-31,801760,33.46,2.03,1.63
2023-01-31,801750,54.53,3.48,0.57
2023-01-31,801730,30.36,4.1,0.5
2023-01-31,801770,26.34,1.95,1.16
2023-02-01,801180,13.48,0.9,2.65
2023-02-01,801170,11.93,1.46,3.03
2023-02-01,801160,25.26,1.65,1.59
2023-02-01,801150,24.99,3.36,0.94
2023-02-01,801080,31.93,2.89,0.91
2023-02-01,801110,14.57,2.61,3.27
2023-02-01,801050,16.7,2.94,0.82
2023-02-01,801040,17.87,1.08,4.26
2023-02-01,801030,15.45,2.47,1.54
2023-02-01,801120,36.28,6.98,1.72
2023-02-01,801010,103.02,3.25,0.44
2023-02-01,801710,15.18,1.73,2.99
2023-02-01,801890,32.77,2.51,1.12
2023-02-01,801880,35.5,2.4,1.06
2023-02-01,801790,16.53,1.27,2.65
2023-02-01,801770,26.78,1.99,1.14
2023-02-01,801760,34.03,2.06,1.6
2023-02-01,801750,55.99,3.58,0.56
2023-02-01,801730,30.66,4.14,0.5
2023-02-01,801780,5.08,0.52,4.71
2023-02-02,801180,13.51,0.91,2.64
2023-02-02,801170,11.93,1.46,3.02
2023-02-02,801160,25.27,1.65,1.59
2023-02-02,801150,25.19,3.39,0.93
2023-02-02,801080,32.07,2.91,0.91
2023-02-02,801120,36.54,7.03,1.71
2023-02-02,801110,14.43,2.58,3.3
2023-02-02,801050,16.57,2.92,0.82
2023-02-02,801040,17.77,1.07,4.28
2023-02-02,801030,15.57,2.48,1.53
2023-02-02,801010,103.58,3.26,0.44
2023-02-02,801710,15.27,1.74,2.97
2023-02-02,801890,32.77,2.51,1.12
2023-02-02,801880,35.45,2.4,1.06
2023-02-02,801780,5.05,0.51,4.74
2023-02-02,801770,26.73,1.98,1.14
2023-02-02,801760,34.28,2.08,1.59
2023-02-02,801750,55.97,3.58,0.56
2023-02-02,801730,30.36,4.1,0.5
2023-02-02,801790,16.22,1.25,2.7
2023-02-03,801180,13.32,0.89,2.68
2023-02-03,801170,11.85,1.45,3.04
2023-02-03,801160,25.13,1.64,1.6
2023-02-03,801150,24.99,3.36,0.93
2023-02-03,801110,14.31,2.56,3.33
2023-02-03,801080,32.2,2.92,0.9
2023-02-03,801050,16.36,2.89,0.83
2023-02-03,801040,17.59,1.06,4.33
2023-02-03,801030,15.5,2.48,1.54
2023-02-03,801120,36.18,6.96,1.72
2023-02-03,801010,102.86,3.24,0.44
2023-02-03,801710,15.08,1.72,3.01
2023-02-03,801890,32.65,2.5,1.13
2023-02-03,801880,35.02,2.37,1.07
2023-02-03,801790,16.07,1.24,2.73
2023-02-03,801770,26.84,1.99,1.14
2023-02-03,801760,34.68,2.1,1.57
2023-02-03,801750,56.95,3.64,0.55
2023-02-03,801730,29.85,4.03,0.51
2023-02-03,801780,5.0,0.51,4.79
2023-02-06,801180,13.1,0.88,2.72
2023-02-06,801170,11.82,1.45,3.05
2023-02-06,801150,24.69,3.32,0.95
2023-02-06,801080,31.89,2.89,0.91
2023-02-06,801110,13.99,2.5,3.41
2023-02-06,801050,16.07,2.84,0.85
2023-02-06,801040,17.45,1.05,4.36
2023-02-06,801030,15.34,2.45,1.56
2023-02-06,801010,103.15,3.25,0.44
2023-02-06,801120,35.56,6.84,1.75
2023-02-06,801160,25.18,1.64,1.59
2023-02-06,801710,14.8,1.69,3.06
2023-02-06,801890,32.6,2.5,1.13
2023-02-06,801880,34.69,2.35,1.08
2023-02-06,801790,15.76,1.21,2.78
2023-02-06,801770,26.75,1.99,1.14
2023-02-06,801760,34.91,2.12,1.56
2023-02-06,801750,57.37,3.67,0.54
2023-02-06,801730,29.66,4.01,0.52
2023-02-06,801780,4.95,0.5,4.84
2023-02-07,801180,13.29,0.89,2.69
2023-02-07,801170,11.86,1.45,3.04
2023-02-07,801160,25.43,1.66,1.58
2023-02-07,801150,24.58,3.31,0.95
2023-02-07,801080,31.91,2.89,0.91
2023-02-07,801120,35.52,6.83,1.75
2023-02-07,801110,14.23,2.55,3.35
2023-02-07,801050,16.22,2.86,0.84
2023-02-07,801040,17.57,1.06,4.33
2023-02-07,801030,15.42,2.46,1.55
2023-02-07,801010,102.55,3.23,0.45
2023-02-07,801890,32.94,2.53,1.12
2023-02-07,801880,34.97,2.37,1.08
2023-02-07,801710,14.91,1.7,3.04
2023-02-07,801780,4.97,0.51,4.82
2023-02-07,801770,26.97,2.0,1.13
2023-02-07,801760,35.45,2.15,1.53
2023-02-07,801750,57.3,3.67,0.54
2023-02-07,801730,29.62,4.0,0.52
2023-02-07,801790,15.83,1.22,2.77
2023-02-08,801180,13.29,0.89,2.68
2023-02-08,801170,11.87,1.46,3.03
2023-02-08,801160,25.36,1.65,1.58
2023-02-08,801150,24.64,3.32,0.95
2023-02-08,801080,31.58,2.86,0.92
2023-02-08,801120,35.28,6.78,1.77
2023-02-08,801110,14.15,2.53,3.37
2023-02-08,801050,16.15,2.85,0.84
2023-02-08,801040,17.45,1.05,4.36
2023-02-08,801030,15.41,2.46,1.55
2023-02-08,801010,101.43,3.2,0.45
2023-02-08,801710,14.77,1.68,3.07
2023-02-08,801890,32.75,2.51,1.12
2023-02-08,801880,34.78,2.35,1.08
2023-02-08,801780,4.96,0.5,4.83
2023-02-08,801770,26.54,1.97,1.15
2023-02-08,801760,34.73,2.1,1.57
2023-02-08,801750,56.7,3.63,0.55
2023-02-08,801730,29.62,4.0,0.52
2023-02-08,801790,15.75,1.21,2.79
2023-02-09,801180,13.4,0.9,2.66
2023-02-09,801170,11.95,1.47,3.01
2023-02-09,801160,25.45,1.66,1.58
2023-02-09,801150,24.87,3.35,0.94
2023-02-09,801110,14.28,2.55,3.34
2023-02-09,801080,32.6,2.95,0.89
2023-02-09,801050,16.21,2.86,0.84
2023-02-09,801040,17.68,1.07,4.3
2023-02-09,801030,15.59,2.49,1.53
2023-02-09,801120,36.1,6.94,1.73
2023-02-09,801010,101.92,3.21,0.45
2023-02-09,801710,14.94,1.7,3.04
2023-02-09,801890,33.27,2.55,1.1
2023-02-09,801880,35.08,2.37,1.07
2023-02-09,801790,16.02,1.23,2.74
2023-02-09,801770,27.35,2.03,1.11
2023-02-09,801760,35.38,2.14,1.54
2023-02-09,801750,57.93,3.71,0.54
2023-02-09,801730,29.93,4.04,0.51
2023-02-09,801780,4.98,0.51,4.81
2023-02-10,801180,13.47,0.9,2.65
2023-02-10,801160,25.65,1.67,1.56
2023-02-10,801150,24.85,3.35,0.94
2023-02-10,801120,36.16,6.95,1.72
2023-02-10,801050,15.91,2.81,0.85
2023-02-10,801080,32.45,2.94,0.9
2023-02-10,801040,17.57,1.06,4.33
2023-02-10,801030,15.58,2.49,1.54
2023-02-10,801010,102.21,3.22,0.45
2023-02-10,801110,14.27,2.55,3.34
2023-02-10,801170,11.95,1.47,3.01
2023-02-10,801710,14.96,1.7,3.03
2023-02-10,801890,33.17,2.54,1.11
2023-02-10,801880,34.63,2.34,1.09
2023-02-10,801790,15.92,1.22,2.76
2023-02-10,801770,27.48,2.04,1.11
2023-02-10,801760,35.41,2.15,1.53
2023-02-10,801750,57.24,3.66,0.54
2023-02-10,801730,29.52,3.99,0.52
2023-02-10,801780,4.97,0.51,4.82
2023-02-13,801180,13.47,0.9,2.65
2023-02-13,801170,12.04,1.47,2.99
2023-02-13,801150,25.05,3.37,0.93
2023-02-13,801080,32.6,2.95,0.89
2023-02-13,801110,14.45,2.58,3.3
2023-02-13,801050,15.97,2.82,0.85
2023-02-13,801040,17.77,1.07,4.28
2023-02-13,801030,15.73,2.51,1.52
2023-02-13,801010,102.02,3.22,0.45
2023-02-13,801120,37.25,7.16,1.67
2023-02-13,801160,25.76,1.68,1.56
2023-02-13,801710,15.4,1.75,2.95
2023-02-13,801890,33.98,2.61,1.08
2023-02-13,801880,34.97,2.37,1.07
2023-02-13,801790,16.0,1.23,2.74
2023-02-13,801770,27.72,2.06,1.1
2023-02-13,801760,35.81,2.18,1.51
2023-02-13,801750,57.82,3.7,0.54
2023-02-13,801730,29.78,4.03,0.51
2023-02-13,801780,4.93,0.5,4.86
2023-02-14,801180,13.49,0.91,2.64
2023-02-14,801170,12.14,1.48,2.97
2023-02-14,801150,25.17,3.39,0.92
2023-02-14,801080,32.58,2.95,0.89
2023-02-14,801110,14.46,2.59,3.3
2023-02-14,801050,16.1,2.84,0.84
2023-02-14,801040,17.96,1.08,4.24
2023-02-14,801030,15.86,2.53,1.51
2023-02-14,801010,101.51,3.2,0.45
2023-02-14,801120,37.09,7.13,1.68
2023-02-14,801160,25.88,1.69,1.56
2023-02-14,801710,15.45,1.76,2.94
2023-02-14,801890,33.96,2.61,1.08
2023-02-14,801880,34.89,2.36,1.08
2023-02-14,801790,16.05,1.23,2.73
2023-02-14,801770,27.55,2.05,1.11
2023-02-14,801760,35.5,2.16,1.52
2023-02-14,801750,57.56,3.68,0.54
2023-02-14,801730,29.77,4.03,0.51
2023-02-14,801780,4.95,0.5,4.84
2023-02-15,801180,13.27,0.89,2.69
2023-02-15,801170,11.97,1.46,3.01
2023-02-15,801160,25.7,1.7,1.52
2023-02-15,801150,24.9,3.35,0.93
2023-02-15,801080,33.11,3.0,0.88
2023-02-15,801120,37.02,7.11,1.68
2023-02-15,801110,14.3,2.56,3.34
2023-02-15,801050,15.95,2.81,0.85
2023-02-15,801040,17.8,1.07,4.27
2023-02-15,801030,15.75,2.51,1.52
2023-02-15,801010,100.42,3.17,0.45
2023-02-15,801890,33.96,2.61,1.08
2023-02-15,801880,34.84,2.36,1.08
2023-02-15,801710,15.28,1.74,2.97
2023-02-15,801780,4.91,0.5,4.88
2023-02-15,801770,28.26,2.1,1.08
2023-02-15,801760,36.15,2.2,1.5
2023-02-15,801750,59.13,3.78,0.53
2023-02-15,801730,29.67,4.01,0.52
2023-02-15,801790,15.86,1.22,2.77
2023-02-16,801180,13.12,0.88,2.72
2023-02-16,801170,11.83,1.45,3.04
2023-02-16,801150,24.71,3.33,0.94
2023-02-16,801080,32.29,2.93,0.9
2023-02-16,801110,14.15,2.53,3.37
2023-02-16,801050,15.52,2.74,0.88
2023-02-16,801040,17.59,1.06,4.32
2023-02-16,801030,15.42,2.46,1.55
2023-02-16,801010,99.2,3.13,0.46
2023-02-16,801120,37.15,7.14,1.68
2023-02-16,801160,25.28,1.67,1.55
2023-02-16,801710,15.06,1.72,3.01
2023-02-16,801880,34.26,2.32,1.1
2023-02-16,801790,15.77,1.21,2.78
2023-02-16,801890,33.16,2.54,1.11
2023-02-16,801770,28.12,2.09,1.09
2023-02-16,801760,35.97,2.19,1.5
2023-02-16,801750,58.32,3.73,0.53
2023-02-16,801730,29.04,3.93,0.53
2023-02-16,801780,4.9,0.5,4.89
2023-02-17,801150,24.82,3.34,0.94
2023-02-17,801180,13.05,0.88,2.73
2023-02-17,801170,11.77,1.44,3.06
2023-02-17,801160,25.18,1.67,1.55
2023-02-17,801120,36.75,7.06,1.69
2023-02-17,801110,14.1,2.52,3.38
2023-02-17,801080,31.39,2.85,0.93
2023-02-17,801050,15.49,2.73,0.88
2023-02-17,801040,17.61,1.06,4.32
2023-02-17,801030,15.48,2.47,1.55
2023-02-17,801010,99.33,3.13,0.46
2023-02-17,801890,32.9,2.52,1.11
2023-02-17,801880,33.97,2.3,1.1
2023-02-17,801710,15.0,1.71,3.03
2023-02-17,801780,4.86,0.49,4.93
2023-02-17,801770,27.12,2.01,1.13
2023-02-17,801760,35.26,2.14,1.53
2023-02-17,801750,56.1,3.59,0.56
2023-02-17,801730,28.34,3.83,0.54
2023-02-17,801790,15.55,1.2,2.82
2023-02-20,801180,13.27,0.89,2.69
2023-02-20,801170,11.92,1.46,3.02
2023-02-20,801160,25.43,1.68,1.54
2023-02-20,801150,25.06,3.38,0.93
2023-02-20,801080,31.79,2.89,0.92
2023-02-20,801120,37.51,7.21,1.66
2023-02-20,801110,14.66,2.62,3.25
2023-02-20,801050,15.79,2.78,0.86
2023-02-20,801040,18.04,1.09,4.21
2023-02-20,801030,15.66,2.5,1.53
2023-02-20,801010,100.46,3.17,0.45
2023-02-20,801710,15.65,1.78,2.9
2023-02-20,801890,33.71,2.59,1.09
2023-02-20,801880,34.42,2.33,1.09
2023-02-20,801780,4.99,0.51,4.8
2023-02-20,801770,28.06,2.08,1.09
2023-02-20,801760,36.42,2.22,1.48
2023-02-20,801750,57.9,3.7,0.54
2023-02-20,801730,28.58,3.86,0.54
2023-02-20,801790,16.11,1.24,2.72
2023-02-21,801180,13.37,0.9,2.67
2023-02-21,801160,25.58,1.69,1.53
2023-02-21,801150,25.02,3.37,0.93
2023-02-21,801010,101.39,3.2,0.45
2023-02-21,801110,14.8,2.64,3.22
2023-02-21,801080,31.9,2.89,0.92
2023-02-21,801050,16.06,2.83,0.85
2023-02-21,801040,18.48,1.11,4.12
2023-02-21,801030,15.92,2.52,1.51
2023-02-21,801120,37.22,7.15,1.67
2023-02-21,801170,11.94,1.46,3.01
2023-02-21,801710,15.7,1.79,2.89
2023-02-21,801890,33.82,2.6,1.08
2023-02-21,801880,34.91,2.36,1.08
2023-02-21,801790,16.15,1.24,2.72
2023-02-21,801770,28.31,2.1,1.08
2023-02-21,801760,35.94,2.19,1.5
2023-02-21,801750,57.81,3.7,0.54
2023-02-21,801730,28.76,3.89,0.53
2023-02-21,801780,5.0,0.51,4.79
2023-02-22,801180,13.29,0.89,2.68
2023-02-22,801160,25.46,1.68,1.53
2023-02-22,801150,24.93,3.36,0.93
2023-02-22,801120,36.97,7.1,1.68
2023-02-22,801050,15.91,2.8,0.85
2023-02-22,801080,31.75,2.88,0.92
2023-02-22,801040,18.46,1.11,4.12
2023-02-22,801030,15.78,2.5,1.52
2023-02-22,801010,102.26,3.22,0.45
2023-02-22,801110,14.71,2.63,3.24
2023-02-22,801170,11.9,1.45,3.02
2023-02-22,801710,15.52,1.77,2.93
2023-02-22,801890,33.83,2.6,1.08
2023-02-22,801880,34.83,2.35,1.08
