date,industry_code,pe_ttm,pb,dividend_yield
2026-01-07,801780,6.36,0.54,4.93
2026-01-08,801180,61.85,0.85,0.68
2026-01-08,801170,18.48,1.34,2.59
2026-01-08,801160,19.75,1.62,2.13
2026-01-08,801150,38.33,2.87,1.13
2026-01-08,801050,30.08,3.71,1.06
2026-01-08,801110,14.97,2.53,3.72
2026-01-08,801080,70.84,5.38,0.35
2026-01-08,801040,32.75,1.2,1.23
2026-01-08,801030,31.6,2.34,1.13
2026-01-08,801010,24.02,2.62,1.65
2026-01-08,801120,21.19,3.85,3.98
2026-01-08,801710,29.92,1.42,2.58
2026-01-08,801890,40.68,3.29,0.95
2026-01-08,801880,29.91,2.75,1.31
2026-01-08,801790,13.66,1.41,1.88
2026-01-08,801770,49.99,4.96,0.72
2026-01-08,801760,46.65,3.29,1.04
2026-01-08,801750,90.19,4.65,0.5
2026-01-08,801730,41.08,3.41,0.79
2026-01-08,801780,6.31,0.54,4.85
2026-01-09,801170,18.48,1.34,2.59
2026-01-09,801160,19.82,1.63,2.12
2026-01-09,801150,38.96,2.92,1.12
2026-01-09,801120,21.31,3.87,3.96
2026-01-09,801050,30.92,3.81,1.03
2026-01-09,801080,71.49,5.42,0.35
2026-01-09,801040,32.98,1.21,1.22
2026-01-09,801030,31.75,2.35,1.13
2026-01-09,801010,24.1,2.63,1.65
2026-01-09,801180,62.3,0.85,0.68
2026-01-09,801110,15.16,2.56,3.67
2026-01-09,801890,41.43,3.35,0.96
2026-01-09,801880,30.2,2.78,1.3
2026-01-09,801790,13.64,1.41,1.88
2026-01-09,801780,6.28,0.53,4.71
2026-01-09,801760,49.03,3.46,0.99
2026-01-09,801750,92.84,4.79,0.48
2026-01-09,801730,41.39,3.43,0.78
2026-01-09,801710,29.92,1.42,2.58
2026-01-09,801770,50.39,4.99,0.72
2026-01-12,801180,62.12,0.85,0.68
2026-01-12,801170,18.67,1.35,2.56
2026-01-12,801160,20.05,1.65,2.1
2026-01-12,801150,39.27,2.94,1.11
2026-01-12,801050,31.33,3.86,1.01
2026-01-12,801110,15.25,2.57,3.65
2026-01-12,801080,72.58,5.51,0.35
2026-01-12,801040,33.7,1.24,1.2
2026-01-12,801030,31.83,2.36,1.12
2026-01-12,801010,24.14,2.63,1.61
2026-01-12,801120,21.46,3.9,3.93
2026-01-12,801710,30.21,1.43,2.55
2026-01-12,801890,42.31,3.42,0.94
2026-01-12,801880,30.39,2.8,1.29
2026-01-12,801790,13.71,1.42,1.86
2026-01-12,801770,51.76,5.13,0.7
2026-01-12,801760,52.84,3.72,0.91
2026-01-12,801750,99.63,5.13,0.45
2026-01-12,801730,41.6,3.45,0.78
2026-01-12,801780,6.3,0.54,4.54
2026-01-13,801180,61.08,0.84,0.69
2026-01-13,801170,18.58,1.35,2.59
2026-01-13,801160,20.01,1.64,2.11
2026-01-13,801150,39.7,2.97,1.09
2026-01-13,801050,31.63,3.91,1.0
2026-01-13,801110,15.02,2.53,3.7
2026-01-13,801080,70.24,5.32,0.36
2026-01-13,801040,33.2,1.22,1.22
2026-01-13,801030,31.69,2.34,1.13
2026-01-13,801010,23.83,2.6,1.63
2026-01-13,801120,21.27,3.86,3.97
2026-01-13,801710,29.66,1.41,2.6
2026-01-13,801880,29.97,2.76,1.31
2026-01-13,801790,13.7,1.42,1.87
2026-01-13,801890,41.58,3.36,0.95
2026-01-13,801770,50.26,4.98,0.72
2026-01-13,801760,53.13,3.74,0.91
2026-01-13,801750,97.71,5.04,0.46
2026-01-13,801730,41.26,3.42,0.78
2026-01-13,801780,6.34,0.54,4.52
2026-01-14,801180,60.46,0.83,0.7
2026-01-14,801170,18.44,1.34,2.61
2026-01-14,801160,19.91,1.64,2.12
2026-01-14,801150,39.64,2.97,1.09
2026-01-14,801010,23.87,2.6,1.63
2026-01-14,801110,15.08,2.54,3.69
2026-01-14,801080,71.17,5.39,0.35
2026-01-14,801050,31.77,3.92,1.0
2026-01-14,801040,33.05,1.21,1.22
2026-01-14,801030,31.75,2.35,1.13
2026-01-14,801120,21.11,3.84,3.99
2026-01-14,801710,29.67,1.41,2.6
2026-01-14,801890,41.7,3.37,0.95
2026-01-14,801880,29.84,2.75,1.31
2026-01-14,801780,6.22,0.53,4.74
2026-01-14,801770,51.21,5.08,0.7
2026-01-14,801760,53.79,3.79,0.89
2026-01-14,801750,101.05,5.21,0.45
2026-01-14,801730,41.19,3.42,0.79
2026-01-14,801790,13.58,1.41,1.88
2026-01-15,801180,60.54,0.84,0.7
2026-01-15,801170,18.46,1.34,2.61
2026-01-15,801160,19.89,1.63,2.13
2026-01-15,801150,39.22,2.94,1.12
2026-01-15,801110,15.01,2.53,3.73
2026-01-15,801080,72.37,5.48,0.35
2026-01-15,801050,32.21,3.98,0.99
2026-01-15,801040,32.84,1.21,1.25
2026-01-15,801030,32.19,2.38,1.11
2026-01-15,801010,23.7,2.59,1.64
2026-01-15,801120,21.0,3.81,4.02
2026-01-15,801710,29.81,1.41,2.58
2026-01-15,801890,41.72,3.37,0.95
2026-01-15,801880,29.85,2.75,1.31
2026-01-15,801790,13.44,1.39,1.9
2026-01-15,801770,51.43,5.1,0.7
2026-01-15,801760,52.33,3.69,0.92
2026-01-15,801750,98.65,5.09,0.46
2026-01-15,801730,41.43,3.44,0.78
2026-01-15,801780,6.18,0.53,4.78
2026-01-16,801180,60.05,0.83,0.7
2026-01-16,801170,18.31,1.33,2.63
2026-01-16,801160,19.87,1.63,2.14
2026-01-16,801150,38.7,2.9,1.13
2026-01-16,801050,31.87,3.94,1.0
2026-01-16,801110,15.11,2.55,3.7
2026-01-16,801080,74.26,5.63,0.35
2026-01-16,801040,32.36,1.19,1.27
2026-01-16,801030,32.03,2.37,1.11
2026-01-16,801010,23.31,2.54,1.67
2026-01-16,801120,20.86,3.79,4.04
2026-01-16,801710,29.71,1.41,2.59
2026-01-16,801890,42.22,3.41,0.93
2026-01-16,801880,30.3,2.79,1.29
2026-01-16,801790,13.28,1.38,1.92
2026-01-16,801770,51.07,5.06,0.71
2026-01-16,801760,49.73,3.5,0.97
2026-01-16,801750,96.4,4.97,0.47
2026-01-16,801730,41.75,3.46,0.77
2026-01-16,801780,6.09,0.52,4.85
2026-01-19,801170,18.51,1.34,2.6
2026-01-19,801160,20.19,1.66,2.1
2026-01-19,801150,38.49,2.88,1.14
2026-01-19,801120,20.88,3.79,4.04
2026-01-19,801050,32.03,3.96,0.99
2026-01-19,801080,73.97,5.61,0.35
2026-01-19,801040,32.67,1.2,1.26
2026-01-19,801030,32.91,2.44,1.08
2026-01-19,801010,23.53,2.57,1.65
2026-01-19,801180,60.69,0.84,0.69
2026-01-19,801110,15.23,2.57,3.67
2026-01-19,801890,42.64,3.45,0.93
2026-01-19,801880,30.8,2.84,1.27
2026-01-19,801790,13.26,1.37,1.93
2026-01-19,801780,6.05,0.51,4.91
2026-01-19,801760,49.61,3.49,0.97
2026-01-19,801750,94.88,4.89,0.48
2026-01-19,801730,42.52,3.53,0.76
2026-01-19,801710,30.17,1.43,2.55
2026-01-19,801770,50.62,5.02,0.71
2026-01-20,801180,61.63,0.85,0.68
2026-01-20,801170,18.74,1.36,2.57
2026-01-20,801160,20.36,1.67,2.08
2026-01-20,801150,38.16,2.86,1.15
2026-01-20,801050,32.12,3.97,0.99
2026-01-20,801110,15.33,2.59,3.65
2026-01-20,801080,73.05,5.54,0.36
2026-01-20,801040,32.85,1.21,1.25
2026-01-20,801030,33.3,2.46,1.07
2026-01-20,801010,23.38,2.55,1.66
2026-01-20,801120,20.96,3.81,4.02
2026-01-20,801710,30.73,1.46,2.51
2026-01-20,801880,30.53,2.81,1.29
2026-01-20,801790,13.31,1.38,1.92
2026-01-20,801890,42.09,3.4,0.94
2026-01-20,801770,48.98,4.86,0.74
2026-01-20,801760,49.68,3.5,0.97
2026-01-20,801750,93.03,4.8,0.49
2026-01-20,801730,41.74,3.46,0.77
2026-01-20,801780,6.1,0.52,4.87
2026-01-21,801180,62.01,0.86,0.68
2026-01-21,801170,18.62,1.35,2.53
2026-01-21,801160,20.2,1.66,2.1
2026-01-21,801150,38.21,2.86,1.14
2026-01-21,801110,15.25,2.57,3.67
2026-01-21,801080,74.96,5.68,0.35
2026-01-21,801050,33.02,4.08,0.96
2026-01-21,801040,33.3,1.22,1.3
2026-01-21,801030,33.58,2.48,1.06
2026-01-21,801010,23.22,2.53,1.67
2026-01-21,801120,20.64,3.75,4.08
2026-01-21,801710,31.11,1.47,2.47
2026-01-21,801890,42.66,3.45,0.92
2026-01-21,801880,30.81,2.84,1.27
2026-01-21,801790,13.2,1.37,1.94
2026-01-21,801770,49.37,4.89,0.73
2026-01-21,801760,49.6,3.49,0.97
2026-01-21,801750,93.64,4.83,0.48
2026-01-21,801730,41.82,3.47,0.77
2026-01-21,801780,6.0,0.51,4.88
2026-01-22,801170,18.68,1.35,2.52
2026-01-22,801160,20.25,1.66,2.08
2026-01-22,801150,38.04,2.85,1.15
2026-01-22,801120,20.58,3.74,4.09
2026-01-22,801050,32.92,4.07,0.97
2026-01-22,801080,75.14,5.69,0.35
2026-01-22,801040,33.91,1.24,1.28
2026-01-22,801030,33.99,2.51,1.05
2026-01-22,801010,23.27,2.54,1.67
2026-01-22,801180,62.47,0.86,0.67
2026-01-22,801110,15.21,2.57,3.67
2026-01-22,801890,42.72,3.45,0.92
2026-01-22,801790,13.16,1.36,1.94
2026-01-22,801780,5.98,0.51,4.9
2026-01-22,801880,30.73,2.83,1.28
2026-01-22,801760,50.04,3.52,0.97
2026-01-22,801750,94.55,4.88,0.48
2026-01-22,801730,41.78,3.46,0.77
2026-01-22,801710,32.38,1.53,2.38
2026-01-22,801770,50.8,5.04,0.71
2026-01-23,801180,63.16,0.87,0.67
2026-01-23,801170,18.62,1.35,2.53
2026-01-23,801160,20.32,1.67,2.05
2026-01-23,801150,38.51,2.88,1.13
2026-01-23,801110,15.1,2.55,4.05
2026-01-23,801080,75.36,5.71,0.35
2026-01-23,801050,33.82,4.18,0.94
2026-01-23,801040,34.77,1.28,1.25
2026-01-23,801030,34.4,2.54,1.02
2026-01-23,801010,23.41,2.55,1.66
2026-01-23,801120,20.56,3.74,4.1
2026-01-23,801710,32.46,1.54,2.37
2026-01-23,801890,43.3,3.5,0.91
2026-01-23,801880,31.09,2.86,1.26
2026-01-23,801790,13.09,1.36,1.94
2026-01-23,801770,50.01,4.96,0.72
2026-01-23,801760,50.98,3.59,0.95
2026-01-23,801750,96.09,4.96,0.47
2026-01-23,801730,43.24,3.58,0.75
2026-01-23,801780,5.92,0.5,4.92
2026-01-26,801180,61.75,0.85,0.68
2026-01-26,801170,18.57,1.34,2.51
2026-01-26,801160,20.28,1.67,1.94
2026-01-26,801150,38.62,2.89,1.13
2026-01-26,801050,35.38,4.37,0.89
2026-01-26,801110,14.85,2.5,4.12
2026-01-26,801080,73.68,5.58,0.36
2026-01-26,801040,34.84,1.28,1.22
2026-01-26,801030,34.26,2.54,1.03
2026-01-26,801010,23.61,2.58,1.65
2026-01-26,801120,20.47,3.72,3.74
2026-01-26,801710,32.25,1.53,2.39
2026-01-26,801890,42.61,3.44,0.93
2026-01-26,801880,30.4,2.8,1.29
2026-01-26,801790,13.2,1.37,1.93
2026-01-26,801770,50.13,4.97,0.72
2026-01-26,801760,50.11,3.53,0.96
2026-01-26,801750,94.15,4.86,0.48
2026-01-26,801730,42.64,3.53,0.69
2026-01-26,801780,5.95,0.51,4.58
2026-01-27,801170,18.42,1.33,2.53
2026-01-27,801160,20.12,1.65,1.95
2026-01-27,801150,38.19,2.86,1.14
2026-01-27,801120,20.29,3.69,3.77
2026-01-27,801050,35.23,4.35,0.9
2026-01-27,801080,75.37,5.71,0.35
2026-01-27,801040,34.36,1.26,1.24
2026-01-27,801030,34.05,2.52,1.03
2026-01-27,801010,23.15,2.53,1.68
2026-01-27,801180,61.18,0.85,0.69
2026-01-27,801110,14.82,2.5,4.13
2026-01-27,801890,42.88,3.47,0.92
2026-01-27,801880,30.4,2.8,1.29
2026-01-27,801790,13.17,1.36,1.93
2026-01-27,801780,5.95,0.51,4.58
2026-01-27,801760,50.3,3.54,0.96
2026-01-27,801750,94.13,4.87,0.48
2026-01-27,801730,42.41,3.52,0.69
2026-01-27,801710,32.12,1.52,2.4
2026-01-27,801770,51.22,5.08,0.7
2026-01-28,801180,61.69,0.85,0.68
2026-01-28,801170,18.34,1.33,2.54
2026-01-28,801160,20.04,1.65,1.96
2026-01-28,801150,37.61,2.82,1.16
2026-01-28,801050,37.33,4.61,0.85
2026-01-28,801110,14.61,2.46,4.19
2026-01-28,801080,75.71,5.74,0.35
2026-01-28,801040,35.12,1.29,1.21
2026-01-28,801030,34.61,2.56,1.02
2026-01-28,801010,23.35,2.55,1.67
2026-01-28,801120,20.16,3.66,3.73
2026-01-28,801710,32.81,1.55,2.35
2026-01-28,801890,42.5,3.43,0.93
2026-01-28,801880,30.08,2.77,1.3
2026-01-28,801790,13.14,1.36,1.93
2026-01-28,801770,51.68,5.12,0.7
2026-01-28,801760,49.44,3.48,0.97
2026-01-28,801750,93.18,4.82,0.48
2026-01-28,801730,42.0,3.49,0.7
2026-01-28,801780,5.91,0.5,4.61
2026-01-29,801180,63.33,0.88,0.66
2026-01-29,801170,18.4,1.33,2.53
2026-01-29,801160,20.03,1.65,1.96
2026-01-29,801150,37.71,2.82,1.16
2026-01-29,801050,37.95,4.69,0.84
2026-01-29,801110,14.74,2.49,4.15
2026-01-29,801080,73.04,5.53,0.36
2026-01-29,801040,35.21,1.29,1.21
2026-01-29,801030,34.32,2.54,1.04
2026-01-29,801010,23.7,2.59,1.64
2026-01-29,801120,21.48,3.9,3.5
2026-01-29,801710,33.15,1.57,2.3
2026-01-29,801890,41.78,3.37,0.95
2026-01-29,801880,29.7,2.73,1.32
2026-01-29,801790,13.44,1.39,1.89
2026-01-29,801770,51.19,5.07,0.7
2026-01-29,801760,51.14,3.6,0.94
2026-01-29,801750,93.25,4.82,0.48
2026-01-29,801730,41.25,3.43,0.71
2026-01-29,801780,6.0,0.51,4.54
2026-01-30,801170,18.35,1.33,2.57
2026-01-30,801160,19.98,1.64,1.97
2026-01-30,801150,37.27,2.79,1.17
2026-01-30,801120,20.88,3.79,3.65
2026-01-30,801050,34.99,4.32,0.91
2026-01-30,801080,73.52,5.57,0.36
2026-01-30,801040,34.21,1.26,1.24
2026-01-30,801030,34.21,2.53,1.04
2026-01-30,801010,23.73,2.61,1.63
2026-01-30,801180,61.76,0.85,0.68
2026-01-30,801110,14.67,2.47,4.17
2026-01-30,801890,41.85,3.38,0.95
2026-01-30,801790,13.23,1.37,1.92
2026-01-30,801780,5.98,0.51,4.56
2026-01-30,801880,29.58,2.72,1.33
2026-01-30,801760,51.03,3.59,0.94
2026-01-30,801750,91.35,4.72,0.49
2026-01-30,801730,41.05,3.41,0.72
2026-01-30,801710,32.69,1.55,2.33
2026-01-30,801770,52.96,5.25,0.68
2026-02-02,801180,63.45,0.83,0.71
2026-02-02,801170,18.06,1.31,2.61
2026-02-02,801160,19.74,1.62,1.99
2026-02-02,801150,36.36,2.72,1.2
2026-02-02,801110,14.6,2.46,4.19
2026-02-02,801080,70.58,5.35,0.37
2026-02-02,801050,32.31,3.99,0.98
2026-02-02,801040,32.17,1.18,1.32
2026-02-02,801030,32.25,2.38,1.1
2026-02-02,801010,22.89,2.51,1.69
2026-02-02,801120,21.12,3.84,3.61
2026-02-02,801710,31.36,1.49,2.43
2026-02-02,801890,41.06,3.32,0.97
2026-02-02,801880,28.84,2.65,1.36
2026-02-02,801790,13.03,1.35,1.95
2026-02-02,801770,51.44,5.1,0.7
2026-02-02,801760,49.93,3.51,0.96
2026-02-02,801750,89.1,4.6,0.51
2026-02-02,801730,40.74,3.38,0.72
2026-02-02,801780,5.99,0.51,4.55
2026-02-03,801180,64.65,0.84,0.69
2026-02-03,801170,18.29,1.32,2.57
2026-02-03,801160,19.87,1.63,1.98
2026-02-03,801150,36.89,2.76,1.18
2026-02-03,801050,33.36,4.12,0.95
2026-02-03,801110,14.72,2.48,4.16
2026-02-03,801080,72.04,5.46,0.36
2026-02-03,801040,33.23,1.22,1.28
2026-02-03,801030,33.28,2.46,1.07
2026-02-03,801010,23.11,2.54,1.68
2026-02-03,801120,21.41,3.89,3.56
2026-02-03,801710,32.45,1.54,2.35
2026-02-03,801890,42.71,3.45,0.93
2026-02-03,801880,29.5,2.72,1.33
2026-02-03,801790,13.06,1.35,1.94
2026-02-03,801770,52.55,5.21,0.69
2026-02-03,801760,51.38,3.62,0.94
2026-02-03,801750,91.47,4.72,0.49
2026-02-03,801730,42.05,3.49,0.7
2026-02-03,801780,5.93,0.5,4.59
2026-02-04,801170,18.8,1.36,2.51
2026-02-04,801160,20.17,1.66,1.95
2026-02-04,801150,37.25,2.79,1.17
2026-02-04,801120,21.91,3.98,3.48
2026-02-04,801050,33.43,4.13,0.95
2026-02-04,801080,71.01,5.37,0.37
2026-02-04,801040,33.93,1.25,1.25
2026-02-04,801030,33.4,2.47,1.06
2026-02-04,801010,23.43,2.57,1.66
2026-02-04,801180,66.63,0.87,0.67
2026-02-04,801110,14.92,2.52,4.11
2026-02-04,801890,42.85,3.46,0.93
2026-02-04,801880,29.9,2.75,1.31
2026-02-04,801790,13.23,1.37,1.92
2026-02-04,801780,6.02,0.51,4.53
2026-02-04,801760,49.84,3.51,0.97
2026-02-04,801750,89.96,4.64,0.5
2026-02-04,801730,42.95,3.57,0.69
2026-02-04,801710,33.58,1.59,2.27
2026-02-04,801770,51.13,5.07,0.71
2026-02-05,801180,66.47,0.87,0.67
2026-02-05,801170,18.84,1.36,2.51
2026-02-05,801160,19.96,1.64,1.97
2026-02-05,801150,37.33,2.8,1.17
2026-02-05,801050,31.91,3.94,1.0
2026-02-05,801110,14.93,2.52,4.1
2026-02-05,801080,70.17,5.31,0.37
2026-02-05,801040,33.19,1.22,1.28
2026-02-05,801030,32.83,2.43,1.08
2026-02-05,801010,23.34,2.56,1.67
2026-02-05,801120,22.2,4.03,3.44
2026-02-05,801710,33.47,1.58,2.31
2026-02-05,801880,29.73,2.74,1.32
2026-02-05,801790,13.24,1.37,1.92
2026-02-05,801890,42.06,3.4,0.94
2026-02-05,801770,49.85,4.93,0.72
2026-02-05,801760,49.93,3.51,0.97
2026-02-05,801750,89.19,4.6,0.51
2026-02-05,801730,41.48,3.45,0.71
2026-02-05,801780,6.11,0.52,4.52
2026-02-06,801180,65.76,0.86,0.68
2026-02-06,801170,18.7,1.35,2.53
2026-02-06,801160,20.01,1.64,1.96
2026-02-06,801150,37.31,2.79,1.18
2026-02-06,801110,14.84,2.5,4.13
2026-02-06,801080,69.76,5.28,0.38
2026-02-06,801050,32.01,3.96,0.99
2026-02-06,801040,33.07,1.22,1.29
2026-02-06,801030,33.51,2.48,1.06
2026-02-06,801010,23.29,2.55,1.67
2026-02-06,801120,21.79,3.96,3.52
2026-02-06,801710,33.18,1.57,2.33
2026-02-06,801890,42.04,3.4,0.94
2026-02-06,801880,29.67,2.73,1.32
2026-02-06,801780,6.08,0.52,4.83
2026-02-06,801770,49.22,4.87,0.73
2026-02-06,801760,49.52,3.49,0.98
2026-02-06,801750,88.58,4.57,0.51
2026-02-06,801730,42.01,3.49,0.7
2026-02-06,801790,13.15,1.36,1.94
2026-02-09,801180,67.05,0.87,0.67
2026-02-09,801170,18.91,1.37,2.51
2026-02-09,801160,20.11,1.65,1.96
2026-02-09,801150,37.52,2.81,1.17
2026-02-09,801050,32.69,4.04,0.97
2026-02-09,801110,14.92,2.51,4.1
2026-02-09,801080,71.85,5.44,0.36
2026-02-09,801040,33.76,1.24,1.26
2026-02-09,801030,33.99,2.51,1.05
2026-02-09,801010,23.39,2.57,1.66
2026-02-09,801120,21.87,3.97,3.51
2026-02-09,801710,33.73,1.59,2.29
2026-02-09,801890,43.09,3.48,0.92
2026-02-09,801880,30.02,2.76,1.31
2026-02-09,801790,13.35,1.38,2.0
2026-02-09,801770,51.77,5.12,0.7
2026-02-09,801760,51.19,3.61,0.94
2026-02-09,801750,91.15,4.7,0.5
2026-02-09,801730,42.98,3.57,0.69
2026-02-09,801780,6.1,0.52,4.83
2026-02-10,801170,18.87,1.37,2.51
2026-02-10,801160,20.01,1.64,1.97
2026-02-10,801150,37.77,2.83,1.16
2026-02-10,801120,21.64,3.93,3.55
2026-02-10,801050,32.63,4.03,0.97
2026-02-10,801080,72.01,5.45,0.36
2026-02-10,801040,33.76,1.24,1.26
2026-02-10,801030,33.96,2.51,1.05
2026-02-10,801010,23.22,2.55,1.67
2026-02-10,801180,66.11,0.86,0.68
2026-02-10,801110,15.09,2.54,4.06
2026-02-10,801890,43.23,3.49,0.92
2026-02-10,801880,30.11,2.77,1.3
2026-02-10,801790,13.29,1.38,2.01
2026-02-10,801780,6.11,0.52,4.81
2026-02-10,801760,53.4,3.76,0.9
2026-02-10,801750,91.75,4.74,0.5
2026-02-10,801730,42.68,3.55,0.69
2026-02-10,801710,33.76,1.6,2.29
2026-02-10,801770,51.84,5.13,0.69
2026-02-11,801180,66.02,0.86,0.68
2026-02-11,801170,18.83,1.36,2.54
2026-02-11,801160,20.0,1.64,1.98
2026-02-11,801150,37.65,2.82,1.17
2026-02-11,801050,33.41,4.13,0.96
2026-02-11,801110,14.99,2.53,4.09
2026-02-11,801080,71.23,5.39,0.37
2026-02-11,801040,34.34,1.26,1.24
2026-02-11,801030,34.45,2.55,1.03
2026-02-11,801010,23.27,2.55,1.67
2026-02-11,801120,21.62,3.93,3.56
2026-02-11,801710,34.8,1.64,2.22
2026-02-11,801880,30.11,2.77,1.3
2026-02-11,801790,13.23,1.37,2.02
2026-02-11,801890,42.97,3.47,0.92
2026-02-11,801770,50.71,5.02,0.71
2026-02-11,801760,52.33,3.69,0.92
2026-02-11,801750,91.77,4.74,0.5
2026-02-11,801730,42.66,3.54,0.69
2026-02-11,801780,6.13,0.52,4.81
2026-02-12,801180,65.57,0.85,0.68
2026-02-12,801170,18.76,1.36,2.55
2026-02-12,801160,20.02,1.64,2.15
2026-02-12,801150,37.43,2.8,1.19
2026-02-12,801110,14.96,2.52,4.09
2026-02-12,801080,72.44,5.48,0.37
2026-02-12,801050,33.69,4.16,0.95
2026-02-12,801040,34.38,1.26,1.24
2026-02-12,801030,34.39,2.54,1.04
2026-02-12,801010,22.93,2.51,1.7
2026-02-12,801120,21.33,3.88,3.6
2026-02-12,801710,35.12,1.66,2.2
2026-02-12,801890,43.54,3.52,0.91
2026-02-12,801880,30.32,2.79,1.29
2026-02-12,801780,6.04,0.51,4.88
2026-02-12,801770,51.48,5.09,0.7
2026-02-12,801760,51.95,3.66,0.93
2026-02-12,801750,93.2,4.81,0.49
2026-02-12,801730,43.36,3.6,0.68
2026-02-12,801790,13.11,1.36,2.04
2026-02-13,801170,18.44,1.34,2.6
2026-02-13,801160,19.76,1.62,2.18
2026-02-13,801150,37.01,2.77,1.21
2026-02-13,801120,21.3,3.87,3.61
2026-02-13,801050,32.55,4.02,0.99
2026-02-13,801080,72.22,5.46,0.37
2026-02-13,801040,33.51,1.23,1.27
2026-02-13,801030,33.8,2.5,1.05
2026-02-13,801010,22.82,2.5,1.71
2026-02-13,801180,65.31,0.85,0.69
2026-02-13,801110,14.88,2.51,4.12
2026-02-13,801880,30.19,2.78,1.3
2026-02-13,801890,43.17,3.49,0.92
2026-02-13,801790,12.95,1.34,2.07
2026-02-13,801780,6.0,0.51,4.91
2026-02-13,801760,51.24,3.61,0.94
2026-02-13,801750,92.69,4.79,0.49
2026-02-13,801730,42.46,3.53,0.69
2026-02-13,801710,34.01,1.61,2.27
2026-02-13,801770,50.61,5.01,0.71
2026-02-24,801160,20.0,1.64,2.12
2026-02-24,801180,65.5,0.85,0.69
2026-02-24,801150,37.08,2.78,1.2
2026-02-24,801170,18.65,1.35,2.57
2026-02-24,801010,23.0,2.52,1.69
2026-02-24,801120,21.12,3.84,3.64
2026-02-24,801110,14.96,2.52,4.09
2026-02-24,801080,73.19,5.54,0.37
2026-02-24,801050,33.63,4.16,0.95
2026-02-24,801040,34.33,1.26,1.24
2026-02-24,801030,34.99,2.59,1.02
2026-02-24,801710,35.18,1.66,2.18
2026-02-24,801890,43.83,3.54,0.9
2026-02-24,801880,30.63,2.82,1.28
2026-02-24,801780,5.98,0.51,4.93
2026-02-24,801770,52.18,5.16,0.69
2026-02-24,801760,49.56,3.49,0.97
2026-02-24,801750,90.98,4.7,0.5
2026-02-24,801730,42.96,3.57,0.68
2026-02-24,801790,12.89,1.34,2.08
2026-02-25,801180,67.16,0.87,0.67
2026-02-25,801170,18.87,1.37,2.54
2026-02-25,801160,20.11,1.65,2.11
2026-02-25,801150,37.39,2.8,1.19
2026-02-25,801010,23.26,2.55,1.67
2026-02-25,801110,14.98,2.52,4.09
2026-02-25,801080,74.21,5.61,0.36
2026-02-25,801050,34.8,4.3,0.92
2026-02-25,801040,35.94,1.32,1.18
2026-02-25,801030,35.77,2.65,1.0
2026-02-25,801120,21.29,3.87,3.61
2026-02-25,801710,36.14,1.71,2.13
2026-02-25,801890,44.2,3.57,0.9
2026-02-25,801880,30.34,2.81,1.29
