date,industry_code,pe_ttm,pb,dividend_yield
2019-01-04,801790,15.73,1.52,2.34
2019-01-04,801780,6.02,0.74,3.45
2019-01-04,801770,35.65,2.22,0.49
2019-01-04,801760,20.77,1.82,0.88
2019-01-04,801750,38.85,2.65,0.55
2019-01-04,801730,23.26,1.69,1.09
2019-01-04,801710,10.19,1.53,2.06
2019-01-07,801160,19.61,1.42,1.79
2019-01-07,801150,24.31,2.65,1.06
2019-01-07,801120,22.76,4.2,1.95
2019-01-07,801050,23.94,1.8,1.15
2019-01-07,801080,23.89,2.19,0.95
2019-01-07,801040,5.89,1.02,3.35
2019-01-07,801030,13.48,1.58,2.1
2019-01-07,801010,27.26,2.58,1.23
2019-01-07,801170,16.55,1.29,1.82
2019-01-07,801110,10.82,2.24,1.79
2019-01-07,801890,24.62,1.75,1.03
2019-01-07,801880,13.55,1.4,2.95
2019-01-07,801790,15.67,1.51,2.35
2019-01-07,801780,6.01,0.75,3.46
2019-01-07,801180,9.04,1.27,2.9
2019-01-07,801760,21.13,1.85,0.87
2019-01-07,801770,36.79,2.29,0.47
2019-01-07,801730,24.04,1.74,1.05
2019-01-07,801710,10.38,1.56,2.02
2019-01-07,801750,39.92,2.72,0.53
2019-01-08,801160,19.72,1.43,1.78
2019-01-08,801150,24.28,2.65,1.06
2019-01-08,801120,22.68,4.18,1.96
2019-01-08,801170,16.56,1.29,1.82
2019-01-08,801080,24.0,2.2,0.94
2019-01-08,801050,23.62,1.78,1.17
2019-01-08,801040,5.87,1.01,3.36
2019-01-08,801030,13.5,1.59,2.09
2019-01-08,801010,27.06,2.56,1.24
2019-01-08,801110,10.85,2.25,1.79
2019-01-08,801180,8.99,1.26,2.91
2019-01-08,801880,13.54,1.4,2.98
2019-01-08,801790,15.62,1.51,2.35
2019-01-08,801780,5.98,0.74,3.47
2019-01-08,801770,36.6,2.28,0.47
2019-01-08,801760,21.15,1.85,0.87
2019-01-08,801890,24.69,1.75,1.02
2019-01-08,801730,24.02,1.74,1.05
2019-01-08,801710,10.42,1.56,2.02
2019-01-08,801750,39.69,2.71,0.53
2019-01-09,801150,24.49,2.67,1.05
2019-01-09,801120,23.01,4.25,1.93
2019-01-09,801110,11.28,2.34,1.73
2019-01-09,801040,5.92,1.02,3.34
2019-01-09,801050,23.64,1.78,1.17
2019-01-09,801030,13.63,1.61,2.08
2019-01-09,801010,27.03,2.56,1.24
2019-01-09,801160,19.66,1.43,1.78
2019-01-09,801080,24.2,2.22,0.93
2019-01-09,801170,16.64,1.3,1.81
2019-01-09,801180,9.05,1.27,2.89
2019-01-09,801890,24.71,1.75,1.02
2019-01-09,801880,13.79,1.43,2.93
2019-01-09,801790,15.77,1.52,2.33
2019-01-09,801780,6.03,0.75,3.44
2019-01-09,801760,21.2,1.85,0.87
2019-01-09,801750,39.66,2.71,0.53
2019-01-09,801770,36.76,2.29,0.47
2019-01-09,801730,24.03,1.74,1.05
2019-01-09,801710,10.43,1.56,2.01
2019-01-10,801160,19.62,1.42,1.78
2019-01-10,801150,24.36,2.66,1.06
2019-01-10,801120,23.03,4.25,1.93
2019-01-10,801170,16.57,1.29,1.82
2019-01-10,801080,24.23,2.22,0.93
2019-01-10,801050,23.64,1.78,1.17
2019-01-10,801040,5.9,1.02,3.35
2019-01-10,801030,13.59,1.6,2.08
2019-01-10,801010,27.04,2.56,1.24
2019-01-10,801110,11.28,2.34,1.73
2019-01-10,801180,8.98,1.26,2.92
2019-01-10,801880,13.67,1.42,2.96
2019-01-10,801790,15.72,1.52,2.34
2019-01-10,801780,6.03,0.75,3.45
2019-01-10,801770,37.13,2.32,0.46
2019-01-10,801760,21.17,1.85,0.87
2019-01-10,801890,24.66,1.75,1.02
2019-01-10,801730,24.45,1.77,1.03
2019-01-10,801710,10.45,1.57,2.01
2019-01-10,801750,39.55,2.7,0.54
2019-01-11,801160,19.67,1.43,1.78
2019-01-11,801150,24.4,2.66,1.05
2019-01-11,801120,23.44,4.32,1.89
2019-01-11,801050,23.84,1.79,1.16
2019-01-11,801080,24.43,2.25,0.92
2019-01-11,801040,5.94,1.03,3.32
2019-01-11,801030,13.67,1.61,2.07
2019-01-11,801010,27.16,2.57,1.23
2019-01-11,801170,16.71,1.3,1.8
2019-01-11,801110,11.35,2.38,1.72
2019-01-11,801180,9.04,1.27,2.9
2019-01-11,801880,13.78,1.43,2.93
2019-01-11,801790,15.84,1.53,2.32
2019-01-11,801780,6.08,0.75,3.42
2019-01-11,801770,37.6,2.34,0.46
2019-01-11,801760,21.3,1.86,0.86
2019-01-11,801890,24.89,1.77,1.01
2019-01-11,801730,24.49,1.78,1.03
2019-01-11,801710,10.59,1.59,1.98
2019-01-11,801750,39.88,2.72,0.53
2019-01-14,801150,23.99,2.62,1.07
2019-01-14,801120,23.09,4.26,1.92
2019-01-14,801110,11.28,2.37,1.73
2019-01-14,801040,6.02,1.04,3.28
2019-01-14,801050,23.84,1.79,1.16
2019-01-14,801030,13.61,1.61,2.08
2019-01-14,801010,27.17,2.58,1.23
2019-01-14,801160,19.58,1.42,1.78
2019-01-14,801080,24.17,2.23,0.93
2019-01-14,801170,16.56,1.29,1.81
2019-01-14,801180,8.98,1.26,2.92
2019-01-14,801880,13.71,1.42,2.94
2019-01-14,801790,15.69,1.51,2.34
2019-01-14,801780,6.04,0.75,3.45
2019-01-14,801770,37.39,2.33,0.46
2019-01-14,801760,21.06,1.84,0.87
2019-01-14,801750,39.39,2.69,0.54
2019-01-14,801890,24.91,1.77,1.01
2019-01-14,801730,24.36,1.77,1.04
2019-01-14,801710,10.59,1.59,1.98
2019-01-15,801160,19.66,1.43,1.77
2019-01-15,801150,24.52,2.68,1.05
2019-01-15,801120,24.28,4.48,1.83
2019-01-15,801050,23.98,1.8,1.15
2019-01-15,801080,24.6,2.27,0.92
2019-01-15,801040,6.02,1.04,3.28
2019-01-15,801030,13.73,1.62,2.06
2019-01-15,801010,27.21,2.58,1.23
2019-01-15,801170,16.69,1.3,1.8
2019-01-15,801110,11.61,2.44,1.68
2019-01-15,801180,9.04,1.27,2.9
2019-01-15,801880,13.82,1.43,2.92
2019-01-15,801790,16.09,1.55,2.28
2019-01-15,801780,6.1,0.76,3.41
2019-01-15,801770,37.81,2.36,0.46
2019-01-15,801760,21.3,1.86,0.86
2019-01-15,801890,25.33,1.8,1.0
2019-01-15,801730,24.82,1.8,1.02
2019-01-15,801710,10.77,1.62,1.95
2019-01-15,801750,40.29,2.75,0.53
2019-01-16,801160,19.67,1.43,1.77
2019-01-16,801150,24.75,2.7,1.04
2019-01-16,801120,24.22,4.47,1.83
2019-01-16,801050,23.79,1.79,1.16
2019-01-16,801080,24.32,2.24,0.93
2019-01-16,801040,6.01,1.04,3.29
2019-01-16,801030,13.67,1.61,2.07
2019-01-16,801010,27.19,2.58,1.23
2019-01-16,801170,16.59,1.29,1.81
2019-01-16,801110,11.59,2.43,1.69
2019-01-16,801180,9.07,1.28,2.86
2019-01-16,801880,13.85,1.43,2.92
2019-01-16,801790,16.04,1.55,2.29
2019-01-16,801780,6.14,0.76,3.4
2019-01-16,801770,37.44,2.33,0.46
2019-01-16,801760,21.37,1.87,0.86
2019-01-16,801890,25.21,1.79,1.0
2019-01-16,801730,24.67,1.79,1.02
2019-01-16,801710,10.72,1.61,1.96
2019-01-16,801750,40.4,2.76,0.52
2019-01-17,801150,24.59,2.68,1.04
2019-01-17,801120,24.16,4.46,1.83
2019-01-17,801110,11.49,2.41,1.7
2019-01-17,801040,6.02,1.04,3.28
2019-01-17,801050,23.75,1.79,1.16
2019-01-17,801030,13.53,1.6,2.09
2019-01-17,801010,27.05,2.56,1.24
2019-01-17,801160,19.57,1.42,1.78
2019-01-17,801080,23.97,2.21,0.94
2019-01-17,801170,16.52,1.29,1.82
2019-01-17,801180,9.01,1.27,2.87
2019-01-17,801890,25.03,1.78,1.01
2019-01-17,801880,13.73,1.42,2.94
2019-01-17,801790,15.96,1.54,2.3
2019-01-17,801780,6.11,0.76,3.42
2019-01-17,801760,21.19,1.86,0.86
2019-01-17,801750,39.75,2.71,0.53
2019-01-17,801770,36.89,2.3,0.47
2019-01-17,801730,24.44,1.77,1.03
2019-01-17,801710,10.67,1.6,1.97
2019-01-18,801160,19.71,1.43,1.77
2019-01-18,801150,25.16,2.75,1.02
2019-01-18,801120,24.77,4.57,1.79
2019-01-18,801170,16.75,1.3,1.77
2019-01-18,801080,24.2,2.23,0.93
2019-01-18,801050,24.17,1.82,1.14
2019-01-18,801040,6.2,1.07,3.19
2019-01-18,801030,13.7,1.62,2.06
2019-01-18,801010,27.55,2.61,1.22
2019-01-18,801110,11.69,2.45,1.67
2019-01-18,801880,13.79,1.43,2.93
2019-01-18,801790,16.23,1.57,2.26
2019-01-18,801780,6.22,0.77,3.35
2019-01-18,801770,36.79,2.29,0.47
2019-01-18,801760,21.24,1.87,0.86
2019-01-18,801180,9.11,1.28,2.84
2019-01-18,801730,24.61,1.79,1.03
2019-01-18,801890,25.13,1.79,1.0
2019-01-18,801710,10.84,1.63,1.94
2019-01-18,801750,39.95,2.72,0.53
2019-01-21,801150,25.28,2.76,1.01
2019-01-21,801120,25.08,4.63,1.77
2019-01-21,801110,11.78,2.47,1.66
2019-01-21,801040,6.2,1.07,3.19
2019-01-21,801050,24.27,1.82,1.14
2019-01-21,801030,13.86,1.63,2.04
2019-01-21,801010,27.45,2.6,1.22
2019-01-21,801160,19.78,1.43,1.76
2019-01-21,801080,24.45,2.25,0.92
2019-01-21,801170,16.99,1.31,1.73
2019-01-21,801180,9.08,1.28,2.85
2019-01-21,801770,37.48,2.33,0.46
2019-01-21,801710,10.88,1.63,1.93
2019-01-21,801730,24.72,1.8,1.02
2019-01-21,801750,40.15,2.74,0.53
2019-01-21,801760,21.3,1.87,0.85
2019-01-21,801780,6.24,0.77,3.35
2019-01-21,801790,16.28,1.57,2.25
2019-01-21,801880,13.92,1.44,2.9
2019-01-21,801890,25.27,1.8,1.0
2019-01-22,801150,24.86,2.7,1.03
2019-01-22,801170,16.6,1.29,1.76
2019-01-22,801160,19.56,1.42,1.78
2019-01-22,801010,27.17,2.57,1.23
2019-01-22,801110,11.6,2.43,1.69
2019-01-22,801080,24.2,2.23,0.93
2019-01-22,801050,23.92,1.8,1.15
2019-01-22,801040,6.07,1.05,3.25
2019-01-22,801030,13.72,1.62,2.05
2019-01-22,801120,24.64,4.55,1.8
2019-01-22,801180,9.05,1.27,2.86
2019-01-22,801710,10.7,1.6,1.97
2019-01-22,801890,25.02,1.78,1.01
2019-01-22,801880,13.76,1.42,2.93
2019-01-22,801790,16.05,1.55,2.29
2019-01-22,801770,36.92,2.3,0.47
2019-01-22,801780,6.19,0.77,3.38
2019-01-22,801750,39.48,2.69,0.53
2019-01-22,801730,24.42,1.77,1.03
2019-01-22,801760,20.99,1.85,0.87
2019-01-23,801160,19.59,1.42,1.78
2019-01-23,801150,24.77,2.69,1.03
2019-01-23,801120,24.57,4.53,1.8
2019-01-23,801010,27.42,2.6,1.21
2019-01-23,801080,24.14,2.22,0.93
2019-01-23,801050,24.0,1.8,1.15
2019-01-23,801040,6.05,1.04,3.26
2019-01-23,801030,13.84,1.64,2.04
2019-01-23,801170,16.76,1.29,1.76
2019-01-23,801110,11.65,2.44,1.68
2019-01-23,801180,9.03,1.27,2.87
2019-01-23,801710,10.78,1.62,1.95
2019-01-23,801890,25.11,1.78,1.0
2019-01-23,801880,13.86,1.44,2.91
2019-01-23,801790,15.98,1.54,2.3
2019-01-23,801770,36.84,2.29,0.47
2019-01-23,801780,6.21,0.77,3.37
2019-01-23,801750,39.45,2.69,0.53
2019-01-23,801730,24.51,1.78,1.02
2019-01-23,801760,20.96,1.84,0.87
2019-01-24,801160,19.6,1.42,1.78
2019-01-24,801150,24.89,2.71,1.03
2019-01-24,801120,24.75,4.57,1.79
2019-01-24,801170,16.79,1.29,1.75
2019-01-24,801080,24.52,2.26,0.92
2019-01-24,801050,23.88,1.79,1.15
2019-01-24,801040,6.03,1.04,3.27
2019-01-24,801030,13.79,1.63,2.04
2019-01-24,801010,27.75,2.63,1.2
2019-01-24,801110,11.74,2.46,1.67
2019-01-24,801180,9.03,1.27,2.86
2019-01-24,801890,25.15,1.79,1.0
2019-01-24,801880,13.89,1.44,2.91
2019-01-24,801790,16.23,1.57,2.27
2019-01-24,801780,6.27,0.78,3.34
2019-01-24,801770,37.01,2.31,0.46
2019-01-24,801760,21.12,1.86,0.86
2019-01-24,801730,24.65,1.79,1.02
2019-01-24,801710,10.79,1.62,1.95
2019-01-24,801750,40.11,2.74,0.53
2019-01-25,801150,24.81,2.7,1.03
2019-01-25,801120,24.85,4.59,1.78
2019-01-25,801110,11.84,2.48,1.65
2019-01-25,801040,6.05,1.04,3.27
2019-01-25,801050,23.73,1.78,1.16
2019-01-25,801030,13.75,1.62,2.05
2019-01-25,801010,27.54,2.61,1.21
2019-01-25,801160,19.48,1.41,1.79
2019-01-25,801080,24.65,2.27,0.91
2019-01-25,801170,17.03,1.29,1.75
2019-01-25,801180,9.1,1.28,2.84
2019-01-25,801890,25.22,1.79,1.0
2019-01-25,801880,14.0,1.45,2.89
2019-01-25,801790,16.3,1.57,2.26
2019-01-25,801780,6.37,0.79,3.29
2019-01-25,801760,20.99,1.85,0.86
2019-01-25,801750,39.76,2.71,0.53
2019-01-25,801770,36.5,2.27,0.47
2019-01-25,801730,24.51,1.78,1.02
2019-01-25,801710,10.86,1.63,1.94
2019-01-28,801160,19.4,1.41,1.8
2019-01-28,801150,24.48,2.66,1.05
2019-01-28,801120,24.91,4.6,1.78
2019-01-28,801170,17.18,1.3,1.75
2019-01-28,801080,24.61,2.27,0.91
2019-01-28,801050,23.69,1.78,1.16
2019-01-28,801040,6.01,1.04,3.29
2019-01-28,801030,13.67,1.62,1.83
2019-01-28,801010,27.64,2.62,1.2
2019-01-28,801110,11.85,2.49,1.65
2019-01-28,801180,9.07,1.28,2.85
2019-01-28,801880,13.9,1.44,2.91
2019-01-28,801790,16.28,1.57,2.26
2019-01-28,801780,6.36,0.79,3.29
2019-01-28,801770,36.15,2.25,0.48
2019-01-28,801760,20.78,1.83,0.87
2019-01-28,801890,25.09,1.78,1.0
2019-01-28,801730,24.57,1.78,1.02
2019-01-28,801710,10.91,1.63,1.92
2019-01-28,801750,39.72,2.71,0.53
2019-01-29,801160,19.24,1.4,1.81
2019-01-29,801150,24.43,2.65,1.05
2019-01-29,801120,25.08,4.63,1.77
2019-01-29,801050,23.15,1.74,1.19
2019-01-29,801080,24.06,2.22,0.93
2019-01-29,801040,6.08,1.05,3.26
2019-01-29,801030,13.56,1.6,1.85
2019-01-29,801010,27.48,2.6,1.21
2019-01-29,801170,17.09,1.28,1.76
2019-01-29,801110,12.0,2.52,1.63
2019-01-29,801180,9.14,1.29,2.83
2019-01-29,801880,13.76,1.43,2.94
2019-01-29,801790,16.22,1.56,2.27
2019-01-29,801780,6.4,0.79,3.27
2019-01-29,801770,35.54,2.21,0.48
2019-01-29,801760,20.29,1.79,0.89
2019-01-29,801890,24.74,1.76,1.02
2019-01-29,801730,24.17,1.75,1.03
2019-01-29,801710,10.9,1.63,1.92
2019-01-29,801750,39.2,2.67,0.54
2019-01-30,801150,24.16,2.62,1.06
2019-01-30,801120,24.66,4.55,1.79
2019-01-30,801110,11.83,2.48,1.66
2019-01-30,801040,6.04,1.04,3.27
2019-01-30,801050,23.0,1.73,1.2
2019-01-30,801030,13.42,1.59,1.86
2019-01-30,801010,27.23,2.58,1.22
2019-01-30,801160,18.98,1.38,1.83
2019-01-30,801080,23.76,2.19,0.94
2019-01-30,801170,16.98,1.28,1.77
2019-01-30,801180,9.17,1.29,2.82
2019-01-30,801880,13.58,1.37,2.98
2019-01-30,801790,16.05,1.55,2.29
2019-01-30,801780,6.38,0.79,3.28
2019-01-30,801770,34.85,2.16,0.49
2019-01-30,801760,19.84,1.75,0.91
2019-01-30,801750,38.52,2.63,0.55
2019-01-30,801890,24.39,1.73,1.03
2019-01-30,801730,23.96,1.74,1.04
2019-01-30,801710,10.78,1.61,1.94
2019-01-31,801160,18.81,1.36,
2019-01-31,801150,24.1,2.62,
2019-01-31,801120,24.98,4.61,
2019-01-31,801050,22.55,1.69,
2019-01-31,801080,23.75,2.19,
2019-01-31,801040,6.01,1.04,
2019-01-31,801030,13.32,1.57,
2019-01-31,801010,27.01,2.56,
2019-01-31,801170,16.87,1.27,
2019-01-31,801110,12.06,2.53,
2019-01-31,801180,9.16,1.29,
2019-01-31,801880,13.57,1.4,
2019-01-31,801790,16.35,1.58,
2019-01-31,801780,6.49,0.81,
2019-01-31,801770,34.8,2.16,
2019-01-31,801760,19.49,1.71,
2019-01-31,801890,24.03,1.71,
2019-01-31,801730,23.58,1.71,
2019-01-31,801710,10.73,1.6,
2019-01-31,801750,37.96,2.59,
2019-02-01,801160,19.25,1.39,1.81
2019-02-01,801150,24.89,2.71,1.03
2019-02-01,801120,25.36,4.67,1.75
2019-02-01,801050,23.13,1.73,1.19
2019-02-01,801080,24.67,2.27,0.91
2019-02-01,801040,6.1,1.05,3.24
2019-02-01,801030,13.65,1.61,1.83
2019-02-01,801010,27.5,2.6,1.21
2019-02-01,801170,17.18,1.29,1.76
2019-02-01,801110,12.24,2.57,1.6
2019-02-01,801180,9.27,1.3,2.79
2019-02-01,801880,13.82,1.42,2.93
2019-02-01,801790,16.6,1.6,2.22
2019-02-01,801780,6.5,0.81,3.2
2019-02-01,801760,20.1,1.77,0.9
2019-02-01,801770,35.7,2.21,0.48
2019-02-01,801730,24.37,1.77,1.02
2019-02-01,801890,24.67,1.75,1.02
2019-02-01,801710,10.95,1.64,1.91
2019-02-01,801750,39.31,2.68,0.54
2019-02-11,801160,19.62,1.42,1.78
2019-02-11,801150,25.52,2.77,1.0
2019-02-11,801120,26.43,4.87,1.68
2019-02-11,801010,28.92,2.74,1.15
2019-02-11,801080,25.69,2.36,0.87
2019-02-11,801050,23.76,1.78,1.15
2019-02-11,801040,6.21,1.07,3.19
2019-02-11,801030,13.93,1.65,1.8
2019-02-11,801170,17.43,1.31,1.73
2019-02-11,801110,12.6,2.64,1.56
2019-02-11,801180,9.4,1.32,2.75
2019-02-11,801710,11.19,1.67,1.87
2019-02-11,801890,25.21,1.79,1.0
2019-02-11,801880,14.11,1.45,2.87
2019-02-11,801790,16.89,1.63,2.18
2019-02-11,801770,36.9,2.29,0.47
2019-02-11,801780,6.5,0.81,3.2
2019-02-11,801750,40.8,2.78,0.52
2019-02-11,801730,24.96,1.82,1.0
2019-02-11,801760,20.71,1.82,0.87
2019-02-12,801160,19.82,1.43,1.76
2019-02-12,801150,26.2,2.84,0.98
2019-02-12,801120,26.38,4.86,1.68
2019-02-12,801170,17.61,1.32,1.71
2019-02-12,801080,26.24,2.42,0.86
2019-02-12,801050,23.99,1.79,1.14
2019-02-12,801040,6.24,1.08,3.17
2019-02-12,801030,14.12,1.67,1.77
2019-02-12,801010,29.29,2.77,1.14
2019-02-12,801110,12.69,2.66,1.54
2019-02-12,801180,9.46,1.33,2.74
2019-02-12,801890,25.5,1.81,0.99
2019-02-12,801880,14.33,1.48,2.83
2019-02-12,801790,16.96,1.63,2.17
2019-02-12,801780,6.5,0.81,3.19
2019-02-12,801770,37.18,2.31,0.46
2019-02-12,801760,20.95,1.84,0.86
2019-02-12,801730,25.14,1.82,0.99
2019-02-12,801710,11.27,1.69,1.86
2019-02-12,801750,41.07,2.8,0.51
2019-02-13,801160,20.05,1.45,1.74
2019-02-13,801150,26.55,2.88,0.96
2019-02-13,801120,26.79,4.94,1.64
2019-02-13,801050,24.58,1.84,1.11
2019-02-13,801080,27.22,2.51,0.82
2019-02-13,801040,6.33,1.09,3.12
2019-02-13,801030,14.42,1.7,1.73
2019-02-13,801010,29.54,2.78,1.13
2019-02-13,801170,17.85,1.34,1.68
2019-02-13,801110,12.85,2.7,1.52
2019-02-13,801180,9.61,1.35,2.69
2019-02-13,801880,14.61,1.51,2.78
2019-02-13,801790,17.39,1.67,2.11
2019-02-13,801780,6.59,0.82,3.15
2019-02-13,801770,38.87,2.41,0.44
2019-02-13,801760,21.34,1.88,0.85
2019-02-13,801890,25.93,1.84,0.97
2019-02-13,801730,25.43,1.84,0.97
2019-02-13,801710,11.47,1.72,1.83
2019-02-13,801750,42.2,2.88,0.5
2019-02-14,801150,26.69,2.9,0.96
2019-02-14,801120,27.22,5.02,1.62
2019-02-14,801110,12.98,2.72,1.51
2019-02-14,801040,6.32,1.09,3.13
2019-02-14,801050,24.55,1.84,1.11
2019-02-14,801030,14.51,1.71,1.72
2019-02-14,801010,29.58,2.78,1.13
2019-02-14,801160,20.07,1.45,1.74
2019-02-14,801080,27.43,2.53,0.82
2019-02-14,801170,17.94,1.35,1.67
2019-02-14,801180,9.63,1.36,2.68
2019-02-14,801890,26.07,1.85,0.97
2019-02-14,801880,14.62,1.51,2.77
2019-02-14,801790,17.35,1.67,2.12
2019-02-14,801780,6.56,0.81,3.17
2019-02-14,801770,38.67,2.4,0.45
2019-02-14,801760,21.53,1.9,0.84
2019-02-14,801750,42.23,2.88,0.5
2019-02-14,801730,25.79,1.87,0.96
2019-02-14,801710,11.47,1.72,1.83
2019-02-15,801160,20.14,1.46,1.73
2019-02-15,801150,26.48,2.87,0.97
2019-02-15,801120,26.72,4.92,1.65
2019-02-15,801050,24.49,1.83,1.11
2019-02-15,801080,27.42,2.53,0.82
2019-02-15,801040,6.24,1.08,3.17
2019-02-15,801030,14.37,1.61,1.74
2019-02-15,801010,30.41,2.86,1.09
2019-02-15,801170,17.76,1.34,1.69
2019-02-15,801110,12.57,2.63,1.56
2019-02-15,801890,26.0,1.84,0.97
2019-02-15,801880,14.3,1.48,2.83
2019-02-15,801790,16.94,1.63,2.17
2019-02-15,801780,6.43,0.8,3.23
2019-02-15,801180,9.44,1.33,2.74
2019-02-15,801760,21.3,1.87,0.85
2019-02-15,801770,38.67,2.4,0.45
2019-02-15,801730,25.63,1.86,0.97
2019-02-15,801710,11.29,1.69,1.85
2019-02-15,801750,42.05,2.87,0.5
2019-02-18,801160,20.63,1.49,1.69
2019-02-18,801150,27.35,2.98,0.93
2019-02-18,801120,27.49,5.06,1.6
2019-02-18,801170,18.15,1.37,1.65
2019-02-18,801080,28.88,2.66,0.78
2019-02-18,801050,25.21,1.89,1.08
2019-02-18,801040,6.38,1.1,3.1
2019-02-18,801030,14.83,1.66,1.68
2019-02-18,801010,31.48,2.96,1.06
2019-02-18,801110,12.94,2.71,1.51
2019-02-18,801180,9.7,1.36,2.67
2019-02-18,801890,26.91,1.91,0.94
2019-02-18,801880,14.81,1.53,2.73
2019-02-18,801790,17.75,1.7,2.07
2019-02-18,801780,6.55,0.81,3.17
2019-02-18,801770,40.18,2.49,0.43
2019-02-18,801760,22.08,1.94,0.82
2019-02-18,801730,26.55,1.92,0.93
2019-02-18,801710,11.7,1.75,1.79
2019-02-18,801750,43.82,2.99,0.48
2019-02-19,801150,27.17,2.96,0.94
2019-02-19,801120,27.19,5.0,1.62
2019-02-19,801110,12.94,2.71,1.51
2019-02-19,801040,6.38,1.1,3.1
2019-02-19,801050,25.22,1.89,1.08
2019-02-19,801030,14.84,1.67,1.68
2019-02-19,801010,31.41,2.95,1.05
2019-02-19,801160,20.6,1.49,1.69
2019-02-19,801080,29.02,2.68,0.77
2019-02-19,801170,18.33,1.38,1.64
2019-02-19,801180,9.71,1.37,2.66
2019-02-19,801890,26.88,1.91,0.94
2019-02-19,801880,14.83,1.53,2.73
2019-02-19,801790,17.91,1.72,2.05
2019-02-19,801780,6.55,0.81,3.17
2019-02-19,801760,22.09,1.94,0.82
2019-02-19,801750,44.3,3.02,0.48
2019-02-19,801770,40.1,2.49,0.43
2019-02-19,801730,26.51,1.92,0.94
2019-02-19,801710,11.71,1.75,1.78
2019-02-20,801160,20.59,1.49,1.69
2019-02-20,801150,26.98,2.93,0.94
2019-02-20,801120,27.04,4.98,1.63
2019-02-20,801170,18.44,1.39,1.63
2019-02-20,801080,29.1,2.68,0.77
2019-02-20,801050,25.69,1.92,1.06
2019-02-20,801040,6.41,1.1,3.09
2019-02-20,801030,15.05,1.68,1.68
2019-02-20,801010,31.74,3.02,1.03
2019-02-20,801110,12.97,2.72,1.51
2019-02-20,801180,9.83,1.39,2.63
2019-02-20,801890,26.88,1.91,0.94
2019-02-20,801880,14.93,1.54,2.71
2019-02-20,801790,18.01,1.73,2.04
2019-02-20,801780,6.56,0.81,3.17
2019-02-20,801760,22.15,1.95,0.81
2019-02-20,801770,40.29,2.5,0.43
2019-02-20,801730,26.63,1.93,0.93
2019-02-20,801710,11.79,1.76,1.77
2019-02-20,801750,43.89,3.0,0.48
2019-02-21,801160,20.45,1.48,1.71
2019-02-21,801150,26.89,2.92,0.95
2019-02-21,801120,26.88,4.94,1.64
2019-02-21,801170,18.38,1.38,1.63
2019-02-21,801080,29.09,2.68,0.77
2019-02-21,801050,25.7,1.92,1.06
2019-02-21,801040,6.34,1.09,3.12
2019-02-21,801030,14.92,1.67,1.69
2019-02-21,801010,32.17,3.06,1.02
2019-02-21,801110,12.89,2.7,1.52
2019-02-21,801180,9.73,1.37,2.66
2019-02-21,801890,26.79,1.9,0.94
2019-02-21,801880,14.99,1.55,2.7
2019-02-21,801790,18.04,1.73,2.04
2019-02-21,801780,6.52,0.81,3.18
2019-02-21,801770,41.12,2.55,0.42
