event_date,event_name,industry_code,event_type,real_dir,final_dir,dir_correct,dispersion,realized_car_T1,realized_mdd_T1,realized_downside_T1,industry_return_T1,market_return_T1,pred_var_T1,pred_mdd_T1,pred_tail_T1,realized_car_T5,realized_mdd_T5,realized_downside_T5,industry_return_T5,market_return_T5,pred_var_T5,pred_mdd_T5,pred_tail_T5,realized_car_T20,realized_mdd_T20,realized_downside_T20,industry_return_T20,market_return_T20,pred_var_T20,pred_mdd_T20,pred_tail_T20
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,monetary_policy,-,-,True,0.0,-0.012329344631977324,0.012329344631977324,0.012329344631977324,0.010427268554551228,0.023040689791526736,-0.0806,0.05256,0.5,0.005382907620304023,0.03065026253471448,0.0,0.010769023528707677,0.005357278174892066,-0.28548,0.22022,0.5,0.02234294728133257,0.03065026253471448,0.0,-0.08239537807579489,-0.10244930591603552,-0.88476,0.75224,0.5
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801780,monetary_policy,+,+,True,0.0,0.0049560257340801606,0.0,0.0,-0.009185913965083725,-0.01407219752608957,-0.02196,0.00584,0.05,0.002085612221265354,0.018989075151966794,0.0,-0.08968375743618173,-0.09157837268417335,-0.02442,0.01363,0.05,-0.006136950522525608,0.036783139357031244,0.006136950522525608,-0.05185241046851974,-0.045997745836339865,-0.10279,0.07125,0.05
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801790,monetary_policy,-,+,False,0.0,0.0005179195924935875,0.0,0.0,-0.013561566200404274,-0.01407219752608957,-0.04729,0.01398,0.05,-0.0038120282488542934,0.010322784459562369,0.0038120282488542934,-0.09504130158937141,-0.09157837268417335,-0.06441,0.03146,0.05,-0.037545005085725225,0.04504423021667116,0.037545005085725225,-0.08181576532070789,-0.045997745836339865,-0.21827,0.12872,0.05
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801180,monetary_policy,-,-,True,0.0,0.0024226662015258693,0.0,0.0,-0.011683623561891454,-0.01407219752608957,-0.09038,0.05156,0.5,-0.015270623142849216,0.03185844867195166,0.015270623142849216,-0.10545053700972729,-0.09157837268417335,-0.2994,0.2111,0.4515,-0.022801697817426247,0.040918911298826154,0.022801697817426247,-0.06775061695292284,-0.045997745836339865,-0.8867,0.71206,0.05
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801780,monetary_policy,-,-,True,0.0,0.005592102616846173,0.0,0.0,-0.004151951750204996,-0.009689867632904248,-0.03434,0.01324,0.106,-0.01634631483052551,0.021816417800300414,0.01634631483052551,-0.015509294985277533,0.0008509294052037042,-0.09502,0.04546,0.05,-0.031756564005031906,0.053517198712131536,0.031756564005031906,-0.0023422818182643468,0.03037901533155396,-0.25139,0.16125,0.05
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801790,monetary_policy,-,-,True,0.0,-0.00015633454841612604,0.00015633454841612604,0.00015633454841612604,-0.009844687320239798,-0.009689867632904248,-0.03893,0.01115,0.05,-0.015580050056524852,0.015580050056524852,0.015580050056524852,-0.014742378174048554,0.0008509294052037042,-0.08156,0.03875,0.05,-0.03674619832503656,0.03674619832503656,0.03674619832503656,-0.007483496315775051,0.03037901533155396,-0.25354,0.15113,0.05
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801180,monetary_policy,-,-,True,0.0,-0.003352228978324434,0.003352228978324434,0.003352228978324434,-0.01300961395615352,-0.009689867632904248,-0.04333,0.01376,0.05,-0.00771261499157605,0.015604077390136695,0.00771261499157605,-0.006868248477259531,0.0008509294052037042,-0.09019,0.04192,0.05,-0.034936433405706624,0.03603167922861672,0.034936433405706624,-0.005618752520214709,0.03037901533155396,-0.15714,0.09204,0.05
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801780,monetary_policy,-,-,True,0.0,-0.0008114948862623095,0.0008114948862623095,0.0008114948862623095,-0.006513872135102683,-0.005707008457019103,-0.10304,0.07651,0.5,-0.01090175737540433,0.016099602774041655,0.01090175737540433,-0.0017254279213939627,0.009277470183002956,-0.39349,0.33331,0.5,-0.027578982943113672,0.03319299920368446,0.027578982943113672,0.024946939274099078,0.05401561802539612,-1.15783,0.99117,0.5
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801790,monetary_policy,-,+,False,0.0,-0.00792958414806455,0.00792958414806455,0.00792958414806455,-0.01359133840129001,-0.005707008457019103,-0.04472,0.01199,0.05,-0.005105532939118307,0.011761389854762827,0.005105532939118307,0.0041245708142734205,0.009277470183002956,-0.05593,0.02739,0.05,-0.025119579506288958,0.029260226132648226,0.025119579506288958,0.027539188907536705,0.05401561802539612,-0.19063,0.11559,0.05
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801180,monetary_policy,-,-,True,0.0,0.004776222838188016,0.0,0.0,-0.0009580435629612527,-0.005707008457019103,-0.0597,0.02742,0.143,-0.007143001309153352,0.013566051249675552,0.007143001309153352,0.0020681998921867617,0.009277470183002956,-0.14384,0.07891,0.05,-0.03166586609637789,0.03626886077342482,0.03166586609637789,0.020639300601512423,0.05401561802539612,-0.37621,0.24181,0.05
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801780,monetary_policy,-,-,True,0.0,0.0018467350684838735,0.0,0.0,-0.005573956138962277,-0.007407012417861458,-0.04972,0.02153,0.2335,-0.002545501190987398,0.01211602409340937,0.002545501190987398,-0.007147814863071256,-0.004614058764163098,-0.13746,0.07695,0.05,-0.017082552261971196,0.03732342710453418,0.017082552261971196,0.005299976863972322,0.02277152488996137,-0.4326,0.30594,0.05
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801790,monetary_policy,-,+,False,0.0,-0.0006459311480295771,0.0006459311480295771,0.0006459311480295771,-0.008048159145856548,-0.007407012417861458,-0.02421,0.00431,0.05,0.0028749019813456567,0.004292978632327865,0.0,-0.0017524217495009653,-0.004614058764163098,-0.03726,0.02093,0.05,-0.02371351821405243,0.03411509989938313,0.02371351821405243,-0.0014819862943311612,0.02277152488996137,-0.17613,0.11409,0.05
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801180,monetary_policy,-,-,True,0.0,-0.0067341239867383385,0.0067341239867383385,0.0067341239867383385,-0.014091256664606644,-0.007407012417861458,-0.05773,0.02037,0.127,-0.015458945691490755,0.015458945691490755,0.015458945691490755,-0.02000167597180147,-0.004614058764163098,-0.15707,0.08552,0.05,-0.035698955309202196,0.04125720663743382,0.035698955309202196,-0.013740350068610407,0.02277152488996137,-0.40445,0.26664,0.05
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,monetary_policy,+,-,False,0.0,-0.006679350283065211,0.006679350283065211,0.006679350283065211,-0.0030656636537718107,0.0036379860121937835,-0.02534,0.00701,0.05,-0.004358282417013748,0.010198174365278263,0.004358282417013748,-0.015383116626126014,-0.011073093879468865,-0.05471,0.0254,0.05,-0.006375286583805484,0.03836673895211702,0.006375286583805484,0.018400070628994403,0.024934320652732822,-0.14477,0.08958,0.05
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,monetary_policy,-,-,True,0.0,0.004369720265486654,0.0,0.0,0.008023603258883405,0.0036379860121937835,-0.04515,0.01388,0.117,-0.019349249191534246,0.023615775125868217,0.019349249191534246,-0.030208087018207874,-0.011073093879468865,-0.12986,0.06459,0.05,-0.030493972446060447,0.038362684907941855,0.030493972446060447,-0.006319998280273187,0.024934320652732822,-0.435,0.28694,0.05
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,monetary_policy,-,-,True,0.0,-0.0048465296873991814,0.0048465296873991814,0.0048465296873991814,-0.0012261752824158645,0.0036379860121937835,-0.05442,0.02265,0.142,-0.008390750211420772,0.008390750211420772,0.008390750211420772,-0.019370932526079243,-0.011073093879468865,-0.12661,0.06492,0.05,-0.03408372771474788,0.03420602819303825,0.03408372771474788,-0.009999261657894443,0.024934320652732822,-0.36605,0.23468,0.05
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,monetary_policy,+,+,True,0.0,0.023672447761320603,0.0,0.0,0.027396553807344404,0.0036379860121937835,-0.03889,0.00745,0.05,0.018788560382198227,0.019294607182851968,0.0,0.007507419009757044,-0.011073093879468865,0.01043,0.01484,0.05,0.0027430535251238286,0.034740319587901025,0.0,0.02774577035402004,0.024934320652732822,0.08821,0.04289,0.05
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801790,capital_market_policy,-,-,True,0.0,-0.004841264484609975,0.004841264484609975,0.004841264484609975,-0.003048632169555865,0.0018013531420448814,-0.06793,0.01979,0.0725,-0.010635188831499498,0.011204368409062027,0.010635188831499498,0.0013729655515375416,0.0121372361817218,-0.18508,0.08974,0.05,0.0657204947102894,0.03307261074880646,0.0,0.2943065172620687,0.2144896562338503,-0.49696,0.29815,0.05
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801780,capital_market_policy,-,-,True,0.0,-0.0010481051729680502,0.0010481051729680502,0.0010481051729680502,0.0007513599615303068,0.0018013531420448814,-0.03577,0.00967,0.05,-0.02042181550679545,0.02042181550679545,0.02042181550679545,-0.008532443723138994,0.0121372361817218,-0.0744,0.03405,0.05,-0.10909046017166013,0.10909046017166013,0.10909046017166013,0.08200042076157832,0.2144896562338503,-0.19733,0.11824,0.05
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801750,capital_market_policy,-,-,True,0.0,-0.0033358009998391003,0.0033358009998391003,0.0033358009998391003,-0.0015404568134065322,0.0018013531420448814,-0.06771,0.01739,0.05,0.008437589455731365,0.0037550321648022627,0.0,0.020677234653481813,0.0121372361817218,-0.14885,0.06795,0.05,0.04524582613016137,0.051171357957987294,0.0,0.2694402440566872,0.2144896562338503,-0.29594,0.17022,0.05
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801080,industry_policy,-,+,False,0.0,-0.018856471206779246,0.018856471206779246,0.018856471206779246,-0.017932969136214116,0.000941250738004662,-0.03973,0.00703,0.05,-0.031114181959547405,0.031114181959547405,0.031114181959547405,-0.040544719242825766,-0.00973338355013964,-0.05781,0.03223,0.05,-0.05171668221157022,0.05359258404459366,0.05171668221157022,-0.04279215096597122,0.009411249864031523,0.0019,0.07139,0.05
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801750,industry_policy,-,-,True,0.0,-0.010797160331979971,0.010797160331979971,0.010797160331979971,-0.009866072429106088,0.000941250738004662,-0.08328,0.02696,0.062,-0.004207800871640743,0.012209306426432842,0.004207800871640743,-0.013900228281993776,-0.00973338355013964,-0.23502,0.11711,0.05,-0.04244723623186919,0.05266348819883686,0.04244723623186919,-0.03343546791405372,0.009411249864031523,-0.54313,0.3211,0.05
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801770,industry_policy,-,-,True,0.0,-0.010924384523793407,0.010924384523793407,0.010924384523793407,-0.009993416370783992,0.000941250738004662,-0.05661,0.01544,0.05,-0.015115672125693869,0.015115672125693869,0.015115672125693869,-0.024701929041415882,-0.00973338355013964,-0.13016,0.06047,0.05,-0.04518455075730099,0.049854918071323695,0.04518455075730099,-0.036198543990440424,0.009411249864031523,-0.40567,0.23471,0.05
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801080,geopolitical,+,-,False,0.0,-0.0017596907556198804,0.0017596907556198804,0.0017596907556198804,0.02170706581147619,0.02350812359486798,-0.07821,0.01993,0.0755,-0.016702957818037545,0.02580848937530822,0.016702957818037545,-0.01373214244501375,0.003021279680076816,-0.17301,0.07899,0.05,-0.03868780188809573,0.059257254372330266,0.03868780188809573,-0.054492162502963626,-0.01644040369601918,-0.47429,0.26806,0.05
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801880,geopolitical,-,+,False,0.0,0.000881079315418587,0.0,0.0,0.024409915431730322,0.02350812359486798,-0.01495,0.00204,0.05,-0.0017942931749636015,0.01226893197138126,0.0017942931749636015,0.0012215654436036338,0.003021279680076816,0.0193,0.01006,0.05,0.016058327179159004,0.031703256787449334,0.0,-0.0006460818983679006,-0.01644040369601918,0.07945,0.0383,0.05
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801110,geopolitical,-,-,True,0.0,-0.010685540400439564,0.010685540400439564,0.010685540400439564,0.012571386190016964,0.02350812359486798,-0.07494,0.0234,0.059,-0.022454846490588487,0.022454846490588487,0.022454846490588487,-0.019501409181932883,0.003021279680076816,-0.14443,0.06911,0.05,-0.03695114952995038,0.03850048029339659,0.03695114952995038,-0.05278406141066494,-0.01644040369601918,-0.34649,0.20233,0.05
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801890,geopolitical,+,+,True,0.0,-0.0019825812108422713,0.0019825812108422713,0.0019825812108422713,0.021478935619884343,0.02350812359486798,-0.01438,0.00186,0.05,0.0010361079652014826,0.006271779206355107,0.0,0.004060518017219961,0.003021279680076816,0.02173,0.00895,0.05,0.006484293288290033,0.038958774825586184,0.0,-0.010062714807072104,-0.01644040369601918,0.06971,0.04198,0.05
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801750,geopolitical,-,+,False,0.0,-0.003917361373603656,0.003917361373603656,0.003917361373603656,0.01949867240592784,0.02350812359486798,-0.03597,0.00597,0.05,-0.013297737606051463,0.015769528407170164,0.013297737606051463,-0.010316634110394962,0.003021279680076816,-0.03852,0.02648,0.05,-0.042452777822508114,0.05119095319215431,0.042452777822508114,-0.05819524071310811,-0.01644040369601918,-0.08517,0.08768,0.05
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801770,geopolitical,-,+,False,0.0,-0.0018370385880123186,0.0018370385880123186,0.0018370385880123186,0.021627899676680107,0.02350812359486798,-0.05029,0.01218,0.05,-0.011422904376114928,0.012397635605481128,0.011422904376114928,-0.008436136484917034,0.003021279680076816,-0.10093,0.04598,0.05,-0.07154963123215163,0.07221183732046033,0.07154963123215163,-0.08681373010641313,-0.01644040369601918,-0.31382,0.1815,0.05
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,industry_policy,+,-,False,0.0,-0.006154613888283311,0.006154613888283311,0.006154613888283311,-0.017947268727850352,-0.01186568354027806,-0.05984,0.01694,0.082,-0.0029244381534628827,0.025656460200513383,0.0029244381534628827,-0.026200659904680457,-0.02334449127216709,-0.1511,0.07163,0.05,0.05335455106747222,0.05905383191548719,0.0,0.05511731638763284,0.0016734776703388743,-0.39683,0.2357,0.05
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,industry_policy,-,-,True,0.0,-0.0015736422570372666,0.0015736422570372666,0.0015736422570372666,-0.013420653456287734,-0.01186568354027806,-0.03979,0.01296,0.1385,-0.023652663674250674,0.023652663674250674,0.023652663674250674,-0.04644499554571069,-0.02334449127216709,-0.10788,0.05321,0.05,-0.04184614765368588,0.04926053000174735,0.04184614765368588,-0.04024269857703533,0.0016734776703388743,-0.29236,0.18336,0.05
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,industry_policy,-,+,False,0.0,-0.01689347987687073,0.01689347987687073,0.01689347987687073,-0.028558710731035775,-0.01186568354027806,-0.0355,0.00688,0.05,-0.05166077270977609,0.05166077270977609,0.05166077270977609,-0.07379926952430615,-0.02334449127216709,-0.05298,0.0281,0.05,-0.03834239411742835,0.05703016801069605,0.03834239411742835,-0.03673308158747257,0.0016734776703388743,-0.11664,0.08872,0.05
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,industry_policy,-,-,True,0.0,-0.001127035599656212,0.001127035599656212,0.001127035599656212,-0.012979346092170108,-0.01186568354027806,-0.04289,0.01141,0.05,-0.03790694710989395,0.03790694710989395,0.03790694710989395,-0.060366519986099654,-0.02334449127216709,-0.09195,0.04285,0.05,-0.03646827341533321,0.04086122311345941,0.03646827341533321,-0.034855824586231376,0.0016734776703388743,-0.26705,0.15441,0.05
2020-11-05,国家组织冠脉支架集中带量采购在天津开标并产生拟中选结果（首次高值医用耗,801150,industry_policy,-,+,False,0.0,-0.010933042825276296,0.010933042825276296,0.010933042825276296,0.003749096590559997,0.01484443425122195,-0.0412,0.00813,0.05,-0.0539268377252643,0.0539268377252643,0.0539268377252643,-0.035994187890653784,0.018954823527065567,-0.06262,0.0323,0.05,-0.09768323587119498,0.1045412604262681,0.09768323587119498,-0.05016688359711352,0.05266038952513408,-0.16767,0.1123,0.05
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801760,industry_policy,-,-,True,0.0,-0.004843644722604568,0.004843644722604568,0.004843644722604568,-0.010332302557306217,-0.005515372338823821,-0.05229,0.01367,0.067,-0.018015994215485165,0.01853820823109653,0.018015994215485165,-0.03323025573062377,-0.01549339034599051,-0.13475,0.06386,0.05,-0.04532395526769939,0.06458361337269014,0.04532395526769939,-0.03748834241397914,0.008207614401718244,-0.33315,0.18596,0.05
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801750,industry_policy,-,+,False,0.0,-0.00713664658255031,0.00713664658255031,0.00713664658255031,-0.012612657658220727,-0.005515372338823821,-0.0364,0.00609,0.05,-0.019567351597201688,0.026197799280991863,0.019567351597201688,-0.03475757732685958,-0.01549339034599051,-0.03731,0.02621,0.05,-0.05621291771079029,0.07581027109397531,0.05621291771079029,-0.04846667726203735,0.008207614401718244,-0.04951,0.07619,0.05
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801080,geopolitical,+,-,False,0.0,-0.002747835347773897,0.002747835347773897,0.002747835347773897,-0.006228047000532588,-0.0034898010514445854,-0.04216,0.01129,0.052,0.011150549090764406,0.007641409327656587,0.0,0.007631306547245309,-0.003480433795624016,-0.10396,0.04822,0.05,0.009987886003122615,0.041776925055541654,0.0,0.09867859726017936,0.08781363864475389,-0.25781,0.14435,0.05
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801880,geopolitical,+,+,True,0.0,0.017987261164999824,0.0,0.0,0.014434688150628983,-0.0034898010514445854,-0.03284,0.00739,0.05,0.016735021829695107,0.025139480380449962,0.0,0.013196342898524449,-0.003480433795624016,-0.0614,0.0296,0.05,-0.016487974714732956,0.07497273736891018,0.016487974714732956,0.06987779487643686,0.08781363864475389,-0.07798,0.06683,0.05
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801110,geopolitical,+,+,True,0.0,0.0008015075670664285,0.0,0.0,-0.0026910905863284373,-0.0034898010514445854,-0.03379,0.00686,0.05,0.012723822903835336,0.012686513846927948,0.0,0.009199104684967319,-0.003480433795624016,-0.06115,0.02959,0.05,-0.007543318627046713,0.03130043188968418,0.007543318627046713,0.0796079137616088,0.08781363864475389,-0.12543,0.08432,0.05
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801890,geopolitical,+,+,True,0.0,-0.007223753851135606,0.007223753851135606,0.007223753851135606,-0.010688345438795155,-0.0034898010514445854,-0.02272,0.00398,0.05,-0.00601608284600097,0.008219256778405985,0.00601608284600097,-0.009475578063570245,-0.003480433795624016,-0.02692,0.01708,0.05,-0.01979313030643104,0.03994837490937183,0.01979313030643104,0.06628240154594556,0.08781363864475389,-0.06065,0.05644,0.05
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801750,geopolitical,-,-,True,0.0,-0.006270983522068341,0.006270983522068341,0.006270983522068341,-0.009738900088623992,-0.0034898010514445854,-0.04438,0.01296,0.083,-0.048591178717265704,0.048591178717265704,0.048591178717265704,-0.05190249413231274,-0.003480433795624016,-0.10992,0.05108,0.05,-0.09521040673582726,0.11909531739592205,0.09521040673582726,-0.015757540343393828,0.08781363864475389,-0.29531,0.17628,0.05
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801770,geopolitical,-,+,False,0.0,-0.0033792197934434665,0.0033792197934434665,0.0033792197934434665,-0.006857228040099805,-0.0034898010514445854,-0.03277,0.00692,0.05,-0.04300678060027452,0.04300678060027452,0.04300678060027452,-0.04633753214325642,-0.003480433795624016,-0.05719,0.0278,0.05,-0.0914736926845342,0.13344296889182194,0.0914736926845342,-0.01169269183468169,0.08781363864475389,-0.14431,0.09131,0.05
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801790,capital_market_policy,-,-,True,0.0,0.014050319053289018,0.0,0.0,0.033400063697165416,0.019081641492841417,-0.05632,0.01475,0.077,-0.03554263752760789,0.04890581428660915,0.03554263752760789,0.03988807498066316,0.07821052069622247,-0.12969,0.06069,0.05,-0.07111017498573302,0.09717482039805397,0.07111017498573302,-0.023258564993858144,0.05151483922341327,-0.3547,0.20993,0.05
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801780,capital_market_policy,-,+,False,0.0,-0.008234903634363966,0.008234903634363966,0.008234903634363966,0.010689602379598373,0.019081641492841417,-0.02629,0.00615,0.05,-0.05829992782787263,0.06677854187217247,0.05829992782787263,0.015350925156379702,0.07821052069622247,-0.04623,0.02164,0.05,0.022227478550262303,0.06677854187217247,0.0,0.07488736275753438,0.05151483922341327,-0.1085,0.07213,0.05
