event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,reld_r_ind,reld_r_mkt,reld_beats_market,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0206,0.0243,0.4167,0.75,-4.141,0.4167,False,+,+,False,,,,,,-0.13147,0.0,0.05,-0.13147,0.19227,0.0,True,False,True,True
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801780,0.006871,+,+,True,0.0244,0.0306,0.375,0.7917,-2.6387,0.375,True,+,+,False,,,,,,-0.1178,0.0,0.05,-0.1178,0.15037,0.0,False,False,False,False
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801790,-0.008571,-,+,False,0.0171,0.0228,0.4167,0.9167,-3.8167,0.375,False,+,+,False,,,,,,-0.15028,0.0,0.05,-0.15028,0.22768,0.0,False,False,False,False
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801180,-0.008969,-,+,False,0.0185,0.0234,0.375,0.9167,-7.7468,0.375,False,+,+,False,,,,,,-0.19018,0.0,0.05,-0.19018,0.27556,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801780,-0.027682,-,+,False,0.0253,0.0282,0.375,1.0,0.9912,0.375,False,+,+,False,,,,,,-0.17795,0.0,0.05,-0.17795,0.19522,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801790,-0.018241,-,+,False,0.0165,0.0194,0.5,1.0,1.4555,0.5,False,+,+,False,,,,,,-0.22193,0.0,0.05,-0.22193,0.237,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801180,-0.01619,-,-,True,0.0089,0.0112,0.5,1.0,-3.7501,0.4583,False,-,+,True,,,,,,-0.24868,0.00988,0.05,-0.24868,0.23552,0.0,True,True,True,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801780,-0.013809,-,+,False,0.0256,0.0286,0.375,1.0,1.4082,0.375,False,+,+,False,,,,,,-0.14217,0.0,0.05,-0.14217,0.17438,0.0,False,False,False,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801790,-0.011272,-,+,False,0.0216,0.0259,0.5417,1.0,1.6295,0.5417,False,+,+,False,,,,,,-0.24093,0.0,0.05,-0.24093,0.23838,0.0,False,True,True,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801180,-0.004635,-,-,True,0.0095,0.0116,0.5833,1.0,-1.8104,0.4167,False,-,+,True,,,,,,-0.18917,0.01004,0.05,-0.18917,0.18355,0.0,True,False,False,False
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801780,-0.011559,-,+,False,0.0453,0.048,0.375,0.9583,1.0236,0.375,True,+,+,False,,,,,,-0.16697,0.0,0.05,-0.16697,0.18167,0.0,False,False,False,True
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801790,-0.004653,-,+,False,0.0204,0.024,0.5,1.0,-0.8109,0.5,False,+,+,False,,,,,,-0.19914,0.0,0.05,-0.19914,0.25322,0.0,False,True,False,False
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801180,-0.017715,-,+,False,0.0079,0.0094,0.5833,1.0,0.9878,0.5417,False,+,+,False,,,,,,-0.20049,0.00396,0.05,-0.20049,0.22084,0.0,True,False,False,False
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0376,0.0398,0.375,1.0,-0.2636,0.375,True,+,+,False,,,,,,-0.18304,0.0,0.05,-0.18304,0.19762,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0171,0.0219,0.4583,1.0,-2.6221,0.4583,False,+,+,False,,,,,,-0.18741,0.0,0.05,-0.18741,0.23878,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0089,0.0115,0.625,1.0,-1.8096,0.5,False,+,+,False,,,,,,-0.2014,0.00459,0.05,-0.2014,0.23438,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0195,0.0238,0.5417,1.0,-2.3344,0.5,False,+,+,False,,,,,,-0.1823,0.0,0.05,-0.1823,0.29782,0.0,True,True,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801790,-0.006679,-,+,False,0.023,0.0315,0.4583,0.8333,-0.8297,0.4583,False,+,+,False,,,,,,-0.28297,0.0,0.05,-0.28297,0.28432,0.0,False,False,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801780,-0.032675,-,+,False,0.0317,0.0359,0.4167,0.9167,0.8691,0.375,False,-,+,True,,,,,,-0.23098,0.0,0.05,-0.23098,0.20964,0.0,True,False,False,False
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801750,-0.0005,-,-,True,0.0177,0.0229,0.5,1.0,-0.6923,0.5,False,-,,False,,,,,,-0.35247,0.00569,0.05,-0.35247,0.34109,0.0,True,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801080,-0.036086,-,+,False,0.015,0.0189,0.4167,1.0,-4.6939,0.4167,False,+,,False,,,,,,-0.28401,0.0,0.05,-0.28401,0.37818,0.0,False,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801750,-0.026273,-,+,False,0.0133,0.0177,0.5833,1.0,2.1128,0.5833,False,+,+,False,,,,,,-0.30058,0.00198,0.05,-0.30058,0.33916,0.0,True,True,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801770,-0.023326,-,+,False,0.0112,0.0132,0.4583,1.0,-1.2003,0.4167,False,+,,False,,,,,,-0.29824,0.00171,0.05,-0.29824,0.29928,0.0,True,False,False,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801080,0.001334,+,+,True,0.0146,0.0186,0.5417,1.0,2.2784,0.5,False,+,+,False,,,,,,-0.28669,0.0,0.05,-0.28669,0.4114,0.0,True,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801880,-0.002362,-,+,False,0.0127,0.0159,0.625,1.0,4.2029,0.625,False,+,,False,,,,,,-0.16787,0.0,0.05,-0.16787,0.22529,0.0,True,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801110,-0.023078,-,+,False,0.01,0.0134,0.7083,1.0,4.033,0.6667,False,+,+,False,,,,,,-0.21307,0.0,0.05,-0.21307,0.29089,0.0,True,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801890,0.009132,+,+,True,0.0121,0.0142,0.5833,1.0,4.2051,0.5833,False,+,+,False,,,,,,-0.16124,0.0,0.05,-0.16124,0.20953,0.0,True,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801750,-0.005062,-,+,False,0.0284,0.034,0.5833,1.0,-2.0799,0.5833,False,+,+,False,,,,,,-0.34266,0.0,0.05,-0.34266,0.4404,0.0,True,False,False,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801770,-0.010742,-,+,False,0.0136,0.0167,0.5417,1.0,4.773,0.5,False,+,,False,,,,,,-0.23451,0.01289,0.05,-0.23451,0.2926,0.0,True,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0263,0.0313,0.625,0.9583,2.7244,0.625,False,+,+,False,,,,,,-0.21444,0.0,0.05,-0.21444,0.31293,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0084,0.0112,0.4167,1.0,-5.7585,0.4167,False,+,+,False,,,,,,-0.16565,0.0,0.05,-0.16565,0.20383,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0128,0.0177,0.2917,1.0,-8.53,0.25,False,+,+,False,,,,,,-0.29316,0.0,0.05,-0.29316,0.37099,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0136,0.0176,0.4167,1.0,-5.7917,0.375,False,+,+,False,,,,,,-0.29992,0.0,0.05,-0.29992,0.38274,0.0,False,False,False,True
2020-11-05,国家组织冠脉支架集中带量采购在天津开标并产生拟中选结果（首次高值医用耗,801150,-0.04837,-,+,False,0.0117,0.015,0.5417,1.0,2.3098,0.5417,False,+,,False,,,,,,-0.22266,0.0,0.05,-0.22266,0.32862,0.0,True,True,False,False
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801760,-0.026394,-,+,False,0.0111,0.0151,0.4167,1.0,-5.0583,0.375,False,+,-,True,,,,,,-0.25624,0.0,0.05,-0.25624,0.30764,0.0,False,False,False,False
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801750,-0.033221,-,+,False,0.0128,0.0165,0.5417,1.0,-2.8152,0.4583,False,+,+,False,,,,,,-0.24396,0.00066,0.05,-0.24396,0.3215,0.0,False,False,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801080,0.004487,+,+,True,0.0142,0.0171,0.5833,1.0,3.2141,0.5833,False,+,-,True,,,,,,-0.21696,0.0,0.05,-0.21696,0.30113,0.0,False,False,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801880,0.010864,+,+,True,0.0145,0.0177,0.5,1.0,2.0489,0.5,False,+,+,False,,,,,,-0.23128,0.0,0.05,-0.23128,0.31122,0.0,True,True,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801110,0.005345,+,+,True,0.0134,0.017,0.5,1.0,-2.7374,0.4583,False,+,+,False,,,,,,-0.25092,0.0,0.05,-0.25092,0.30897,0.0,False,False,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801890,0.002826,+,+,True,0.0123,0.0145,0.5417,1.0,3.9898,0.5417,False,+,+,False,,,,,,-0.19791,0.0,0.05,-0.19791,0.2686,0.0,False,False,False,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801750,-0.056282,-,+,False,0.0255,0.0323,0.625,1.0,1.1985,0.625,True,+,+,False,,,,,,-0.26326,0.0,0.05,-0.26326,0.295,0.0,False,False,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801770,-0.051321,-,+,False,0.0139,0.0181,0.2917,0.9583,-5.4887,0.2917,False,+,+,False,,,,,,-0.25059,0.0,0.05,-0.25059,0.29173,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801790,-0.040732,-,-,True,0.0269,0.0336,0.625,0.9583,1.8548,0.625,False,+,-,True,,,,,,-0.24694,0.17018,0.05,-0.24694,0.28974,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801780,-0.054139,-,-,True,0.0341,0.0375,0.4167,1.0,-5.2611,0.4167,False,+,-,True,,,,,,-0.15988,0.20307,0.05,-0.15988,0.18711,0.0,False,True,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801750,-0.059735,-,+,False,0.0152,0.0176,0.5417,1.0,3.1199,0.5417,False,+,,False,,,,,,-0.19095,0.002,0.05,-0.19095,0.21581,0.0,True,True,False,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801760,0.026054,+,+,True,0.0111,0.0133,0.7083,1.0,2.6526,0.7083,False,+,+,False,,,,,,-0.23776,0.00329,0.05,-0.23776,0.25249,0.0,True,True,True,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801750,0.048968,+,-,False,0.0128,0.0143,0.6667,1.0,5.7846,0.6667,False,+,+,False,,,,,,-0.22968,0.00334,0.05,-0.22968,0.2194,0.0,False,True,False,False
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801760,0.001891,+,+,True,0.0078,0.0097,0.625,1.0,1.0291,0.625,False,+,-,True,,,,,,-0.23026,0.00263,0.05,-0.23026,0.23743,0.0,True,True,True,False
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801750,0.025236,+,-,False,0.0093,0.0114,0.5,1.0,-1.5771,0.5,False,+,-,True,,,,,,-0.22985,0.01098,0.05,-0.22985,0.25696,0.0,True,True,False,False
2021-06-23,第五批国家组织药品集中带量采购在上海开标（251个品种、148家企业中,801150,-0.00406,-,+,False,0.0433,0.0487,0.5,1.0,-3.1167,0.5,True,+,+,False,,,,,,-0.2848,0.0,0.05,-0.2848,0.3002,0.0,False,True,True,False
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801780,-0.014248,-,+,False,0.0437,0.0475,0.2917,1.0,-2.3574,0.2917,True,-,+,True,,,,,,-0.25781,0.0,0.05,-0.25781,0.23772,0.0,False,False,False,False
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801790,0.004619,+,+,True,0.0178,0.022,0.375,1.0,-1.1263,0.375,False,-,+,True,,,,,,-0.22959,0.0,0.05,-0.22959,0.21375,0.0,False,True,True,True
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801180,-0.019353,-,+,False,0.0121,0.0169,0.5,0.9583,-3.662,0.4583,False,+,+,False,,,,,,-0.19301,0.00393,0.05,-0.19301,0.20507,0.0,True,True,False,False
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.013,0.0163,0.5833,0.625,1.6073,0.5833,False,-,+,True,,,,,,-0.09252,0.01206,0.05,-0.09252,0.06841,0.0,True,True,True,True
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801790,0.018625,+,+,True,0.0269,0.0296,0.4167,1.0,-1.4316,0.4167,False,-,+,True,,,,,,-0.16705,0.0,0.05,-0.16705,0.13846,0.0,True,True,True,True
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801780,0.0032,+,+,True,0.0281,0.0311,0.4583,1.0,1.0029,0.4583,False,+,+,False,,,,,,-0.21235,0.0,0.05,-0.21235,0.21237,0.0,True,True,True,True
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801750,0.002422,+,+,True,0.0084,0.0116,0.7917,0.9583,7.0748,0.7083,False,+,,False,,,,,,-0.09485,0.0,0.05,-0.09485,0.12928,0.0,False,True,True,True
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801760,0.019664,+,+,True,0.0105,0.014,0.5417,0.9167,-1.8903,0.5417,False,+,-,True,,,,,,-0.13502,0.00944,0.05,-0.13502,0.13618,0.0,False,False,True,False
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801750,0.017407,+,-,False,0.011,0.013,0.375,0.9583,-3.8712,0.375,False,-,-,False,,,,,,-0.10694,0.03732,0.05,-0.10694,0.09605,0.0,False,False,False,False
2021-11-26,国家组织胰岛素专项集中带量采购产生拟中选结果（42个产品、11家企业中,801150,-0.01842,-,+,False,0.0324,0.0362,0.5,1.0,-1.0036,0.5,True,+,+,False,,,,,,-0.13094,0.0,0.05,-0.13094,0.17613,0.0,False,True,False,True
2021-12-03,2021年国家医保药品目录谈判调整结果公布（新增74种药品，谈判新增药,801150,-0.025461,-,+,False,0.0413,0.0443,0.5833,0.9583,-0.3401,0.5833,True,+,+,False,,,,,,-0.13784,0.0,0.05,-0.13784,0.15732,0.0,True,False,True,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,+,False,0.0071,0.0087,0.5417,1.0,1.8138,0.5417,False,-,+,True,,,,,,-0.20918,0.0,0.05,-0.20918,0.16114,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,+,True,0.0152,0.0175,0.5417,1.0,1.2986,0.5417,False,-,+,True,,,,,,-0.13269,0.0,0.05,-0.13269,0.12879,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,+,False,0.0108,0.0144,0.5,0.9583,3.5438,0.4583,False,-,+,True,,,,,,-0.17697,0.0,0.05,-0.17697,0.13917,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,+,False,0.0485,0.0511,0.5,1.0,2.6767,0.5,True,-,+,True,,,,,,-0.18208,0.0,0.05,-0.18208,0.15589,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,+,False,0.0153,0.0179,0.5,0.9167,-1.4919,0.5,False,+,+,False,,,,,,-0.09295,0.0,0.05,-0.09295,0.10322,0.0,False,False,False,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801780,0.029316,+,+,True,0.0303,0.0328,0.4583,0.8333,0.9967,0.4583,False,-,+,True,,,,,,-0.09425,0.0,0.05,-0.09425,0.08045,0.0,False,True,True,True
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801790,0.006263,+,+,True,0.021,0.0258,0.5417,0.8333,-2.3349,0.5417,False,-,+,True,,,,,,-0.10955,0.0,0.05,-0.10955,0.10395,0.0,True,True,True,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801180,0.018132,+,+,True,0.0127,0.0162,0.625,0.9583,3.5318,0.5833,False,-,+,True,,,,,,-0.18781,0.00578,0.05,-0.18781,0.18874,0.0,False,False,True,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,+,True,0.0119,0.0141,0.4167,0.875,-0.1406,0.4167,False,-,+,True,,,,,,-0.08632,0.0,0.05,-0.08632,0.08289,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,+,True,0.014,0.0184,0.5,0.7917,-2.575,0.5,False,-,+,True,,,,,,-0.09179,0.0,0.05,-0.09179,0.09204,0.0,True,True,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,+,False,0.014,0.0172,0.5417,0.8333,-1.3676,0.5417,False,-,+,True,,,,,,-0.14849,0.00141,0.05,-0.14849,0.1352,0.0,True,True,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,+,False,0.0185,0.0232,0.4583,0.7917,-2.8492,0.4583,False,+,+,False,,,,,,-0.11272,0.0,0.05,-0.11272,0.12302,0.0,False,False,False,False
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801780,0.024658,+,+,True,0.0389,0.0412,0.375,0.9167,-1.5167,0.375,True,-,+,True,,,,,,-0.08392,0.0,0.05,-0.08392,0.07669,0.0,False,False,False,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801790,-0.001646,-,+,False,0.0254,0.0301,0.4583,0.8333,-4.1255,0.4583,False,-,+,True,,,,,,-0.11155,0.0,0.05,-0.11155,0.11205,0.0,False,False,False,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801180,0.004332,+,-,False,0.0113,0.0146,0.625,0.9167,3.549,0.5833,False,-,+,True,,,,,,-0.15081,0.0116,0.05,-0.15081,0.13244,0.0,False,True,True,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801780,0.025073,+,+,True,0.0411,0.045,0.3333,0.9583,-3.8863,0.3333,True,-,+,True,,,,,,-0.19238,0.0,0.05,-0.19238,0.16448,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801790,0.004824,+,+,True,0.0196,0.0255,0.5,0.9167,-3.4782,0.5,False,-,+,True,,,,,,-0.19156,0.0,0.05,-0.19156,0.16361,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801180,-0.011641,-,+,False,0.0251,0.0307,0.4167,1.0,-5.2187,0.4167,False,-,+,True,,,,,,-0.37718,0.0,0.05,-0.37718,0.36682,0.0,True,True,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801780,-0.032975,-,+,False,0.0226,0.0272,0.3333,0.9583,-3.8739,0.3333,False,-,+,True,,,,,,-0.23144,0.0,0.05,-0.23144,0.22367,0.0,False,False,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801790,-0.045323,-,+,False,0.015,0.0209,0.5417,1.0,-1.3499,0.5417,False,-,+,True,,,,,,-0.25807,0.0,0.05,-0.25807,0.22771,0.0,False,False,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801180,-0.038942,-,-,True,0.0212,0.0257,0.4167,1.0,-1.8365,0.4167,False,-,+,True,,,,,,-0.5354,0.03115,0.05,-0.5354,0.51389,0.0,False,True,True,True
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801180,-0.046473,-,+,False,0.0141,0.0168,0.4167,1.0,-4.7666,0.4167,False,-,+,True,,,,,,-0.38328,0.00382,0.05,-0.38328,0.34711,0.0,False,True,False,False
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801710,-0.003947,-,+,False,0.0431,0.0463,0.4583,1.0,1.6003,0.4583,True,+,+,False,,,,,,-0.28171,0.0,0.05,-0.28171,0.28202,0.0,True,False,True,True
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801780,-0.008638,-,+,False,0.0335,0.0362,0.5,1.0,0.0426,0.5,False,-,+,True,,,,,,-0.16073,0.0,0.05,-0.16073,0.12468,0.0,False,False,False,False
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801790,-0.006747,-,+,False,0.01,0.0142,0.5417,1.0,3.5388,0.5,False,+,+,False,,,,,,-0.3011,0.00425,0.05,-0.3011,0.29109,0.0,False,True,False,True
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801180,0.039362,+,-,False,0.0148,0.0179,0.4167,1.0,-4.4032,0.4167,False,-,+,True,,,,,,-0.46296,0.02569,0.05,-0.46296,0.42168,0.0,True,False,False,False
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801780,0.005133,+,+,True,0.0075,0.0093,0.4583,0.9583,-1.764,0.4583,False,+,+,False,,,,,,-0.09003,0.0,0.05,-0.09003,0.1481,0.0,False,False,True,True
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801790,0.017386,+,+,True,0.0174,0.0206,0.375,1.0,-2.7125,0.375,False,+,+,False,,,,,,-0.19789,0.0,0.05,-0.19789,0.22209,0.0,False,False,True,True
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801180,-0.013031,-,+,False,0.0115,0.015,0.625,1.0,7.1553,0.625,False,-,+,True,,,,,,-0.30632,0.00022,0.05,-0.30632,0.2816,0.0,True,False,False,False
