event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801790,-0.008571,-,+,False,0.0162,0.0218,0.4167,0.9167,-5.7346,0.375,False,+,+,False,,,-0.14729,0.00485,0.05,-0.14729,0.24742,0.0,True,False,False,False
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801180,-0.008969,-,-,True,0.0352,0.0405,0.625,0.875,1.9568,0.625,False,+,+,False,,,-0.16115,0.22348,0.05,-0.16115,0.25143,0.0,True,True,True,True
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801780,-0.027682,-,-,True,0.0225,0.0248,0.5833,0.875,-3.3422,0.5833,False,+,+,False,,,-0.11809,0.1144,0.05,-0.11809,0.17722,0.0,True,True,True,True
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801790,-0.018241,-,-,True,0.0138,0.0174,0.5417,1.0,-0.8653,0.5417,False,-,+,True,,,-0.26672,0.07225,0.05,-0.26672,0.23708,0.0,True,True,True,True
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801180,-0.01619,-,-,True,0.0362,0.0385,0.5417,1.0,-1.412,0.5417,False,-,+,True,,,-0.25312,0.24477,0.05,-0.25312,0.23899,0.0,True,True,True,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801780,-0.013809,-,-,True,0.0535,0.0556,0.625,1.0,-1.9477,0.625,True,+,+,False,,,-0.14091,0.35144,0.05,-0.14091,0.15115,0.0,True,True,True,False
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801790,-0.011272,-,-,True,0.0235,0.0266,0.4583,1.0,-2.0889,0.4583,False,+,+,False,,,-0.20539,0.11231,0.05,-0.20539,0.24936,0.0,True,False,False,False
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801180,-0.004635,-,-,True,0.0283,0.0308,0.5417,1.0,-1.3464,0.5,False,+,+,False,,,-0.16583,0.18328,0.05,-0.16583,0.19546,0.0,True,False,False,False
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801780,-0.011559,-,-,True,0.0421,0.0445,0.625,1.0,-1.5892,0.625,True,+,+,False,,,-0.18196,0.27044,0.05,-0.18196,0.19684,0.0,True,True,True,False
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801790,-0.004653,-,-,True,0.0476,0.0497,0.5,1.0,0.3033,0.5,True,+,+,False,,,-0.14989,0.27032,0.05,-0.14989,0.25709,0.0,True,False,True,True
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801180,-0.017715,-,-,True,0.0254,0.0278,0.5,1.0,1.4012,0.5,False,+,+,False,,,-0.16617,0.16473,0.05,-0.16617,0.22732,0.0,True,True,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,-,False,0.0288,0.0316,0.625,1.0,-0.2493,0.625,False,+,+,False,,,-0.12661,0.1725,0.05,-0.12661,0.17221,0.0,True,True,True,False
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,-,True,0.0261,0.0291,0.5417,1.0,2.1495,0.5417,False,+,+,False,,,-0.16428,0.1465,0.05,-0.16428,0.20968,0.0,False,True,True,False
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,-,True,0.0439,0.0467,0.5,1.0,0.5716,0.4583,True,+,+,False,,,-0.1877,0.29727,0.05,-0.1877,0.23486,0.0,True,True,True,False
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.029,0.0348,0.5833,1.0,0.6645,0.5833,False,+,+,False,,,-0.19532,0.0,0.05,-0.19532,0.28708,0.0,True,True,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801790,-0.006679,-,+,False,0.0326,0.0367,0.5417,0.8333,3.719,0.5417,False,-,+,True,,,-0.28849,0.0,0.05,-0.28849,0.22628,0.0,False,False,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801780,-0.032675,-,-,True,0.0161,0.0262,0.4583,0.9167,-4.2058,0.4583,False,-,,False,,,-0.19195,0.01633,0.05,-0.19195,0.15928,0.0,False,True,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801750,-0.0005,-,+,False,0.0186,0.0238,0.4167,1.0,-0.8619,0.4167,False,+,,False,,,-0.35565,0.00193,0.05,-0.35565,0.37683,0.0,False,True,True,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801080,-0.036086,-,+,False,0.0355,0.0414,0.4583,1.0,-1.4675,0.4583,True,+,+,False,,,-0.34145,0.0,0.05,-0.34145,0.45574,0.0,False,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801750,-0.026273,-,+,False,0.0469,0.0516,0.5417,1.0,-1.6062,0.5417,True,+,+,False,,,-0.27856,0.0,0.05,-0.27856,0.34341,0.0,False,True,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801770,-0.023326,-,+,False,0.0153,0.0192,0.4583,1.0,-2.1548,0.4583,False,+,+,False,,,-0.34902,0.0,0.05,-0.34902,0.34,0.0,False,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801080,0.001334,+,-,False,0.0385,0.0428,0.5417,1.0,1.3388,0.5417,False,+,-,True,,,-0.38058,0.22933,0.05,-0.38058,0.53294,0.0,False,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801880,-0.002362,-,+,False,0.0238,0.0282,0.5833,1.0,3.0538,0.5833,False,+,+,False,,,-0.19074,0.0,0.05,-0.19074,0.25249,0.0,True,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801110,-0.023078,-,+,False,0.0243,0.0282,0.5,1.0,-1.178,0.5,False,+,+,False,,,-0.21668,0.0,0.05,-0.21668,0.25653,0.0,True,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801890,0.009132,+,+,True,0.0304,0.0342,0.5833,1.0,1.0392,0.5833,False,+,+,False,,,-0.19781,0.0,0.05,-0.19781,0.27368,0.0,True,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801750,-0.005062,-,+,False,0.0427,0.0472,0.5833,1.0,-2.0799,0.5833,True,+,+,False,,,-0.31992,0.0,0.05,-0.31992,0.36783,0.0,True,False,False,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801770,-0.010742,-,-,True,0.0448,0.0482,0.4583,1.0,2.9632,0.4583,True,+,-,True,,,-0.35573,0.28743,0.05,-0.35573,0.40861,0.0,False,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0287,0.0343,0.625,1.0,2.7244,0.625,False,+,+,False,,,-0.2263,0.0,0.05,-0.2263,0.34334,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0278,0.0307,0.375,1.0,-3.6698,0.375,False,+,+,False,,,-0.17194,0.0,0.05,-0.17194,0.22406,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0369,0.0421,0.375,1.0,-1.9226,0.375,True,+,+,False,,,-0.29242,0.0,0.05,-0.29242,0.37966,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0375,0.0421,0.375,1.0,-4.3119,0.375,True,+,+,False,,,-0.29428,0.0,0.05,-0.29428,0.40456,0.0,False,False,False,True
2020-11-05,国家组织冠脉支架集中带量采购在天津开标并产生拟中选结果（首次高值医用耗,801150,-0.04837,-,+,False,0.0473,0.0515,0.4583,1.0,-1.4588,0.4583,True,+,+,False,,,-0.274,0.0,0.05,-0.274,0.36433,0.0,True,True,False,False
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801760,-0.026394,-,+,False,0.0481,0.0518,0.375,1.0,-5.0964,0.375,True,+,+,False,,,-0.30158,0.0,0.05,-0.30158,0.36185,0.0,False,False,False,False
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801750,-0.033221,-,+,False,0.033,0.0368,0.375,1.0,-5.953,0.375,True,+,+,False,,,-0.29499,0.0,0.05,-0.29499,0.3756,0.0,False,False,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801080,0.004487,+,+,True,0.039,0.0441,0.6667,1.0,5.3326,0.6667,True,+,+,False,,,-0.26949,0.0,0.05,-0.26949,0.32425,0.0,False,False,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801880,0.010864,+,+,True,0.0418,0.0465,0.7083,1.0,3.4489,0.7083,True,+,+,False,,,-0.26904,0.0,0.05,-0.26904,0.32239,0.0,True,True,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801110,0.005345,+,+,True,0.0337,0.0379,0.5833,1.0,3.2248,0.5833,True,+,+,False,,,-0.24225,0.0,0.05,-0.24225,0.31448,0.0,False,False,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801890,0.002826,+,+,True,0.0434,0.047,0.5417,1.0,3.9898,0.5417,True,+,+,False,,,-0.21372,0.0,0.05,-0.21372,0.25431,0.0,False,False,False,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801750,-0.056282,-,+,False,0.0361,0.0425,0.625,1.0,1.1985,0.625,True,+,+,False,,,-0.26012,0.0,0.05,-0.26012,0.27298,0.0,False,False,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801770,-0.051321,-,+,False,0.0374,0.0428,0.5,1.0,-0.1375,0.5,True,+,+,False,,,-0.25304,0.0,0.05,-0.25304,0.30497,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801790,-0.040732,-,-,True,0.0208,0.028,0.625,0.9583,1.8548,0.625,False,+,-,True,,,-0.25791,0.12033,0.05,-0.25791,0.31858,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801780,-0.054139,-,-,True,0.0352,0.039,0.4167,1.0,-5.2611,0.4167,False,+,-,True,,,-0.19044,0.20875,0.05,-0.19044,0.22493,0.0,False,True,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801750,-0.059735,-,-,True,0.0353,0.0406,0.4583,1.0,0.7518,0.4583,False,+,-,True,,,-0.24044,0.21898,0.05,-0.24044,0.2461,0.0,False,False,True,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801760,0.026054,+,+,True,0.045,0.047,0.5,1.0,-0.9376,0.5,False,+,+,False,,,-0.22101,0.0,0.05,-0.22101,0.2441,0.0,True,True,True,True
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801750,0.048968,+,+,True,0.0301,0.033,0.4583,1.0,-0.8676,0.4583,False,+,+,False,,,-0.23935,0.0,0.05,-0.23935,0.25608,0.0,True,True,True,True
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801760,0.001891,+,-,False,0.0419,0.0439,0.5,1.0,-1.1852,0.5,True,+,-,True,,,-0.20791,0.27059,0.05,-0.20791,0.20242,0.0,True,True,False,False
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801750,0.025236,+,-,False,0.0419,0.0445,0.5417,1.0,-0.9094,0.5417,True,+,-,True,,,-0.25396,0.27893,0.05,-0.25396,0.24853,0.0,True,True,False,False
2021-06-23,第五批国家组织药品集中带量采购在上海开标（251个品种、148家企业中,801150,-0.00406,-,-,True,0.0234,0.026,0.5,1.0,2.8796,0.4583,False,+,+,False,,,-0.27987,0.09926,0.05,-0.27987,0.31571,0.0,True,False,False,True
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801780,-0.014248,-,-,True,0.0414,0.0449,0.7083,1.0,2.0677,0.7083,True,-,+,True,,,-0.22411,0.29953,0.05,-0.22411,0.2094,0.0,True,True,True,True
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801790,0.004619,+,-,False,0.0466,0.0503,0.625,1.0,0.8287,0.5833,True,+,+,False,,,-0.21364,0.3068,0.05,-0.21364,0.21986,0.0,True,False,False,False
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801180,-0.019353,-,-,True,0.0509,0.0544,0.5833,0.9583,1.9555,0.5833,True,-,+,True,,,-0.20701,0.36806,0.05,-0.20701,0.184,0.0,True,True,True,True
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,+,False,0.0147,0.0182,0.375,0.625,-2.5903,0.375,False,+,-,True,,,-0.081,0.0,0.05,-0.081,0.07196,0.0,False,False,False,False
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801790,0.018625,+,-,False,0.0442,0.0479,0.5833,1.0,1.0856,0.5833,True,+,-,True,,,-0.20632,0.30104,0.05,-0.20632,0.20688,0.0,False,False,False,False
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801780,0.0032,+,-,False,0.0479,0.0514,0.5417,0.9583,-1.3127,0.5417,True,+,-,True,,,-0.17818,0.31196,0.05,-0.17818,0.17365,0.0,False,False,False,False
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801750,0.002422,+,-,False,0.0444,0.0474,0.5,0.9167,-0.2114,0.5,True,-,-,False,,,-0.12159,0.30536,0.05,-0.12159,0.12189,0.0,True,False,False,False
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801760,0.019664,+,+,True,0.0113,0.0139,0.4167,0.9167,-1.4725,0.4167,False,+,-,True,,,-0.13479,0.0,0.05,-0.13479,0.13351,0.0,True,True,True,True
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801750,0.017407,+,+,True,0.0088,0.0108,0.5833,0.9583,1.22,0.5833,False,-,-,False,,,-0.09662,0.0,0.05,-0.09662,0.09928,0.0,True,True,True,True
2021-11-26,国家组织胰岛素专项集中带量采购产生拟中选结果（42个产品、11家企业中,801150,-0.01842,-,+,False,0.0422,0.045,0.5,1.0,-1.0036,0.5,True,+,-,True,,,-0.22,0.0,0.05,-0.22,0.21708,0.0,False,True,False,True
2021-12-03,2021年国家医保药品目录谈判调整结果公布（新增74种药品，谈判新增药,801150,-0.025461,-,+,False,0.0469,0.0503,0.5833,1.0,-0.3401,0.5833,True,+,-,True,,,-0.17518,0.0,0.05,-0.17518,0.20976,0.0,True,False,True,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,+,False,0.0529,0.0546,0.5,1.0,0.8588,0.5,True,-,-,False,,,-0.19858,0.0,0.05,-0.19858,0.17943,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,+,True,0.0376,0.039,0.5417,1.0,1.2986,0.5417,False,+,-,True,,,-0.12733,0.0,0.05,-0.12733,0.1293,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,+,False,0.048,0.0515,0.5,0.9583,3.5438,0.4583,True,-,-,False,,,-0.2275,0.0,0.05,-0.2275,0.18543,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,-,True,0.043,0.0447,0.5,1.0,-3.1358,0.4583,True,-,+,True,,,-0.17956,0.28114,0.05,-0.17956,0.163,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,-,True,0.0192,0.0212,0.5,0.9583,1.047,0.5,False,+,+,False,,,-0.09008,0.13039,0.05,-0.09008,0.11445,0.0,True,True,True,True
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801780,0.029316,+,-,False,0.0445,0.0481,0.5417,0.7917,-1.3409,0.5,True,+,+,False,,,-0.07783,0.29589,0.05,-0.07783,0.08757,0.0,True,False,False,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801790,0.006263,+,-,False,0.0249,0.0283,0.4583,0.75,2.0426,0.4583,False,-,+,True,,,-0.09957,0.17179,0.05,-0.09957,0.09547,0.0,False,False,False,True
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801180,0.018132,+,-,False,0.0504,0.0546,0.4583,1.0,0.5062,0.4583,True,-,+,True,,,-0.25487,0.35604,0.05,-0.25487,0.21573,0.0,False,False,False,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,-,False,0.0418,0.0453,0.5833,0.875,-0.2151,0.5833,True,-,+,True,,,-0.08803,0.29277,0.05,-0.08803,0.0773,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,-,False,0.0219,0.0255,0.5,0.75,2.2644,0.5,False,-,+,True,,,-0.0965,0.14641,0.05,-0.0965,0.09065,0.0,False,False,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,-,True,0.0368,0.0407,0.5417,0.9167,2.0384,0.5417,False,+,+,False,,,-0.15414,0.26766,0.05,-0.15414,0.17459,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,-,True,0.0145,0.0182,0.5,0.8333,2.037,0.5,False,-,+,True,,,-0.14724,0.03585,0.05,-0.14724,0.12945,0.0,True,True,True,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801780,0.024658,+,-,False,0.0278,0.0311,0.625,0.8333,1.1378,0.5833,False,-,+,True,,,-0.08207,0.2027,0.05,-0.08207,0.07005,0.0,True,True,True,False
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801790,-0.001646,-,-,True,0.0117,0.0151,0.5,0.7917,2.9655,0.5,False,-,+,True,,,-0.09973,0.05212,0.05,-0.09973,0.09282,0.0,True,True,True,False
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801180,0.004332,+,-,False,0.0281,0.0328,0.4583,0.9583,1.1124,0.4583,False,-,+,True,,,-0.17448,0.22855,0.05,-0.17448,0.16602,0.0,False,True,True,True
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801780,0.025073,+,-,False,0.0205,0.024,0.6667,0.9583,3.5534,0.6667,False,-,+,True,,,-0.19849,0.1422,0.05,-0.19849,0.18813,0.0,False,True,True,True
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801790,0.004824,+,-,False,0.0202,0.0235,0.5,0.8333,3.217,0.5,False,+,+,False,,,-0.16135,0.11424,0.05,-0.16135,0.15142,0.0,False,True,True,True
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801180,-0.011641,-,-,True,0.0311,0.0392,0.5417,1.0,2.3734,0.5417,False,-,+,True,,,-0.3217,0.23067,0.05,-0.3217,0.309,0.0,False,False,True,True
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801780,-0.032975,-,+,False,0.0256,0.0302,0.3333,1.0,-3.8739,0.3333,False,+,+,False,,,-0.2589,0.0,0.05,-0.2589,0.27436,0.0,False,False,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801790,-0.045323,-,+,False,0.0317,0.0379,0.5417,0.9583,-1.3499,0.5417,True,-,+,True,,,-0.2118,0.0,0.05,-0.2118,0.19498,0.0,False,False,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801180,-0.038942,-,-,True,0.0476,0.0534,0.5833,1.0,1.957,0.5833,True,-,+,True,,,-0.58641,0.34038,0.05,-0.58641,0.54288,0.0,True,True,True,True
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801180,-0.046473,-,-,True,0.0356,0.0387,0.5833,1.0,1.9315,0.5833,False,-,+,True,,,-0.3848,0.28327,0.05,-0.3848,0.38071,0.0,True,True,True,True
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801710,-0.003947,-,-,True,0.0146,0.0183,0.5417,1.0,-1.9013,0.5417,False,-,+,True,,,-0.29821,0.05958,0.05,-0.29821,0.24222,0.0,False,True,False,False
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801780,-0.008638,-,-,True,0.0208,0.0232,0.5,1.0,-0.508,0.5,False,+,+,False,,,-0.17701,0.13542,0.05,-0.17701,0.19005,0.0,True,True,True,True
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801790,-0.006747,-,-,True,0.0148,0.0179,0.625,0.9583,1.7587,0.625,False,+,+,False,,,-0.20211,0.08256,0.05,-0.20211,0.20219,0.0,True,False,True,False
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801180,0.039362,+,-,False,0.054,0.0585,0.5,1.0,-2.7121,0.5,True,-,+,True,,,-0.48774,0.38262,0.05,-0.48774,0.38541,0.0,True,False,False,False
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801780,0.005133,+,-,False,0.0223,0.0242,0.5,1.0,-1.1348,0.5,False,+,+,False,,,-0.14084,0.14819,0.05,-0.14084,0.12533,0.0,True,True,False,False
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801790,0.017386,+,-,False,0.0189,0.0211,0.625,0.9583,2.3599,0.625,False,-,+,True,,,-0.20739,0.1274,0.05,-0.20739,0.18819,0.0,True,True,False,False
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801180,-0.013031,-,-,True,0.0435,0.0463,0.5417,1.0,-0.3124,0.5417,True,-,+,True,,,-0.35417,0.28411,0.05,-0.35417,0.31048,0.0,False,True,True,True
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801710,-0.02968,-,-,True,0.023,0.0263,0.6667,1.0,5.6572,0.6667,False,-,+,True,,,-0.24052,0.17016,0.05,-0.24052,0.22672,0.0,False,True,True,True
2022-09-05,中国人民银行下调金融机构外汇存款准备金率2个百分点（8%→6%），9月,801780,0.003115,+,+,True,0.0349,0.0367,0.5417,1.0,-2.1814,0.5417,False,-,+,True,,,-0.13541,0.0,0.05,-0.13541,0.10026,0.0,True,False,True,True
