event_date,event_type,industry_code,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct,real_CAR
2020-12-31,capital_market_policy,801790,-,-,0.4799640605637279,0.04007187887254415,True,True,False,-0.040732
2020-12-31,capital_market_policy,801750,-,-,0.4866866129966993,0.026626774006601406,True,True,False,-0.059735
2021-02-07,industry_policy,801750,+,-,0.4616602459878945,0.07667950802421097,False,False,False,0.048968
2021-02-07,industry_policy,801760,+,-,0.4494894153264114,0.1010211693471772,False,False,False,0.026054
2021-04-10,industry_policy,801760,+,+,0.5821573248450839,0.16431464969016774,False,True,True,0.001891
2021-04-10,industry_policy,801750,+,+,0.6264285128829357,0.2528570257658713,False,True,True,0.025236
2021-06-23,industry_policy,801150,-,+,0.5024939959806131,0.004987991961226124,True,False,False,-0.00406
2021-07-09,monetary_policy,801780,-,-,0.3809344047620155,0.23813119047596898,False,True,True,-0.014248
2021-07-09,monetary_policy,801790,+,-,0.4106296607747633,0.17874067845047337,False,False,False,0.004619
2021-07-09,monetary_policy,801180,-,-,0.3431811645794962,0.3136376708410076,False,True,True,-0.019353
2021-07-26,industry_policy,801760,-,-,0.4241518433837324,0.15169631323253518,False,True,True,-0.01686
2021-09-02,capital_market_policy,801750,+,-,0.42615122599834176,0.14769754800331647,False,False,False,0.002422
2021-09-02,capital_market_policy,801790,+,+,0.5193230341979787,0.0386460683959573,True,True,False,0.018625
2021-09-02,capital_market_policy,801780,+,-,0.49768068483781674,0.004638630324366511,True,False,False,0.0032
2021-10-08,industry_policy,801760,+,+,0.6114680649900548,0.2229361299801096,False,True,True,0.019664
2021-10-08,industry_policy,801750,+,+,0.703988183687823,0.407976367375646,False,True,True,0.017407
2021-11-26,industry_policy,801150,-,+,0.6486284560842885,0.2972569121685771,False,False,False,-0.01842
2021-12-03,industry_policy,801150,-,+,0.575487612694849,0.1509752253896981,False,False,False,-0.025461
2021-12-06,monetary_policy,801790,+,-,0.3474423986410608,0.3051152027178784,False,False,False,0.004962
2021-12-06,monetary_policy,801780,-,-,0.186406263447793,0.627187473104414,False,True,True,-0.022146
2021-12-06,monetary_policy,801180,-,-,0.21534332769735612,0.5693133446052878,False,True,True,-0.022505
2021-12-20,monetary_policy,801790,-,+,0.580842860721092,0.16168572144218407,False,False,False,-0.007883
2021-12-20,monetary_policy,801780,-,-,0.41677473636545415,0.1664505272690917,False,True,True,-0.006363
2022-01-17,monetary_policy,801790,+,-,0.48122404651048295,0.0375519069790341,True,False,False,0.006263
2022-01-17,monetary_policy,801180,+,-,0.4235703050318106,0.15285938993637882,False,False,False,0.018132
2022-01-17,monetary_policy,801780,+,-,0.35990629936376406,0.2801874012724719,False,False,False,0.029316
2022-01-20,monetary_policy,801780,+,+,0.5352890973170512,0.07057819463410242,True,True,False,0.029385
2022-01-20,monetary_policy,801790,+,+,0.5388085568448271,0.07761711368965418,False,True,True,0.003165
2022-01-20,monetary_policy,801180,-,+,0.5072920931829372,0.01458418636587444,True,False,False,-0.020592
2022-01-20,monetary_policy,801710,-,+,0.5921191500344323,0.18423830006886455,False,False,False,-0.040695
2022-01-24,monetary_policy,801780,+,-,0.4736358182549578,0.05272836349008436,False,False,False,0.024658
2022-01-24,monetary_policy,801790,-,+,0.5372498709381492,0.07449974187629849,False,False,False,-0.001646
2022-01-24,monetary_policy,801180,+,-,0.4550888717136302,0.08982225657273957,False,False,False,0.004332
2022-04-15,monetary_policy,801180,-,-,0.4923181242752048,0.015363751449590346,True,True,False,-0.011641
2022-04-15,monetary_policy,801780,+,+,0.5077415763804958,0.015483152760991548,True,True,False,0.025073
2022-04-15,monetary_policy,801790,+,+,0.589841039938166,0.1796820798763319,False,True,True,0.004824
2022-04-25,monetary_policy,801780,-,+,0.5946337207641256,0.18926744152825115,False,False,False,-0.032975
2022-04-25,monetary_policy,801790,-,+,0.6419933607385299,0.2839867214770597,False,False,False,-0.045323
2022-04-25,monetary_policy,801180,-,+,0.5086369298312069,0.017273859662413793,True,False,False,-0.038942
2022-05-20,monetary_policy,801710,-,-,0.49974400863936913,0.0005119827212617389,True,True,False,-0.003947
2022-05-20,monetary_policy,801180,-,-,0.46988624653894295,0.060227506922114094,False,True,True,-0.046473
2022-08-15,monetary_policy,801790,-,-,0.4269705844836743,0.14605883103265138,False,True,True,-0.006747
2022-08-15,monetary_policy,801180,+,-,0.25263336494426675,0.4947332701114665,False,False,False,0.039362
2022-08-15,monetary_policy,801780,-,-,0.295535503790344,0.408928992419312,False,True,True,-0.008638
2022-08-22,monetary_policy,801780,+,-,0.4708889110648861,0.058222177870227765,False,False,False,0.005133
2022-08-22,monetary_policy,801790,+,-,0.4558812083786351,0.08823758324272979,False,False,False,0.017386
2022-08-22,monetary_policy,801180,-,-,0.3608977735525853,0.2782044528948294,False,True,True,-0.013031
2022-08-22,monetary_policy,801710,-,-,0.39672715889961446,0.20654568220077107,False,True,True,-0.02968
2022-09-05,monetary_policy,801780,+,+,0.5170231241307385,0.03404624826147695,True,True,False,0.003115
2022-09-05,monetary_policy,801790,+,+,0.636887720646352,0.27377544129270404,False,True,True,0.005172
2022-09-05,monetary_policy,801180,+,-,0.35845680055701773,0.28308639888596454,False,False,False,0.031812
2022-10-07,geopolitical,801880,+,+,0.614840638256303,0.22968127651260595,False,True,True,0.02913
2022-10-07,geopolitical,801080,+,+,0.6996089868694051,0.3992179737388102,False,True,True,0.032727
2022-10-07,geopolitical,801110,-,+,0.7534421710656986,0.5068843421313971,False,False,False,-0.019249
2022-10-07,geopolitical,801890,+,+,0.6370673316327878,0.2741346632655757,False,True,True,0.074072
2022-10-07,geopolitical,801750,+,+,0.6954966272769272,0.39099325455385436,False,True,True,0.080184
2022-10-07,geopolitical,801770,+,+,0.6915824375566773,0.3831648751133545,False,True,True,0.051686
2022-10-07,geopolitical,801030,+,+,0.7685466538012089,0.5370933076024178,False,True,True,0.031977
2022-11-25,monetary_policy,801180,+,-,0.2694504755784204,0.4610990488431592,False,False,False,0.052558
2022-11-25,monetary_policy,801710,+,-,0.3660321861881224,0.2679356276237552,False,False,False,0.003928
2022-11-25,monetary_policy,801780,+,-,0.40312944838282333,0.19374110323435334,False,False,False,0.003452
2022-11-25,monetary_policy,801790,+,+,0.5005813903352834,0.0011627806705667432,True,True,False,0.012493
2022-11-28,industry_policy,801710,+,-,0.429146211613991,0.14170757677201795,False,False,False,0.002945
2022-11-28,industry_policy,801180,-,-,0.3912061012518753,0.21758779749624935,False,True,True,-0.000644
2022-11-28,industry_policy,801780,-,-,0.44482125671482,0.11035748657036004,False,True,True,-0.006354
2023-02-01,capital_market_policy,801790,-,+,0.5788861509675863,0.15777230193517267,False,False,False,-0.008788
2023-02-01,capital_market_policy,801780,-,+,0.5591138926045597,0.11822778520911936,True,False,False,-0.009393
2023-02-01,capital_market_policy,801750,+,+,0.6174582398627227,0.2349164797254455,False,True,True,0.059277
2023-02-17,capital_market_policy,801790,+,-,0.23727883092923277,0.5254423381415345,False,False,False,0.008809
2023-02-17,capital_market_policy,801780,+,-,0.18475433500289754,0.630491329994205,False,False,False,0.012383
2023-02-17,capital_market_policy,801750,-,-,0.3452884959982954,0.30942300800340916,False,True,True,-0.011665
2023-03-17,monetary_policy,801180,-,-,0.19352208066104296,0.6129558386779141,False,True,True,-0.011634
2023-03-17,monetary_policy,801790,+,-,0.32400284590022743,0.35199430819954514,False,False,False,0.000899
2023-03-17,monetary_policy,801780,-,-,0.34722429050103504,0.3055514189979299,False,True,True,-0.023531
2023-05-21,geopolitical,801080,+,+,0.6134947930593843,0.22698958611876852,False,True,True,0.031436
2023-05-21,geopolitical,801750,+,+,0.5518322812282862,0.1036645624565724,False,True,True,0.01449
2023-05-21,geopolitical,801770,+,+,0.687736252713163,0.37547250542632593,False,True,True,0.045626
2023-06-13,monetary_policy,801780,-,-,0.36188868074259745,0.2762226385148051,False,True,True,-0.054936
2023-06-13,monetary_policy,801790,-,-,0.4468073939815663,0.10638521203686735,False,True,True,-0.029759
2023-06-13,monetary_policy,801180,-,-,0.26263447469129614,0.4747310506174077,False,True,True,-0.053735
2023-06-15,monetary_policy,801180,-,-,0.2340137167206206,0.5319725665587588,False,True,True,-0.040061
2023-06-15,monetary_policy,801780,-,-,0.39559592281651557,0.20880815436696887,False,True,True,-0.0257
2023-06-15,monetary_policy,801790,-,-,0.38069178128348713,0.23861643743302574,False,True,True,-0.028583
2023-06-20,monetary_policy,801780,+,-,0.34828773799051727,0.30342452401896547,False,False,False,0.006226
2023-06-20,monetary_policy,801790,-,-,0.4099219797126154,0.1801560405747692,False,True,True,-0.009731
2023-06-20,monetary_policy,801180,-,-,0.2660184713022969,0.4679630573954062,False,True,True,-0.000245
2023-06-20,monetary_policy,801710,-,-,0.43758160416937253,0.12483679166125494,False,True,True,-0.01003
2023-06-21,industry_policy,801730,+,+,0.513999024968609,0.027998049937218106,True,True,False,0.038536
2023-06-21,industry_policy,801160,+,-,0.26374129486505815,0.4725174102698837,False,False,False,0.047139
2023-06-21,industry_policy,801880,+,+,0.5049960611409365,0.009992122281873073,True,True,False,0.032289
2023-06-21,industry_policy,801050,+,+,0.5065677669375573,0.01313553387511468,True,True,False,0.011856
2023-07-03,geopolitical,801030,+,+,0.7897460518946928,0.5794921037893856,False,True,True,0.004753
2023-07-03,geopolitical,801080,+,+,0.641988262828238,0.2839765256564759,False,True,True,0.001228
2023-07-03,geopolitical,801880,+,+,0.7516297654869756,0.5032595309739512,False,True,True,0.018994
2023-07-03,geopolitical,801110,-,+,0.8361657594430084,0.6723315188860168,False,False,False,-0.02663
2023-07-03,geopolitical,801890,-,+,0.6862038054903925,0.372407610980785,False,False,False,-0.015626
2023-07-03,geopolitical,801050,+,+,0.7531903392902084,0.5063806785804168,False,True,True,0.022423
2023-07-21,industry_policy,801710,+,-,0.4964109039026454,0.007178192194709165,True,False,False,0.024725
2023-07-21,industry_policy,801780,+,+,0.589865546938559,0.17973109387711794,False,True,True,0.017932
2023-07-21,industry_policy,801180,+,+,0.5537243037187017,0.10744860743740348,False,True,True,0.071235
2023-07-24,capital_market_policy,801750,-,-,0.4764511413526143,0.04709771729477141,True,True,False,-0.024142
2023-07-24,capital_market_policy,801760,-,-,0.4293440590279441,0.14131188194411182,True,True,False,-0.053839
2023-07-24,capital_market_policy,801790,+,+,0.6702150925025312,0.3404301850050624,False,True,True,0.072335
2023-07-24,capital_market_policy,801780,+,+,0.5531488434776796,0.10629768695535913,True,True,False,0.021393
2023-08-09,geopolitical,801750,-,+,0.5023197784177857,0.00463955683557149,True,False,False,-0.014792
2023-08-09,geopolitical,801770,-,+,0.6140428015105553,0.2280856030211107,False,False,False,-0.015996
2023-08-09,geopolitical,801080,-,-,0.47228816087959247,0.055423678240815066,True,True,False,-0.0315
2023-08-15,monetary_policy,801780,+,-,0.27905738997916923,0.44188522004166153,False,False,False,0.025323
2023-08-15,monetary_policy,801790,+,-,0.49141452034990996,0.01717095930018009,True,False,False,0.00605
2023-08-15,monetary_policy,801180,+,-,0.2824337976425637,0.4351324047148726,False,False,False,0.003881
2023-08-15,monetary_policy,801710,+,-,0.30448894971776563,0.39102210056446873,False,False,False,0.021268
2023-08-21,monetary_policy,801780,+,+,0.6572413326056501,0.3144826652113002,False,True,True,0.019955
2023-08-21,monetary_policy,801790,+,+,0.7253161139444518,0.45063222788890367,False,True,True,0.006448
2023-08-25,industry_policy,801710,+,-,0.3047135050691827,0.3905729898616346,False,False,False,0.021813
2023-08-25,industry_policy,801780,-,-,0.44109829160043645,0.11780341679912709,False,True,True,-0.013219
2023-08-25,industry_policy,801180,+,-,0.3078809310441205,0.384238137911759,False,False,False,0.011579
2023-08-27,capital_market_policy,801790,-,-,0.33280353352683667,0.33439293294632666,False,True,True,-0.024251
2023-08-27,capital_market_policy,801780,-,-,0.37201384845934476,0.25597230308131047,True,True,False,-0.021008
2023-09-01,capital_market_policy,801790,+,-,0.467706300564571,0.06458739887085796,True,False,False,0.012669
2023-09-01,capital_market_policy,801780,+,-,0.46974671175497634,0.060506576490047315,True,False,False,0.012026
2023-09-01,capital_market_policy,801750,-,-,0.49773064511618115,0.004538709767637705,True,True,False,-0.010507
2023-09-15,monetary_policy,801180,-,-,0.1703932075630004,0.6592135848739993,False,True,True,-0.003677
2023-09-15,monetary_policy,801780,+,-,0.3823160676491437,0.23536786470171256,False,False,False,0.008722
2023-09-15,monetary_policy,801790,+,-,0.33422994205744677,0.33154011588510646,False,False,False,0.013835
2023-10-07,geopolitical,801040,+,-,0.48809378500361683,0.023812429992766337,True,False,False,0.003863
2023-10-07,geopolitical,801030,-,+,0.5466519066333866,0.09330381326677317,False,False,False,-0.000342
2023-10-17,geopolitical,801080,-,+,0.5037205464667194,0.007441092933438753,True,False,False,-0.002796
2023-10-17,geopolitical,801880,-,+,0.6505968215610195,0.301193643122039,False,False,False,-0.003749
2023-10-17,geopolitical,801110,+,+,0.612700783587109,0.225401567174218,False,True,True,0.007465
2023-10-17,geopolitical,801890,-,+,0.5157358851685016,0.0314717703370031,True,False,False,-0.014228
2023-10-17,geopolitical,801750,-,-,0.46525223753466854,0.06949552493066291,True,True,False,-0.032997
2023-10-17,geopolitical,801770,-,+,0.6003991592340736,0.20079831846814722,False,False,False,-0.045323
2023-10-17,geopolitical,801030,+,+,0.5279469704786254,0.055893940957250754,True,True,False,0.001745
2023-10-20,geopolitical,801030,+,-,0.3765573999905708,0.2468852000188584,False,False,False,0.016592
2023-10-20,geopolitical,801050,+,-,0.4937817001266085,0.012436599746783017,True,False,False,0.012059
2023-10-20,geopolitical,801890,+,-,0.4970114351123447,0.005977129775310619,True,False,False,0.001649
2023-10-20,geopolitical,801880,+,+,0.5806469852785624,0.1612939705571248,True,True,False,0.024832
2023-10-20,geopolitical,801080,-,+,0.5256966180649549,0.05139323612990987,True,False,False,-0.010182
2023-10-20,geopolitical,801110,-,-,0.44921713166226196,0.10156573667547608,False,True,True,-0.002455
2023-10-31,industry_policy,801180,+,-,0.32887912356220095,0.3422417528755981,False,False,False,0.004878
2023-10-31,industry_policy,801780,-,-,0.45711216319284,0.08577567361432004,True,True,False,-0.005589
2023-10-31,industry_policy,801790,+,-,0.2977760479160827,0.4044479041678346,False,False,False,0.022559
2024-01-24,monetary_policy,801180,+,-,0.32934017672064086,0.34131964655871827,False,False,False,0.030768
2024-01-24,monetary_policy,801710,+,-,0.2769550531738674,0.44608989365226515,False,False,False,0.007479
2024-01-24,monetary_policy,801780,+,+,0.6004237087598617,0.20084741751972346,False,True,True,0.052112
2024-01-24,monetary_policy,801790,+,-,0.43421166651189874,0.13157666697620252,False,False,False,0.029548
2024-02-05,market_event,801790,-,+,0.6528136107093327,0.3056272214186655,False,False,False,-0.012597
2024-02-05,market_event,801780,-,+,0.7305587589443572,0.46111751788871436,False,False,False,-0.034132
2024-02-05,market_event,801750,+,+,0.6010565938471556,0.2021131876943112,False,True,True,0.034151
2024-02-05,market_event,801080,+,+,0.5164450899147561,0.032890179829512256,True,True,False,0.039127
2024-02-07,capital_market_policy,801790,-,+,0.6945505086893254,0.3891010173786509,False,False,False,-0.00335
2024-02-07,capital_market_policy,801780,-,+,0.6887458490877353,0.37749169817547057,False,False,False,-0.010135
2024-02-20,monetary_policy,801710,+,-,0.358621373491512,0.28275725301697596,False,False,False,0.01431
2024-02-20,monetary_policy,801780,-,+,0.6182643179482329,0.23652863589646578,False,False,False,-0.010944
2024-02-20,monetary_policy,801180,+,-,0.3705992856750187,0.2588014286499626,False,False,False,0.024702
2024-03-13,industry_policy,801040,+,-,0.36461982720862796,0.2707603455827441,True,False,False,0.017119
2024-03-13,industry_policy,801030,+,-,0.4703395943760242,0.05932081124795163,True,False,False,0.022039
2024-03-13,industry_policy,801880,+,-,0.4800020777201887,0.03999584455962257,True,False,False,0.04239
2024-03-13,industry_policy,801890,+,-,0.46010831547095976,0.07978336905808048,True,False,False,0.02011
2024-04-12,capital_market_policy,801790,-,-,0.4393149211545166,0.12137015769096682,False,True,True,-0.003087
2024-04-12,capital_market_policy,801780,+,+,0.5200212095832113,0.040042419166422594,True,True,False,0.028432
2024-05-14,geopolitical,801080,+,+,0.6152942573844263,0.23058851476885267,False,True,True,0.00901
2024-05-14,geopolitical,801880,-,+,0.8307903426525907,0.6615806853051813,False,False,False,-0.018169
2024-05-14,geopolitical,801730,-,+,0.8125778479479149,0.6251556958958298,False,False,False,-0.024487
2024-05-17,industry_policy,801780,+,-,0.4710938518357978,0.057812296328404345,True,False,False,0.015168
2024-05-17,industry_policy,801180,+,-,0.3921185620635837,0.2157628758728326,True,False,False,0.027905
2024-05-17,industry_policy,801710,-,-,0.40606632251329006,0.1878673549734199,True,True,False,-0.010448
2024-05-24,capital_market_policy,801790,-,+,0.5887409905361994,0.17748198107239888,False,False,False,-0.005881
2024-05-24,capital_market_policy,801780,+,+,0.6097188176684106,0.21943763533682126,True,True,False,0.00228
2024-05-24,capital_market_policy,801750,-,+,0.6148833072659489,0.22976661453189773,False,False,False,-0.001281
2024-06-19,capital_market_policy,801790,-,-,0.4701731462451416,0.05965370750971677,True,True,False,-0.009075
2024-06-19,capital_market_policy,801780,+,-,0.41515329769288234,0.16969340461423532,True,False,False,0.028208
2024-07-10,capital_market_policy,801750,-,+,0.5676967213489155,0.13539344269783093,False,False,False,-0.016594
2024-07-10,capital_market_policy,801790,+,-,0.48120678423723556,0.037586431525528874,True,False,False,0.00649
2024-07-10,capital_market_policy,801780,-,+,0.5674784176559728,0.1349568353119457,True,False,False,-0.011593
2024-07-22,monetary_policy,801710,+,-,0.372605831621716,0.254788336756568,False,False,False,0.012554
2024-07-22,monetary_policy,801180,+,-,0.28522321218988456,0.4295535756202309,False,False,False,0.001992
2024-07-22,monetary_policy,801780,+,+,0.5208168299557153,0.04163365991143064,True,True,False,0.023156
2024-07-22,monetary_policy,801790,+,-,0.4794857756593973,0.041028448681205365,True,False,False,0.025813
2024-08-05,market_event,801790,-,+,0.7389979109723211,0.4779958219446423,False,False,False,-0.007489
2024-08-05,market_event,801080,-,+,0.5983172891568558,0.19663457831371156,False,False,False,-0.027684
2024-08-05,market_event,801750,-,+,0.7036504927449948,0.4073009854899896,False,False,False,-0.042203
2024-08-05,market_event,801770,-,+,0.6156447399627043,0.2312894799254086,False,False,False,-0.029484
2024-08-15,geopolitical,801050,+,-,0.47499176632856976,0.05001646734286047,True,False,False,0.008483
2024-08-15,geopolitical,801030,-,+,0.513384350775538,0.026768701551076024,True,False,False,-0.029439
2024-08-15,geopolitical,801890,-,+,0.6191558295434009,0.23831165908680174,False,False,False,-0.01801
2024-08-15,geopolitical,801880,-,+,0.531103583946778,0.06220716789355607,True,False,False,-0.017639
2024-08-15,geopolitical,801080,-,-,0.45044690897226186,0.09910618205547628,True,True,False,-0.020521
2024-08-15,geopolitical,801110,+,+,0.605845636831455,0.21169127366290996,True,True,False,0.012918
2024-09-09,capital_market_policy,801080,-,-,0.4994265625503141,0.0011468748993718192,True,True,False,-0.014621
2024-09-09,capital_market_policy,801750,+,+,0.5782885800872399,0.15657716017447987,True,True,False,0.011147
2024-09-09,capital_market_policy,801770,+,+,0.5842570335175051,0.16851406703501026,False,True,True,0.03541
2024-09-09,capital_market_policy,801790,+,+,0.6452481170598996,0.2904962341197992,False,True,True,0.019094
2024-09-24,monetary_policy,801750,+,+,0.6875375461131572,0.3750750922263144,False,True,True,0.172284
2024-09-24,monetary_policy,801180,+,+,0.5438506912696357,0.0877013825392714,False,True,True,0.017341
2024-09-24,monetary_policy,801780,-,-,0.4671247803936923,0.06575043921261536,False,True,True,-0.147169
2024-09-24,monetary_policy,801790,+,+,0.7129300251707508,0.42586005034150154,False,True,True,0.165801
2024-09-26,capital_market_policy,801180,-,+,0.5038469544130063,0.007693908826012619,True,False,False,-0.017305
2024-09-26,capital_market_policy,801710,-,-,0.4532807708301069,0.09343845833978615,True,True,False,-0.010046
2024-09-26,capital_market_policy,801780,-,-,0.48393170312406736,0.03213659375186528,True,True,False,-0.095562
2024-09-27,capital_market_policy,801790,+,+,0.5639550618608989,0.12791012372179789,True,True,False,0.076692
2024-09-27,capital_market_policy,801080,+,+,0.5471094103324088,0.09421882066481757,True,True,False,0.103524
2024-09-27,capital_market_policy,801750,+,+,0.6570450735280852,0.31409014705617033,False,True,True,0.10595
2024-09-27,capital_market_policy,801030,-,+,0.5444034273964168,0.08880685479283357,True,False,False,-0.02518
2024-10-21,monetary_policy,801790,-,-,0.40951367575313097,0.18097264849373806,False,True,True,-0.010567
2024-10-21,monetary_policy,801750,+,-,0.41319958548861835,0.1736008290227633,False,False,False,0.009055
2024-10-21,monetary_policy,801710,+,-,0.3809640567716688,0.23807188645666244,False,False,False,0.068042
2024-10-21,monetary_policy,801780,-,-,0.42397913159267603,0.15204173681464794,False,True,True,-0.034858
2024-10-21,monetary_policy,801180,+,-,0.3516434714260756,0.2967130571478488,False,False,False,0.055497
2024-10-29,geopolitical,801880,+,+,0.6240940429383439,0.24818808587668784,False,True,True,0.021229
2024-10-29,geopolitical,801730,+,+,0.5992354322671892,0.19847086453437845,False,True,True,0.000633
2024-11-08,industry_policy,801780,+,-,0.3777722886285466,0.24445542274290677,True,False,False,0.008994
2024-11-08,industry_policy,801710,-,-,0.41115552893263224,0.17768894213473552,True,True,False,-0.032636
2024-11-08,industry_policy,801180,-,-,0.4581050117296152,0.08378997654076958,True,True,False,-0.076455
2024-12-02,geopolitical,801080,-,+,0.5666923496561258,0.1333846993122516,False,False,False,-0.007227
2024-12-02,geopolitical,801770,-,+,0.5676946001254639,0.13538920025092782,True,False,False,-0.003873
2024-12-03,geopolitical,801050,-,+,0.533385014300452,0.06677002860090409,True,False,False,-0.002545
2024-12-03,geopolitical,801080,-,+,0.5034511822572806,0.006902364514561166,True,False,False,-0.011904
2024-12-03,geopolitical,801880,+,+,0.6259055448945045,0.2518110897890089,False,True,True,0.007095
2024-12-03,geopolitical,801110,+,+,0.5933371070334551,0.1866742140669102,False,True,True,0.021353
2024-12-03,geopolitical,801890,+,+,0.5726655241978853,0.1453310483957706,True,True,False,0.026975
2024-12-03,geopolitical,801030,-,+,0.5931909741580432,0.18638194831608645,False,False,False,-0.004192
2024-12-09,industry_policy,801710,+,-,0.4096099957693614,0.18078000846127718,True,False,False,0.005345
