event_date,event_type,industry_code,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct,real_CAR
2020-12-31,capital_market_policy,801790,-,-,0.47683097637089533,0.046338047258209336,True,True,False,-0.040732
2020-12-31,capital_market_policy,801750,-,+,0.5189375876175912,0.03787517523518247,True,False,False,-0.059735
2021-02-07,industry_policy,801750,+,-,0.49904126169919405,0.0019174766016119005,True,False,False,0.048968
2021-02-07,industry_policy,801760,+,+,0.5004515159589356,0.000903031917871111,True,True,False,0.026054
2021-04-10,industry_policy,801760,+,+,0.693848316075475,0.38769663215095007,False,True,True,0.001891
2021-04-10,industry_policy,801750,+,+,0.6838817380899527,0.36776347617990535,False,True,True,0.025236
2021-06-23,industry_policy,801150,-,+,0.5497650113613858,0.09953002272277156,True,False,False,-0.00406
2021-07-09,monetary_policy,801780,-,-,0.35370209314715967,0.29259581370568066,False,True,True,-0.014248
2021-07-09,monetary_policy,801790,+,-,0.42173294506382325,0.1565341098723535,False,False,False,0.004619
2021-07-09,monetary_policy,801180,-,-,0.3260617266527349,0.34787654669453016,False,True,True,-0.019353
2021-07-26,industry_policy,801760,-,-,0.4993818905461163,0.0012362189077673724,True,True,False,-0.01686
2021-09-02,capital_market_policy,801750,+,-,0.4325279354771461,0.13494412904570785,False,False,False,0.002422
2021-09-02,capital_market_policy,801790,+,+,0.5352764823034923,0.07055296460698468,True,True,False,0.018625
2021-09-02,capital_market_policy,801780,+,-,0.47924032300351543,0.04151935399296913,True,False,False,0.0032
2021-10-08,industry_policy,801760,+,+,0.6719332013113718,0.3438664026227436,True,True,False,0.019664
2021-10-08,industry_policy,801750,+,+,0.7508534587696328,0.5017069175392657,False,True,True,0.017407
2021-11-26,industry_policy,801150,-,+,0.5937874325307354,0.1875748650614708,True,False,False,-0.01842
2021-12-03,industry_policy,801150,-,+,0.5802161825515602,0.1604323651031203,True,False,False,-0.025461
2021-12-06,monetary_policy,801790,+,-,0.2592597770863132,0.4814804458273736,False,False,False,0.004962
2021-12-06,monetary_policy,801780,-,-,0.12193032551658572,0.7561393489668286,False,True,True,-0.022146
2021-12-06,monetary_policy,801180,-,-,0.1373532364239817,0.7252935271520367,False,True,True,-0.022505
2021-12-20,monetary_policy,801790,-,+,0.6680768692865884,0.33615373857317676,False,False,False,-0.007883
2021-12-20,monetary_policy,801780,-,-,0.4282429370799353,0.14351412584012935,False,True,True,-0.006363
2022-01-17,monetary_policy,801790,+,-,0.42705372796025404,0.14589254407949193,True,False,False,0.006263
2022-01-17,monetary_policy,801180,+,-,0.4009023163830286,0.19819536723394282,False,False,False,0.018132
2022-01-17,monetary_policy,801780,+,-,0.3610815816894686,0.27783683662106284,False,False,False,0.029316
2022-01-20,monetary_policy,801780,+,-,0.43601363642164875,0.1279727271567025,False,False,False,0.029385
2022-01-20,monetary_policy,801790,+,+,0.5048550556436625,0.009710111287325018,True,True,False,0.003165
2022-01-20,monetary_policy,801180,-,-,0.3524806639846201,0.29503867203075984,False,True,True,-0.020592
2022-01-20,monetary_policy,801710,-,-,0.36664608396726783,0.26670783206546433,False,True,True,-0.040695
2022-01-24,monetary_policy,801780,+,-,0.48741615321155457,0.02516769357689086,True,False,False,0.024658
2022-01-24,monetary_policy,801790,-,+,0.5070885092884592,0.014177018576918332,True,False,False,-0.001646
2022-01-24,monetary_policy,801180,+,-,0.3542817783549838,0.2914364432900324,False,False,False,0.004332
2022-04-15,monetary_policy,801180,-,-,0.2326885691875689,0.5346228616248623,False,True,True,-0.011641
2022-04-15,monetary_policy,801780,+,-,0.25038277438024364,0.4992344512395127,False,False,False,0.025073
2022-04-15,monetary_policy,801790,+,-,0.42637930687867404,0.14724138624265193,False,False,False,0.004824
2022-04-25,monetary_policy,801780,-,+,0.544593095330737,0.08918619066147393,True,False,False,-0.032975
2022-04-25,monetary_policy,801790,-,+,0.6284094515401517,0.2568189030803034,False,False,False,-0.045323
2022-04-25,monetary_policy,801180,-,-,0.4586980749600088,0.08260385007998239,True,True,False,-0.038942
2022-05-20,monetary_policy,801710,-,-,0.4547176945672882,0.09056461086542356,True,True,False,-0.003947
2022-05-20,monetary_policy,801180,-,-,0.3687162967000566,0.26256740659988675,False,True,True,-0.046473
2022-08-15,monetary_policy,801790,-,-,0.4388318010426642,0.12233639791467155,False,True,True,-0.006747
2022-08-15,monetary_policy,801180,+,-,0.22713261347081265,0.5457347730583747,False,False,False,0.039362
2022-08-15,monetary_policy,801780,-,-,0.3372062683500992,0.3255874632998016,False,True,True,-0.008638
2022-08-22,monetary_policy,801780,+,-,0.4569247528669179,0.08615049426616417,True,False,False,0.005133
2022-08-22,monetary_policy,801790,+,+,0.5735957150977099,0.1471914301954198,False,True,True,0.017386
2022-08-22,monetary_policy,801180,-,-,0.319023068494822,0.36195386301035604,False,True,True,-0.013031
2022-08-22,monetary_policy,801710,-,-,0.44657821966684996,0.10684356066630007,True,True,False,-0.02968
2022-09-05,monetary_policy,801780,+,-,0.48798257272816237,0.024034854543675266,True,False,False,0.003115
2022-09-05,monetary_policy,801790,+,+,0.6119937778727506,0.2239875557455011,False,True,True,0.005172
2022-09-05,monetary_policy,801180,+,-,0.3130235808373338,0.37395283832533244,False,False,False,0.031812
2022-10-07,geopolitical,801880,+,+,0.6468296885203112,0.2936593770406224,True,True,False,0.02913
2022-10-07,geopolitical,801080,+,+,0.740080139220399,0.4801602784407979,False,True,True,0.032727
2022-10-07,geopolitical,801110,-,+,0.735288908646354,0.470577817292708,False,False,False,-0.019249
2022-10-07,geopolitical,801890,+,+,0.7104171354641743,0.4208342709283486,False,True,True,0.074072
2022-10-07,geopolitical,801750,+,+,0.7289627082226136,0.4579254164452271,False,True,True,0.080184
2022-10-07,geopolitical,801770,+,+,0.7237893921104859,0.44757878422097175,False,True,True,0.051686
2022-10-07,geopolitical,801030,+,+,0.7900182088555099,0.5800364177110198,False,True,True,0.031977
2022-11-25,monetary_policy,801180,+,-,0.2230905570281211,0.5538188859437578,False,False,False,0.052558
2022-11-25,monetary_policy,801710,+,-,0.31396922774219943,0.37206154451560114,False,False,False,0.003928
2022-11-25,monetary_policy,801780,+,-,0.36245535005374135,0.2750892998925173,False,False,False,0.003452
2022-11-25,monetary_policy,801790,+,-,0.3804734484719642,0.23905310305607164,False,False,False,0.012493
2022-11-28,industry_policy,801710,+,-,0.3823385531343455,0.235322893731309,True,False,False,0.002945
2022-11-28,industry_policy,801180,-,-,0.34491323739849966,0.3101735252030007,True,True,False,-0.000644
2022-11-28,industry_policy,801780,-,-,0.4147329850685178,0.1705340298629644,True,True,False,-0.006354
2023-02-01,capital_market_policy,801790,-,+,0.5571183162686202,0.11423663253724037,False,False,False,-0.008788
2023-02-01,capital_market_policy,801780,-,+,0.5560482877860652,0.11209657557213037,False,False,False,-0.009393
2023-02-01,capital_market_policy,801750,+,+,0.6039311995091038,0.20786239901820758,False,True,True,0.059277
2023-02-17,capital_market_policy,801790,+,-,0.18428745804680902,0.631425083906382,False,False,False,0.008809
2023-02-17,capital_market_policy,801780,+,-,0.15586738572646636,0.6882652285470673,False,False,False,0.012383
2023-02-17,capital_market_policy,801750,-,-,0.2874088240124207,0.42518235197515863,False,True,True,-0.011665
2023-03-17,monetary_policy,801180,-,-,0.1577286620123772,0.6845426759752455,False,True,True,-0.011634
2023-03-17,monetary_policy,801790,+,-,0.27711788924869757,0.44576422150260486,False,False,False,0.000899
2023-03-17,monetary_policy,801780,-,-,0.31135262134391317,0.37729475731217366,False,True,True,-0.023531
2023-05-21,geopolitical,801080,+,+,0.6448366554692708,0.28967331093854165,True,True,False,0.031436
2023-05-21,geopolitical,801750,+,+,0.5772715348918882,0.1545430697837764,True,True,False,0.01449
2023-05-21,geopolitical,801770,+,+,0.7232250538530146,0.4464501077060292,False,True,True,0.045626
2023-06-13,monetary_policy,801780,-,-,0.3631515288151643,0.27369694236967135,False,True,True,-0.054936
2023-06-13,monetary_policy,801790,-,-,0.3470896862406576,0.3058206275186848,False,True,True,-0.029759
2023-06-13,monetary_policy,801180,-,-,0.24223344680226683,0.5155331063954663,False,True,True,-0.053735
2023-06-15,monetary_policy,801180,-,-,0.23074011230711347,0.5385197753857731,False,True,True,-0.040061
2023-06-15,monetary_policy,801780,-,-,0.37323568603627133,0.25352862792745734,False,True,True,-0.0257
2023-06-15,monetary_policy,801790,-,-,0.41812399687887464,0.16375200624225072,False,True,True,-0.028583
2023-06-20,monetary_policy,801780,+,-,0.3010056206777298,0.3979887586445404,False,False,False,0.006226
2023-06-20,monetary_policy,801790,-,-,0.45892756567051385,0.0821448686589723,True,True,False,-0.009731
2023-06-20,monetary_policy,801180,-,-,0.3114624462883874,0.37707510742322525,False,True,True,-0.000245
2023-06-20,monetary_policy,801710,-,-,0.4225416709617875,0.15491665807642496,False,True,True,-0.01003
2023-06-21,industry_policy,801730,+,-,0.4934126630464677,0.013174673907064616,True,False,False,0.038536
2023-06-21,industry_policy,801160,+,-,0.2445256081150157,0.5109487837699687,False,False,False,0.047139
2023-06-21,industry_policy,801880,+,-,0.47471184377793896,0.050576312444122085,True,False,False,0.032289
2023-06-21,industry_policy,801050,+,-,0.47301807589470574,0.05396384821058853,True,False,False,0.011856
2023-07-03,geopolitical,801030,+,+,0.8160328882472365,0.632065776494473,False,True,True,0.004753
2023-07-03,geopolitical,801080,+,+,0.6599628726407409,0.3199257452814819,True,True,False,0.001228
2023-07-03,geopolitical,801880,+,+,0.779965410009528,0.559930820019056,False,True,True,0.018994
2023-07-03,geopolitical,801110,-,+,0.8220278885585476,0.6440557771170952,False,False,False,-0.02663
2023-07-03,geopolitical,801890,-,+,0.7371033624166314,0.47420672483326287,False,False,False,-0.015626
2023-07-03,geopolitical,801050,+,+,0.7683444168804213,0.5366888337608426,False,True,True,0.022423
2023-07-21,industry_policy,801710,+,-,0.4807993258579258,0.03840134828414843,True,False,False,0.024725
2023-07-21,industry_policy,801780,+,+,0.587176699639034,0.17435339927806792,True,True,False,0.017932
2023-07-21,industry_policy,801180,+,+,0.5490614846688703,0.09812296933774056,True,True,False,0.071235
2023-07-24,capital_market_policy,801750,-,-,0.3248144289507224,0.35037114209855524,False,True,True,-0.024142
2023-07-24,capital_market_policy,801760,-,-,0.31265315261234516,0.37469369477530967,False,True,True,-0.053839
2023-07-24,capital_market_policy,801790,+,+,0.5319399527156543,0.06387990543130861,True,True,False,0.072335
2023-07-24,capital_market_policy,801780,+,-,0.3880752518595376,0.22384949628092476,True,False,False,0.021393
2023-08-09,geopolitical,801750,-,+,0.5200100322164999,0.04002006443299977,True,False,False,-0.014792
2023-08-09,geopolitical,801770,-,+,0.6098453239932301,0.2196906479864602,True,False,False,-0.015996
2023-08-09,geopolitical,801080,-,-,0.46946224841555234,0.06107550316889532,True,True,False,-0.0315
2023-08-15,monetary_policy,801780,+,-,0.3225376935222264,0.3549246129555472,False,False,False,0.025323
2023-08-15,monetary_policy,801790,+,-,0.41362676165708867,0.17274647668582266,False,False,False,0.00605
2023-08-15,monetary_policy,801180,+,-,0.2745546242354125,0.450890751529175,False,False,False,0.003881
2023-08-15,monetary_policy,801710,+,-,0.2989934452510881,0.40201310949782376,False,False,False,0.021268
2023-08-21,monetary_policy,801780,+,+,0.5389783543501464,0.07795670870029281,True,True,False,0.019955
2023-08-21,monetary_policy,801790,+,+,0.7282060960736568,0.45641219214731366,False,True,True,0.006448
2023-08-25,industry_policy,801710,+,-,0.28119203557653566,0.4376159288469287,False,False,False,0.021813
2023-08-25,industry_policy,801780,-,-,0.41482460766239726,0.17035078467520548,True,True,False,-0.013219
2023-08-25,industry_policy,801180,+,-,0.2853797563106266,0.42924048737874676,False,False,False,0.011579
2023-08-27,capital_market_policy,801790,-,-,0.3738221221834724,0.25235575563305523,False,True,True,-0.024251
2023-08-27,capital_market_policy,801780,-,-,0.35791840225177135,0.2841631954964573,True,True,False,-0.021008
2023-09-01,capital_market_policy,801790,+,-,0.45083346555252457,0.09833306889495086,False,False,False,0.012669
2023-09-01,capital_market_policy,801780,+,-,0.45390636869946505,0.09218726260106991,False,False,False,0.012026
2023-09-01,capital_market_policy,801750,-,-,0.4852375903614082,0.029524819277183645,True,True,False,-0.010507
2023-09-15,monetary_policy,801180,-,-,0.14598589563279257,0.7080282087344149,False,True,True,-0.003677
2023-09-15,monetary_policy,801780,+,-,0.3522299479127915,0.295540104174417,False,False,False,0.008722
2023-09-15,monetary_policy,801790,+,-,0.2984450308416235,0.403109938316753,False,False,False,0.013835
2023-10-07,geopolitical,801040,+,-,0.4869463538986591,0.02610729220268182,True,False,False,0.003863
2023-10-07,geopolitical,801030,-,+,0.5424443621340542,0.08488872426810845,True,False,False,-0.000342
2023-10-17,geopolitical,801080,-,+,0.5138141389438141,0.027628277887628228,True,False,False,-0.002796
2023-10-17,geopolitical,801880,-,+,0.6558087107258759,0.31161742145175175,False,False,False,-0.003749
2023-10-17,geopolitical,801110,+,+,0.6117015786807921,0.22340315736158423,True,True,False,0.007465
2023-10-17,geopolitical,801890,-,+,0.5086288027852275,0.01725760557045497,True,False,False,-0.014228
2023-10-17,geopolitical,801750,-,-,0.4639502307207302,0.07209953855853957,True,True,False,-0.032997
2023-10-17,geopolitical,801770,-,+,0.6066295828289274,0.21325916565785485,True,False,False,-0.045323
2023-10-17,geopolitical,801030,+,+,0.5245272760689277,0.04905455213785537,True,True,False,0.001745
2023-10-20,geopolitical,801030,+,-,0.4618402923401554,0.07631941531968922,True,False,False,0.016592
2023-10-20,geopolitical,801050,+,-,0.4793542903392673,0.041291419321465406,True,False,False,0.012059
2023-10-20,geopolitical,801890,+,-,0.4743512799572784,0.051297440085443236,True,False,False,0.001649
2023-10-20,geopolitical,801880,+,+,0.5679382951279554,0.1358765902559107,True,True,False,0.024832
2023-10-20,geopolitical,801080,-,-,0.4764627581472336,0.0470744837055328,True,True,False,-0.010182
2023-10-20,geopolitical,801110,-,+,0.5503663543030242,0.10073270860604833,True,False,False,-0.002455
2023-10-31,industry_policy,801180,+,-,0.3063972618869288,0.38720547622614243,False,False,False,0.004878
2023-10-31,industry_policy,801780,-,-,0.4339002568036818,0.13219948639263635,True,True,False,-0.005589
2023-10-31,industry_policy,801790,+,-,0.27580323377056454,0.4483935324588709,False,False,False,0.022559
2024-01-24,monetary_policy,801180,+,-,0.15880908840441177,0.6823818231911765,False,False,False,0.030768
2024-01-24,monetary_policy,801710,+,-,0.3864099389089005,0.22718012218219896,False,False,False,0.007479
2024-01-24,monetary_policy,801780,+,-,0.390214624580573,0.21957075083885402,False,False,False,0.052112
2024-01-24,monetary_policy,801790,+,+,0.5161887419013614,0.03237748380272287,True,True,False,0.029548
2024-02-05,market_event,801790,-,+,0.6482837587025512,0.29656751740510234,False,False,False,-0.012597
2024-02-05,market_event,801780,-,+,0.7336537835522438,0.4673075671044875,False,False,False,-0.034132
2024-02-05,market_event,801750,+,+,0.5937425248203758,0.18748504964075163,False,True,True,0.034151
2024-02-05,market_event,801080,+,+,0.5125521895890118,0.02510437917802366,True,True,False,0.039127
2024-02-07,capital_market_policy,801790,-,+,0.6974039595639351,0.39480791912787017,False,False,False,-0.00335
2024-02-07,capital_market_policy,801780,-,+,0.6936612061874932,0.3873224123749863,False,False,False,-0.010135
2024-02-20,monetary_policy,801710,+,-,0.3552271415517598,0.28954571689648045,False,False,False,0.01431
2024-02-20,monetary_policy,801780,-,+,0.619843712422912,0.23968742484582406,False,False,False,-0.010944
2024-02-20,monetary_policy,801180,+,-,0.3715463617660642,0.2569072764678716,False,False,False,0.024702
2024-03-13,industry_policy,801040,+,-,0.3381560113110578,0.32368797737788435,True,False,False,0.017119
2024-03-13,industry_policy,801030,+,-,0.4062234157748249,0.1875531684503502,True,False,False,0.022039
2024-03-13,industry_policy,801880,+,-,0.4610483130098683,0.07790337398026337,True,False,False,0.04239
2024-03-13,industry_policy,801890,+,-,0.45059386280781033,0.09881227438437934,True,False,False,0.02011
2024-04-12,capital_market_policy,801790,-,-,0.4211475750206507,0.1577048499586986,False,True,True,-0.003087
2024-04-12,capital_market_policy,801780,+,+,0.5103494678942777,0.020698935788555417,True,True,False,0.028432
2024-05-14,geopolitical,801080,+,+,0.6195811578965716,0.2391623157931433,True,True,False,0.00901
2024-05-14,geopolitical,801880,-,+,0.8336630891551496,0.6673261783102993,False,False,False,-0.018169
2024-05-14,geopolitical,801730,-,+,0.7345442529652166,0.4690885059304333,False,False,False,-0.024487
2024-05-17,industry_policy,801780,+,-,0.4734815122513839,0.053036975497232186,True,False,False,0.015168
2024-05-17,industry_policy,801180,+,-,0.3845042612033599,0.2309914775932802,True,False,False,0.027905
2024-05-17,industry_policy,801710,-,-,0.38511844402637274,0.22976311194725452,True,True,False,-0.010448
2024-05-24,capital_market_policy,801790,-,+,0.5243584767934448,0.048716953586889655,True,False,False,-0.005881
2024-05-24,capital_market_policy,801780,+,+,0.6074882524955493,0.21497650499109855,False,True,True,0.00228
2024-05-24,capital_market_policy,801750,-,+,0.5546929513445759,0.10938590268915171,False,False,False,-0.001281
2024-06-19,capital_market_policy,801790,-,-,0.46908724473695185,0.061825510526096306,False,True,True,-0.009075
2024-06-19,capital_market_policy,801780,+,-,0.4646846024060035,0.07063079518799298,False,False,False,0.028208
2024-07-10,capital_market_policy,801750,-,+,0.5655584524132736,0.13111690482654725,False,False,False,-0.016594
2024-07-10,capital_market_policy,801790,+,-,0.48294094268087295,0.03411811463825409,True,False,False,0.00649
2024-07-10,capital_market_policy,801780,-,+,0.5739492308498761,0.1478984616997523,False,False,False,-0.011593
2024-07-22,monetary_policy,801710,+,-,0.39120979213082985,0.2175804157383403,False,False,False,0.012554
2024-07-22,monetary_policy,801180,+,-,0.21331482809651386,0.5733703438069723,False,False,False,0.001992
2024-07-22,monetary_policy,801780,+,-,0.4231083714578624,0.1537832570842752,False,False,False,0.023156
2024-07-22,monetary_policy,801790,+,+,0.5103279762740236,0.020655952548047196,True,True,False,0.025813
2024-08-05,market_event,801790,-,+,0.8045868511607797,0.6091737023215593,False,False,False,-0.007489
2024-08-05,market_event,801080,-,+,0.7034963311981022,0.40699266239620435,False,False,False,-0.027684
2024-08-05,market_event,801750,-,+,0.7262657664474729,0.45253153289494574,False,False,False,-0.042203
2024-08-05,market_event,801770,-,+,0.6400977513042747,0.2801955026085494,False,False,False,-0.029484
2024-08-15,geopolitical,801050,+,-,0.4738496515530811,0.05230069689383776,True,False,False,0.008483
2024-08-15,geopolitical,801030,-,+,0.509574941632063,0.019149883264125922,True,False,False,-0.029439
2024-08-15,geopolitical,801890,-,+,0.6167418900890729,0.23348378017814575,True,False,False,-0.01801
2024-08-15,geopolitical,801880,-,+,0.5602015666515907,0.12040313330318142,True,False,False,-0.017639
2024-08-15,geopolitical,801080,-,-,0.44728467277664313,0.10543065444671373,True,True,False,-0.020521
2024-08-15,geopolitical,801110,+,+,0.6031699157087524,0.2063398314175049,True,True,False,0.012918
2024-09-09,capital_market_policy,801080,-,-,0.4602391188441334,0.07952176231173325,False,True,True,-0.014621
2024-09-09,capital_market_policy,801750,+,+,0.5755204519553729,0.15104090391074587,False,True,True,0.011147
2024-09-09,capital_market_policy,801770,+,+,0.5819358854607407,0.16387177092148142,False,True,True,0.03541
2024-09-09,capital_market_policy,801790,+,+,0.6471995900363002,0.29439918007260046,False,True,True,0.019094
2024-09-24,monetary_policy,801750,+,+,0.68950203732117,0.37900407464234,False,True,True,0.172284
2024-09-24,monetary_policy,801180,+,+,0.5484176191992869,0.09683523839857378,True,True,False,0.017341
2024-09-24,monetary_policy,801780,-,-,0.4637090748706364,0.07258185025872721,True,True,False,-0.147169
2024-09-24,monetary_policy,801790,+,+,0.7147630920089502,0.4295261840179003,False,True,True,0.165801
2024-09-26,capital_market_policy,801180,-,+,0.5391401167374419,0.07828023347488378,False,False,False,-0.017305
2024-09-26,capital_market_policy,801710,-,-,0.4528945243338256,0.0942109513323488,False,True,True,-0.010046
2024-09-26,capital_market_policy,801780,-,-,0.44216361981197544,0.11567276037604912,False,True,True,-0.095562
2024-09-27,capital_market_policy,801790,+,+,0.5625700895307975,0.12514017906159491,False,True,True,0.076692
2024-09-27,capital_market_policy,801080,+,+,0.5441144263414951,0.08822885268299019,False,True,True,0.103524
2024-09-27,capital_market_policy,801750,+,+,0.6522230518187849,0.30444610363756985,False,True,True,0.10595
2024-09-27,capital_market_policy,801030,-,+,0.5472506746316537,0.09450134926330733,False,False,False,-0.02518
2024-10-21,monetary_policy,801790,-,-,0.46911505707748696,0.061769885845026073,True,True,False,-0.010567
2024-10-21,monetary_policy,801750,+,-,0.4014116112718059,0.19717677745638817,False,False,False,0.009055
2024-10-21,monetary_policy,801710,+,-,0.38065521402210617,0.23868957195578766,False,False,False,0.068042
2024-10-21,monetary_policy,801780,-,-,0.3990654690172615,0.20186906196547705,False,True,True,-0.034858
2024-10-21,monetary_policy,801180,+,-,0.338535083176771,0.322929833646458,False,False,False,0.055497
2024-10-29,geopolitical,801880,+,+,0.6184880699022667,0.23697613980453336,True,True,False,0.021229
2024-10-29,geopolitical,801730,+,+,0.5934111279201553,0.18682225584031054,True,True,False,0.000633
2024-11-08,industry_policy,801780,+,-,0.36798929139828934,0.2640214172034213,True,False,False,0.008994
2024-11-08,industry_policy,801710,-,-,0.4407342363507743,0.1185315272984514,True,True,False,-0.032636
2024-11-08,industry_policy,801180,-,-,0.4517003503692159,0.09659929926156818,True,True,False,-0.076455
2024-12-02,geopolitical,801080,-,+,0.5370853727964667,0.07417074559293346,True,False,False,-0.007227
2024-12-02,geopolitical,801770,-,+,0.5802415581416852,0.16048311628337042,False,False,False,-0.003873
2024-12-03,geopolitical,801050,-,+,0.5323933851862717,0.06478677037254332,True,False,False,-0.002545
2024-12-03,geopolitical,801080,-,+,0.504012424672764,0.00802484934552794,True,False,False,-0.011904
2024-12-03,geopolitical,801880,+,+,0.5899993190373536,0.17999863807470717,True,True,False,0.007095
2024-12-03,geopolitical,801110,+,+,0.5921136145062665,0.18422722901253308,True,True,False,0.021353
2024-12-03,geopolitical,801890,+,+,0.5603158346600278,0.12063166932005553,True,True,False,0.026975
2024-12-03,geopolitical,801030,-,+,0.5820244473911331,0.16404889478226625,False,False,False,-0.004192
2024-12-09,industry_policy,801710,+,-,0.40269410878020745,0.1946117824395851,True,False,False,0.005345
