event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.03,0.036,0.375,0.7083,-3.0085,0.375,False,+,+,False,,,-0.13005,0.0,0.05,-0.13005,0.19133,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0203,0.024,0.4583,0.7917,-3.0253,0.4583,False,+,+,False,,,-0.14018,0.0,0.05,-0.14018,0.19823,0.0,True,False,True,True
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801780,0.006871,+,+,True,0.0437,0.0491,0.375,0.7917,-2.6387,0.375,True,+,+,False,,,-0.11803,0.0,0.05,-0.11803,0.14922,0.0,False,False,False,False
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801790,-0.008571,-,+,False,0.024,0.0319,0.4167,0.9167,-2.9683,0.4167,True,+,+,False,,,-0.18607,0.0,0.05,-0.18607,0.26017,0.0,False,False,False,False
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801180,-0.008969,-,+,False,0.0185,0.0234,0.375,0.9167,-7.7468,0.375,False,+,+,False,,,-0.19015,0.0,0.05,-0.19015,0.27562,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801780,-0.027682,-,+,False,0.0383,0.0413,0.375,1.0,0.9912,0.375,True,+,+,False,,,-0.17804,0.0,0.05,-0.17804,0.19501,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801790,-0.018241,-,+,False,0.0149,0.0177,0.5,1.0,1.4555,0.5,False,+,+,False,,,-0.222,0.0,0.05,-0.222,0.23693,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801180,-0.01619,-,-,True,0.0089,0.0112,0.5,1.0,-3.7501,0.4583,False,-,+,True,,,-0.2487,0.00988,0.05,-0.2487,0.23554,0.0,True,True,True,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801780,-0.013809,-,+,False,0.0305,0.0334,0.375,1.0,1.4082,0.375,False,+,+,False,,,-0.14214,0.0,0.05,-0.14214,0.17361,0.0,False,False,False,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801790,-0.011272,-,+,False,0.0213,0.0256,0.5417,1.0,1.6295,0.5417,False,+,+,False,,,-0.24093,0.0,0.05,-0.24093,0.23838,0.0,False,True,True,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801180,-0.004635,-,-,True,0.0095,0.0116,0.5833,1.0,-1.8104,0.4167,False,-,+,True,,,-0.19642,0.01012,0.05,-0.19642,0.18867,0.0,True,False,False,False
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801780,-0.011559,-,+,False,0.0309,0.0332,0.375,0.9583,1.0236,0.375,False,+,+,False,,,-0.16743,0.0,0.05,-0.16743,0.18187,0.0,False,False,False,True
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801790,-0.004653,-,+,False,0.0169,0.0198,0.4167,1.0,-3.3708,0.4167,False,+,+,False,,,-0.1991,0.0,0.05,-0.1991,0.25603,0.0,False,True,False,False
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801180,-0.017715,-,+,False,0.0079,0.0094,0.5833,1.0,0.9878,0.5417,False,+,+,False,,,-0.19984,0.00387,0.05,-0.19984,0.22062,0.0,True,False,False,False
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0431,0.0453,0.375,1.0,-0.2636,0.375,True,+,+,False,,,-0.18311,0.0,0.05,-0.18311,0.19768,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0221,0.0264,0.4583,1.0,-2.6221,0.4583,False,+,+,False,,,-0.18763,0.0,0.05,-0.18763,0.23831,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0089,0.0115,0.625,1.0,-1.8096,0.5,False,+,+,False,,,-0.2014,0.00459,0.05,-0.2014,0.23437,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0452,0.0498,0.5833,1.0,0.6645,0.5833,True,+,+,False,,,-0.18246,0.0,0.05,-0.18246,0.29627,0.0,True,True,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801790,-0.006679,-,+,False,0.0415,0.0449,0.5417,0.8333,3.719,0.5417,True,+,+,False,,,-0.2882,0.0,0.05,-0.2882,0.28332,0.0,False,False,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801780,-0.032675,-,+,False,0.038,0.0418,0.4167,0.9167,0.8691,0.375,False,-,+,True,,,-0.23451,0.0,0.05,-0.23451,0.21308,0.0,True,False,False,False
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801750,-0.0005,-,-,True,0.0177,0.0229,0.5417,1.0,2.149,0.5417,False,-,+,True,,,-0.38172,0.00505,0.05,-0.38172,0.36904,0.0,True,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801080,-0.036086,-,+,False,0.0149,0.0189,0.4167,1.0,-4.6939,0.4167,False,+,+,False,,,-0.30972,0.0,0.05,-0.30972,0.40385,0.0,False,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801750,-0.026273,-,+,False,0.0133,0.0173,0.4583,1.0,-1.4289,0.4167,False,+,-,True,,,-0.3279,0.00889,0.05,-0.3279,0.36697,0.0,True,False,False,True
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801770,-0.023326,-,+,False,0.0111,0.013,0.4583,1.0,-1.2003,0.4167,False,+,+,False,,,-0.40568,0.00149,0.05,-0.40568,0.407,0.0,True,False,False,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801080,0.001334,+,+,True,0.0144,0.0182,0.5833,1.0,4.7933,0.5417,False,+,-,True,,,-0.3593,0.0,0.05,-0.3593,0.48052,0.0,True,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801880,-0.002362,-,+,False,0.0127,0.0159,0.625,1.0,4.2029,0.625,False,+,+,False,,,-0.18458,0.0,0.05,-0.18458,0.24237,0.0,True,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801110,-0.023078,-,+,False,0.0099,0.0134,0.7083,1.0,4.033,0.6667,False,+,+,False,,,-0.2159,0.0,0.05,-0.2159,0.29386,0.0,True,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801890,0.009132,+,+,True,0.012,0.0141,0.5833,1.0,4.2051,0.5833,False,+,-,True,,,-0.17549,0.0,0.05,-0.17549,0.22617,0.0,True,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801750,-0.005062,-,+,False,0.0139,0.017,0.4583,1.0,-0.3357,0.4167,False,+,+,False,,,-0.3359,0.0,0.05,-0.3359,0.43855,0.0,True,False,False,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801770,-0.010742,-,+,False,0.0135,0.0167,0.5417,1.0,4.773,0.5,False,+,-,True,,,-0.328,0.01261,0.05,-0.328,0.38291,0.0,True,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0437,0.0501,0.625,0.9583,2.7244,0.625,True,+,+,False,,,-0.21584,0.0,0.05,-0.21584,0.31394,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0084,0.0112,0.4167,1.0,-5.7585,0.4167,False,+,+,False,,,-0.1665,0.0,0.05,-0.1665,0.20317,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0128,0.0177,0.2917,1.0,-8.53,0.25,False,+,+,False,,,-0.29316,0.0,0.05,-0.29316,0.37098,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0136,0.0176,0.4167,1.0,-5.7917,0.375,False,+,+,False,,,-0.30007,0.0,0.05,-0.30007,0.38327,0.0,False,False,False,True
2020-11-05,国家组织冠脉支架集中带量采购在天津开标并产生拟中选结果（首次高值医用耗,801150,-0.04837,-,+,False,0.0443,0.0484,0.4583,1.0,-1.4588,0.4583,True,+,+,False,,,-0.31129,0.0,0.05,-0.31129,0.41416,0.0,True,True,False,False
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801760,-0.026394,-,+,False,0.0111,0.0152,0.4167,1.0,-5.0583,0.375,False,+,+,False,,,-0.25523,0.0,0.05,-0.25523,0.30829,0.0,False,False,False,False
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801750,-0.033221,-,+,False,0.0133,0.0174,0.4583,1.0,-6.0291,0.375,False,+,+,False,,,-0.27615,0.0,0.05,-0.27615,0.34902,0.0,False,False,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801080,0.004487,+,+,True,0.0141,0.0171,0.5833,1.0,3.2141,0.5833,False,+,+,False,,,-0.2792,0.0,0.05,-0.2792,0.36158,0.0,False,False,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801880,0.010864,+,+,True,0.0145,0.0177,0.5417,1.0,3.3357,0.5417,False,+,+,False,,,-0.23905,0.0,0.05,-0.23905,0.31953,0.0,True,True,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801110,0.005345,+,+,True,0.0134,0.017,0.5,1.0,-2.7374,0.4583,False,+,+,False,,,-0.25994,0.0,0.05,-0.25994,0.31982,0.0,False,False,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801890,0.002826,+,+,True,0.0123,0.0145,0.5417,1.0,3.9898,0.5417,False,+,+,False,,,-0.20151,0.0,0.05,-0.20151,0.27282,0.0,False,False,False,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801750,-0.056282,-,+,False,0.021,0.0272,0.625,1.0,1.1985,0.625,False,+,+,False,,,-0.25954,0.0,0.05,-0.25954,0.28995,0.0,False,False,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801770,-0.051321,-,+,False,0.0139,0.0181,0.2917,0.9583,-5.4887,0.2917,False,+,+,False,,,-0.25059,0.0,0.05,-0.25059,0.29173,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801790,-0.040732,-,-,True,0.0513,0.0569,0.625,0.9583,1.8548,0.625,True,+,-,True,,,-0.24693,0.34274,0.05,-0.24693,0.28964,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801780,-0.054139,-,-,True,0.0159,0.0192,0.4167,1.0,-5.2611,0.4167,False,+,-,True,,,-0.15829,0.06122,0.05,-0.15829,0.18651,0.0,False,True,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801750,-0.059735,-,-,True,0.0202,0.0239,0.4583,1.0,0.7518,0.4583,False,+,-,True,,,-0.22637,0.07833,0.05,-0.22637,0.24959,0.0,False,False,True,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801760,0.026054,+,+,True,0.0111,0.0133,0.7083,1.0,2.6526,0.7083,False,+,-,True,,,-0.1975,0.00349,0.05,-0.1975,0.2114,0.0,True,True,True,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801750,0.048968,+,+,True,0.013,0.0143,0.5833,1.0,2.1458,0.5833,False,+,+,False,,,-0.275,0.00195,0.05,-0.275,0.25527,0.0,False,True,True,True
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801760,0.001891,+,+,True,0.0078,0.0097,0.625,1.0,1.0291,0.625,False,+,-,True,,,-0.23026,0.00262,0.05,-0.23026,0.23756,0.0,True,True,True,False
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801750,0.025236,+,-,False,0.0096,0.0119,0.5417,1.0,-0.9094,0.5417,False,+,-,True,,,-0.22979,0.01861,0.05,-0.22979,0.25725,0.0,True,True,False,False
2021-06-23,第五批国家组织药品集中带量采购在上海开标（251个品种、148家企业中,801150,-0.00406,-,-,True,0.0329,0.0376,0.5,1.0,2.8796,0.4583,False,+,-,True,,,-0.26651,0.21064,0.05,-0.26651,0.28233,0.0,True,False,False,True
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801780,-0.014248,-,+,False,0.0449,0.0487,0.2917,1.0,-2.3574,0.2917,True,-,+,True,,,-0.25784,0.0,0.05,-0.25784,0.23769,0.0,False,False,False,False
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801790,0.004619,+,+,True,0.0183,0.0226,0.375,1.0,-1.1263,0.375,False,-,+,True,,,-0.22958,0.0,0.05,-0.22958,0.21375,0.0,False,True,True,True
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801180,-0.019353,-,+,False,0.0121,0.0169,0.5,0.9583,-3.662,0.4583,False,+,+,False,,,-0.19339,0.00415,0.05,-0.19339,0.20492,0.0,True,True,False,False
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.013,0.0164,0.5833,0.5,-0.181,0.5833,False,-,-,False,,,-0.0809,0.01149,0.05,-0.0809,0.05793,0.0,True,True,True,True
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801790,0.018625,+,+,True,0.0129,0.0156,0.4167,1.0,-1.4316,0.4167,False,-,+,True,,,-0.16707,0.0,0.05,-0.16707,0.13832,0.0,True,True,True,True
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801780,0.0032,+,+,True,0.0336,0.0364,0.4583,1.0,1.0029,0.4583,False,+,+,False,,,-0.21232,0.0,0.05,-0.21232,0.21235,0.0,True,True,True,True
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801750,0.002422,+,-,False,0.0134,0.0156,0.5,0.9583,-0.2114,0.5,False,+,-,True,,,-0.12643,0.06046,0.05,-0.12643,0.16196,0.0,True,False,False,False
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801760,0.019664,+,+,True,0.0106,0.0142,0.5,0.9167,-3.4465,0.5,False,+,-,True,,,-0.13601,0.00895,0.05,-0.13601,0.1381,0.0,False,False,True,False
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801750,0.017407,+,-,False,0.011,0.013,0.375,0.9583,-3.8712,0.375,False,-,-,False,,,-0.10693,0.03778,0.05,-0.10693,0.09606,0.0,False,False,False,False
2021-11-26,国家组织胰岛素专项集中带量采购产生拟中选结果（42个产品、11家企业中,801150,-0.01842,-,-,True,0.0238,0.0263,0.5,1.0,0.5623,0.4583,False,+,-,True,,,-0.16029,0.13702,0.05,-0.16029,0.20432,0.0,True,False,True,False
2021-12-03,2021年国家医保药品目录谈判调整结果公布（新增74种药品，谈判新增药,801150,-0.025461,-,-,True,0.0105,0.0133,0.5833,0.9583,2.426,0.5833,False,+,-,True,,,-0.13601,0.01804,0.05,-0.13601,0.14899,0.0,True,True,False,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,+,False,0.0412,0.0428,0.5,1.0,0.8588,0.5,True,-,+,True,,,-0.23201,0.0,0.05,-0.23201,0.18603,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,+,True,0.0185,0.0204,0.5417,1.0,1.2986,0.5417,False,-,+,True,,,-0.13268,0.0,0.05,-0.13268,0.12883,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,+,False,0.0108,0.0144,0.5,0.9583,3.5438,0.4583,False,-,+,True,,,-0.17698,0.0,0.05,-0.17698,0.13917,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,+,False,0.0291,0.0317,0.5,1.0,2.6767,0.5,False,-,+,True,,,-0.18202,0.0,0.05,-0.18202,0.15588,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,+,False,0.0219,0.0243,0.5,0.9167,-1.4919,0.5,False,+,+,False,,,-0.09314,0.0,0.05,-0.09314,0.10333,0.0,False,False,False,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801780,0.029316,+,+,True,0.0252,0.0276,0.4583,0.8333,0.9967,0.4583,False,-,+,True,,,-0.09447,0.0,0.05,-0.09447,0.08045,0.0,False,True,True,True
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801790,0.006263,+,+,True,0.0228,0.0274,0.5417,0.8333,-2.3349,0.5417,False,-,+,True,,,-0.10953,0.0,0.05,-0.10953,0.10397,0.0,True,True,True,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801180,0.018132,+,+,True,0.0127,0.0162,0.625,0.9583,3.5318,0.5833,False,-,+,True,,,-0.18747,0.00579,0.05,-0.18747,0.18903,0.0,False,False,True,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,+,True,0.0471,0.0496,0.4167,0.875,-0.1406,0.4167,True,-,+,True,,,-0.09404,0.0,0.05,-0.09404,0.08991,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,+,True,0.0252,0.03,0.5,0.7917,-2.575,0.5,False,-,+,True,,,-0.09219,0.0,0.05,-0.09219,0.09246,0.0,True,True,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,+,False,0.014,0.0172,0.5417,0.8333,-1.3676,0.5417,False,-,+,True,,,-0.14862,0.00107,0.05,-0.14862,0.13523,0.0,True,True,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,+,False,0.0453,0.0498,0.4583,0.7917,-2.8492,0.4583,True,+,+,False,,,-0.11539,0.0,0.05,-0.11539,0.12529,0.0,False,False,False,False
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801780,0.024658,+,+,True,0.0308,0.0334,0.375,0.9167,-1.5167,0.375,False,-,+,True,,,-0.08336,0.0,0.05,-0.08336,0.0759,0.0,False,False,False,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801790,-0.001646,-,+,False,0.0212,0.0263,0.4583,0.8333,-4.1255,0.4583,False,-,+,True,,,-0.11158,0.0,0.05,-0.11158,0.11204,0.0,False,False,False,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801180,0.004332,+,-,False,0.0111,0.0143,0.625,0.9583,2.4836,0.5833,False,-,+,True,,,-0.17296,0.01225,0.05,-0.17296,0.15328,0.0,False,True,True,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801780,0.025073,+,+,True,0.0453,0.0492,0.3333,0.9583,-3.8863,0.3333,True,-,+,True,,,-0.19237,0.0,0.05,-0.19237,0.16466,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801790,0.004824,+,+,True,0.0261,0.0322,0.5,0.9167,-3.4782,0.5,False,-,+,True,,,-0.19187,0.0,0.05,-0.19187,0.16334,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801180,-0.011641,-,+,False,0.0252,0.0306,0.4583,1.0,-4.0919,0.4583,False,-,+,True,,,-0.3755,0.0,0.05,-0.3755,0.36695,0.0,True,True,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801780,-0.032975,-,+,False,0.0385,0.0425,0.3333,1.0,-3.8739,0.3333,True,-,+,True,,,-0.23385,0.0,0.05,-0.23385,0.22898,0.0,False,False,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801790,-0.045323,-,+,False,0.0207,0.0263,0.5417,1.0,-1.3499,0.5417,False,-,+,True,,,-0.25702,0.0,0.05,-0.25702,0.22806,0.0,False,False,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801180,-0.038942,-,-,True,0.0212,0.0257,0.4167,1.0,-1.8365,0.4167,False,-,+,True,,,-0.5337,0.03075,0.05,-0.5337,0.51297,0.0,False,True,True,True
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801180,-0.046473,-,+,False,0.0141,0.0168,0.4167,1.0,-4.7666,0.4167,False,-,+,True,,,-0.38346,0.00381,0.05,-0.38346,0.34726,0.0,False,True,False,False
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801710,-0.003947,-,+,False,0.0375,0.0409,0.4583,1.0,1.6003,0.4583,True,+,+,False,,,-0.28157,0.0,0.05,-0.28157,0.28177,0.0,True,False,True,True
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801780,-0.008638,-,+,False,0.0432,0.0458,0.5,1.0,0.0426,0.5,True,-,+,True,,,-0.16082,0.0,0.05,-0.16082,0.12466,0.0,False,False,False,False
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801790,-0.006747,-,+,False,0.0152,0.0198,0.375,1.0,-2.0896,0.375,False,+,+,False,,,-0.31809,0.0,0.05,-0.31809,0.30379,0.0,False,True,False,True
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801180,0.039362,+,-,False,0.0148,0.0179,0.4167,1.0,-4.4032,0.4167,False,-,+,True,,,-0.46366,0.02599,0.05,-0.46366,0.42179,0.0,True,False,False,False
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801780,0.005133,+,+,True,0.0372,0.0401,0.5,1.0,0.6381,0.5,True,+,+,False,,,-0.10967,0.0,0.05,-0.10967,0.16412,0.0,False,False,True,True
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801790,0.017386,+,+,True,0.0252,0.0281,0.375,1.0,-2.7125,0.375,False,+,+,False,,,-0.19693,0.0,0.05,-0.19693,0.22065,0.0,False,False,True,True
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801180,-0.013031,-,+,False,0.0115,0.015,0.5833,1.0,5.4508,0.5833,False,-,+,True,,,-0.30506,0.0,0.05,-0.30506,0.27979,0.0,True,False,False,False
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801710,-0.02968,-,+,False,0.0349,0.0374,0.3333,0.9583,-6.0003,0.2917,False,-,+,True,,,-0.19372,0.0,0.05,-0.19372,0.12955,0.0,True,False,False,False
2022-09-05,中国人民银行下调金融机构外汇存款准备金率2个百分点（8%→6%），9月,801780,0.003115,+,+,True,0.0423,0.044,0.5417,1.0,-2.1814,0.5417,True,-,+,True,,,-0.12878,0.0,0.05,-0.12878,0.08628,0.0,True,False,True,True
