event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,reld_r_ind,reld_r_mkt,reld_beats_market,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801780,-0.027682,-,+,False,0.0101,0.0118,0.3333,1.0,-4.8374,0.2917,False,+,+,False,,,+,+,-,-0.14401,0.0,0.05,-0.14401,0.1665,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801790,-0.018241,-,+,False,0.0094,0.0112,0.4583,1.0,-1.5218,0.4167,False,+,+,False,,,+,+,-,-0.22391,0.0,0.05,-0.22391,0.2646,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801180,-0.01619,-,+,False,0.0095,0.012,0.4583,1.0,-3.0647,0.4167,False,+,+,False,,,+,+,-,-0.23533,0.0,0.05,-0.23533,0.23721,0.0,False,False,False,False
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801780,-0.013809,-,+,False,0.0086,0.0108,0.4583,1.0,1.8787,0.4583,False,+,+,False,,,+,+,-,-0.13664,0.0,0.05,-0.13664,0.15534,0.0,False,False,False,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801790,-0.011272,-,+,False,0.0107,0.0123,0.5833,1.0,-0.3425,0.4583,False,+,+,False,,,+,+,-,-0.23852,0.0012,0.05,-0.23852,0.24394,0.0,False,True,True,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801180,-0.004635,-,+,False,0.0104,0.0128,0.5417,1.0,1.578,0.5,False,+,+,False,,,+,+,-,-0.18921,0.0,0.05,-0.18921,0.22717,0.0,False,True,True,True
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801780,-0.011559,-,+,False,0.0106,0.0127,0.2917,0.9583,-6.2784,0.1667,False,+,+,False,,,+,+,-,-0.14219,0.0,0.05,-0.14219,0.1721,0.0,False,False,False,True
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801790,-0.004653,-,+,False,0.0101,0.0122,0.4583,1.0,-3.559,0.4167,False,+,+,False,,,+,+,-,-0.2334,0.0,0.05,-0.2334,0.23444,0.0,False,True,False,False
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801180,-0.017715,-,+,False,0.0095,0.0112,0.5417,1.0,-0.4862,0.5417,False,-,+,True,,,+,+,-,-0.20867,0.0,0.05,-0.20867,0.1721,0.0,False,False,False,False
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0101,0.0122,0.4167,1.0,-2.3359,0.3333,False,+,+,False,,,+,+,-,-0.19471,0.0,0.05,-0.19471,0.21662,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0114,0.0145,0.5,1.0,-2.511,0.4167,False,+,+,False,,,+,+,-,-0.17853,0.0,0.05,-0.17853,0.19779,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.012,0.0152,0.625,1.0,-1.6309,0.5833,False,+,+,False,,,+,+,-,-0.16871,0.0,0.05,-0.16871,0.20709,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,-,False,0.0157,0.0202,0.375,1.0,-6.3623,0.3333,False,+,+,False,,,+,+,-,-0.222,0.01649,0.05,-0.222,0.29626,0.0,False,True,False,False
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801790,-0.006679,-,-,True,0.0253,0.0342,0.4583,0.875,-3.8724,0.4583,False,+,+,False,,,+,+,-,-0.27359,0.02936,0.05,-0.27359,0.27998,0.0,True,True,False,False
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801780,-0.032675,-,-,True,0.0177,0.0268,0.5833,0.9583,-1.0579,0.5833,False,-,+,True,,,+,+,-,-0.24788,0.04366,0.05,-0.24788,0.22566,0.0,False,True,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801750,-0.0005,-,-,True,0.0196,0.0251,0.4583,1.0,-4.9457,0.4583,False,+,,False,,,+,+,-,-0.36488,0.02716,0.05,-0.36488,0.38125,0.0,True,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801080,-0.036086,-,+,False,0.0144,0.0175,0.4167,1.0,-2.6948,0.4167,False,-,+,True,,,+,+,+,-0.33618,0.0,0.05,-0.33618,0.3581,0.0,False,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801750,-0.026273,-,-,True,0.0147,0.0186,0.5417,1.0,-1.5303,0.5,False,+,+,False,,,+,+,-,-0.32234,0.02475,0.05,-0.32234,0.344,0.0,True,False,True,True
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801770,-0.023326,-,+,False,0.0101,0.013,0.4583,1.0,-3.4273,0.4167,False,+,+,False,,,+,+,+,-0.43807,0.0,0.05,-0.43807,0.43788,0.0,False,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801080,0.001334,+,-,False,0.0154,0.0187,0.5833,1.0,3.335,0.5417,False,+,,False,,,-,-,-,-0.24456,0.0093,0.05,-0.24456,0.32776,0.0,True,False,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801880,-0.002362,-,-,True,0.0132,0.0163,0.625,1.0,2.1312,0.625,False,+,-,True,,,-,-,-,-0.23124,0.0088,0.05,-0.23124,0.28498,0.0,False,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801110,-0.023078,-,-,True,0.0108,0.0132,0.5,1.0,0.9305,0.5,False,+,+,False,,,-,-,-,-0.19383,0.0074,0.05,-0.19383,0.27991,0.0,False,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801890,0.009132,+,-,False,0.0144,0.0162,0.4583,1.0,0.0104,0.4583,False,+,+,False,,,-,-,-,-0.18887,0.01719,0.05,-0.18887,0.21959,0.0,False,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801750,-0.005062,-,-,True,0.015,0.0175,0.4167,1.0,1.3618,0.4167,False,+,+,False,,,-,-,-,-0.33731,0.01175,0.05,-0.33731,0.41215,0.0,False,True,True,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801770,-0.010742,-,-,True,0.0143,0.0168,0.4583,1.0,2.9632,0.4583,False,+,-,True,,,-,-,-,-0.40783,0.02679,0.05,-0.40783,0.41936,0.0,False,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,-,False,0.0189,0.0239,0.4167,0.9583,-2.1077,0.4167,False,+,+,False,,,+,+,-,-0.21879,0.00354,0.05,-0.21879,0.27682,0.0,True,True,True,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,-,True,0.0078,0.0108,0.625,1.0,3.2625,0.625,False,+,+,False,,,+,+,-,-0.16776,0.00803,0.05,-0.16776,0.23604,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,-,True,0.0113,0.017,0.5417,1.0,0.8341,0.5417,False,+,+,False,,,+,+,-,-0.28241,0.00637,0.05,-0.28241,0.34132,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,-,True,0.0124,0.0172,0.6667,1.0,3.8719,0.625,False,+,+,False,,,+,+,-,-0.31231,0.00642,0.05,-0.31231,0.42952,0.0,True,True,True,False
2020-11-05,国家组织冠脉支架集中带量采购在天津开标并产生拟中选结果（首次高值医用耗,801150,-0.04837,-,-,True,0.0114,0.0136,0.5,1.0,0.2884,0.5,False,+,+,False,,,-,-,-,-0.2721,0.00699,0.05,-0.2721,0.36992,0.0,False,False,True,True
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801760,-0.026394,-,-,True,0.0122,0.0146,0.4583,1.0,-4.7731,0.3333,False,+,+,False,,,-,-,-,-0.28041,0.01689,0.05,-0.28041,0.32166,0.0,False,True,True,True
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801750,-0.033221,-,-,True,0.0112,0.0139,0.375,1.0,-6.0524,0.3333,False,+,+,False,,,-,-,-,-0.29258,0.00474,0.05,-0.29258,0.35506,0.0,False,False,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801080,0.004487,+,-,False,0.016,0.0193,0.4167,1.0,-3.0982,0.4167,False,+,+,False,,,-,-,-,-0.26989,0.01883,0.05,-0.26989,0.29733,0.0,True,True,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801880,0.010864,+,-,False,0.017,0.0198,0.3333,1.0,-4.7567,0.3333,False,+,+,False,,,-,-,-,-0.26726,0.00932,0.05,-0.26726,0.37364,0.0,False,False,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801110,0.005345,+,-,False,0.0141,0.0178,0.4167,1.0,-4.0534,0.4167,False,-,+,True,,,-,-,-,-0.2732,0.02837,0.05,-0.2732,0.29085,0.0,True,True,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801890,0.002826,+,-,False,0.0127,0.0154,0.625,1.0,-0.9293,0.5833,False,+,+,False,,,-,-,-,-0.22259,0.005,0.05,-0.22259,0.28698,0.0,True,True,True,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801750,-0.056282,-,-,True,0.0156,0.0188,0.375,1.0,-1.4664,0.375,False,+,+,False,,,-,-,-,-0.26419,0.00825,0.05,-0.26419,0.3221,0.0,True,True,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801770,-0.051321,-,-,True,0.0146,0.0198,0.5,0.9583,-1.4537,0.4583,False,+,+,False,,,-,-,-,-0.27954,0.00833,0.05,-0.27954,0.39382,0.0,True,True,True,True
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801790,-0.040732,-,-,True,0.0129,0.0186,0.625,0.9583,1.8548,0.625,False,+,+,False,,,-,-,-,-0.23593,0.00827,0.05,-0.23593,0.27519,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801780,-0.054139,-,-,True,0.0126,0.0151,0.5,1.0,-3.676,0.4583,False,+,+,False,,,-,-,-,-0.18989,0.00533,0.05,-0.18989,0.20485,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801750,-0.059735,-,-,True,0.0157,0.018,0.4583,1.0,0.7518,0.4583,False,+,-,True,,,-,-,-,-0.26817,0.01382,0.05,-0.26817,0.26286,0.0,False,False,True,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801760,0.026054,+,-,False,0.0121,0.014,0.5,1.0,0.6073,0.5,False,+,+,False,,,-,-,-,-0.19683,0.0173,0.05,-0.19683,0.22733,0.0,False,False,False,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801750,0.048968,+,-,False,0.0137,0.0161,0.5417,1.0,0.5641,0.5417,False,+,+,False,,,-,-,-,-0.28165,0.02513,0.05,-0.28165,0.2965,0.0,False,False,False,False
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801760,0.001891,+,-,False,0.0091,0.0112,0.5,1.0,-1.1852,0.5,False,+,-,True,,,-,-,-,-0.22893,0.0341,0.05,-0.22893,0.22584,0.0,True,True,False,False
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801750,0.025236,+,-,False,0.01,0.013,0.5417,1.0,-0.9094,0.5417,False,+,,False,,,-,-,-,-0.18448,0.03212,0.05,-0.18448,0.18535,0.0,True,True,False,False
2021-06-23,第五批国家组织药品集中带量采购在上海开标（251个品种、148家企业中,801150,-0.00406,-,+,False,0.0163,0.0203,0.375,1.0,-3.77,0.375,False,+,+,False,,,-,-,-,-0.28758,0.0069,0.05,-0.28758,0.32037,0.0,False,True,True,False
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801780,-0.014248,-,+,False,0.0142,0.0168,0.375,1.0,-0.8548,0.375,False,+,+,False,,,+,+,-,-0.2532,0.0,0.05,-0.2532,0.29375,0.0,False,False,False,False
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801790,0.004619,+,+,True,0.0136,0.0171,0.2917,1.0,-4.2577,0.2917,False,+,+,False,,,+,+,-,-0.24963,0.0,0.05,-0.24963,0.24021,0.0,False,True,True,True
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801180,-0.019353,-,+,False,0.0141,0.0181,0.4167,1.0,-2.2326,0.4167,False,+,+,False,,,+,+,-,-0.23114,0.0,0.05,-0.23114,0.22969,0.0,False,False,False,False
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,+,False,0.0135,0.0167,0.5,0.5833,0.5174,0.5,False,-,-,False,,,-,-,-,-0.07461,0.00262,0.05,-0.07461,0.05917,0.0,True,True,False,True
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801790,0.018625,+,-,False,0.0108,0.0141,0.5833,1.0,1.0856,0.5833,False,+,-,True,,,+,+,-,-0.20057,0.02926,0.05,-0.20057,0.20714,0.0,False,False,False,False
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801780,0.0032,+,-,False,0.0143,0.0168,0.375,1.0,-2.6169,0.2917,False,+,-,True,,,+,+,-,-0.16664,0.02464,0.05,-0.16664,0.18247,0.0,False,False,False,False
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801750,0.002422,+,-,False,0.0107,0.0136,0.5,0.9583,-0.2114,0.5,False,-,-,False,,,+,+,-,-0.13566,0.03953,0.05,-0.13566,0.1217,0.0,True,False,False,False
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801760,0.019664,+,+,True,0.011,0.0142,0.5417,0.9167,-2.5612,0.5417,False,+,-,True,,,-,-,-,-0.13756,0.0,0.05,-0.13756,0.15051,0.0,True,True,True,False
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801750,0.017407,+,-,False,0.0084,0.0101,0.5833,0.9167,1.9662,0.5417,False,-,-,False,,,-,-,-,-0.11683,0.01106,0.05,-0.11683,0.09111,0.0,False,False,False,False
2021-11-26,国家组织胰岛素专项集中带量采购产生拟中选结果（42个产品、11家企业中,801150,-0.01842,-,+,False,0.0102,0.0124,0.4583,1.0,-3.7985,0.4583,False,+,-,True,,,-,-,-,-0.1206,0.0,0.05,-0.1206,0.15668,0.0,False,True,False,True
2021-12-03,2021年国家医保药品目录谈判调整结果公布（新增74种药品，谈判新增药,801150,-0.025461,-,+,False,0.0102,0.0135,0.5417,1.0,-1.1197,0.5417,False,+,-,True,,,-,+,-,-0.14807,0.0,0.05,-0.14807,0.17209,0.0,True,False,True,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,+,False,0.0071,0.0086,0.4583,1.0,-0.3302,0.4583,False,-,-,False,,,+,+,-,-0.20433,0.0,0.05,-0.20433,0.18069,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,+,True,0.0112,0.013,0.5,1.0,-1.3528,0.4583,False,-,-,False,,,+,+,-,-0.28611,0.01903,0.05,-0.28611,0.24514,0.0,True,False,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,+,False,0.0116,0.0152,0.4583,0.9583,2.1534,0.4167,False,-,-,False,,,+,+,-,-0.18974,1e-05,0.05,-0.18974,0.16908,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,+,False,0.008,0.0107,0.5,1.0,1.6847,0.4583,False,-,+,True,,,+,+,-,-0.15944,0.0,0.05,-0.15944,0.13054,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,+,False,0.0083,0.0102,0.5417,0.9583,0.81,0.4583,False,-,+,True,,,+,+,-,-0.11187,0.00015,0.05,-0.11187,0.09986,0.0,False,False,False,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801780,0.029316,+,+,True,0.0119,0.0148,0.4583,0.7917,0.9967,0.4583,False,-,+,True,,,+,+,-,-0.09065,0.0,0.05,-0.09065,0.08696,0.0,False,True,True,True
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801790,0.006263,+,+,True,0.0125,0.0175,0.5,0.9167,-2.0194,0.5,False,+,+,False,,,+,+,-,-0.13391,0.0021,0.05,-0.13391,0.13761,0.0,True,True,True,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801180,0.018132,+,+,True,0.0144,0.0182,0.5417,1.0,-0.7998,0.5417,False,-,+,True,,,+,+,-,-0.22887,0.0,0.05,-0.22887,0.20941,0.0,True,True,True,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,+,True,0.0114,0.0139,0.4583,0.875,0.0014,0.4583,False,-,+,True,,,+,+,-,-0.09329,0.0,0.05,-0.09329,0.08114,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,+,True,0.0128,0.0168,0.5,0.75,-2.0745,0.5,False,-,+,True,,,+,+,-,-0.09511,0.0,0.05,-0.09511,0.09169,0.0,True,True,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,+,False,0.0131,0.0169,0.4583,0.9583,-4.6614,0.4583,False,-,+,True,,,+,+,-,-0.20155,0.0,0.05,-0.20155,0.14802,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,-,True,0.0141,0.0188,0.4583,0.7917,-0.1046,0.4583,False,-,+,True,,,+,+,-,-0.11667,0.00761,0.05,-0.11667,0.09374,0.0,True,False,True,False
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801780,0.024658,+,+,True,0.0103,0.0126,0.375,0.875,-1.5167,0.375,False,-,+,True,,,+,+,-,-0.08517,0.0,0.05,-0.08517,0.07494,0.0,False,False,False,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801790,-0.001646,-,+,False,0.0123,0.0162,0.4583,0.7917,-5.0131,0.4583,False,-,+,True,,,+,+,-,-0.10565,0.0,0.05,-0.10565,0.10424,0.0,False,False,False,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801180,0.004332,+,+,True,0.0136,0.0182,0.5417,0.9583,-1.4195,0.5417,False,+,+,False,,,+,+,-,-0.16181,0.0,0.05,-0.16181,0.18498,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801780,0.025073,+,+,True,0.0128,0.0164,0.2917,0.9583,-6.7043,0.2917,False,-,+,True,,,+,+,-,-0.19121,0.0,0.05,-0.19121,0.17319,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801790,0.004824,+,-,False,0.0148,0.019,0.5,0.9583,3.1715,0.4583,False,-,+,True,,,+,+,-,-0.20164,0.00687,0.05,-0.20164,0.16001,0.0,False,True,True,True
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801180,-0.011641,-,+,False,0.0261,0.0316,0.4167,1.0,-4.6674,0.4167,False,-,+,True,,,+,+,-,-0.36649,0.00038,0.05,-0.36649,0.34415,0.0,False,True,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801780,-0.032975,-,-,True,0.009,0.0125,0.5417,0.9583,0.9072,0.5417,False,-,+,True,,,-,-,-,-0.22289,0.02337,0.05,-0.22289,0.19847,0.0,True,True,True,True
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801790,-0.045323,-,-,True,0.0132,0.017,0.5417,0.9583,1.2734,0.4583,False,-,+,True,,,-,-,-,-0.24998,0.02528,0.05,-0.24998,0.22174,0.0,True,True,True,True
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801180,-0.038942,-,-,True,0.0189,0.0236,0.4583,1.0,-0.3679,0.4583,False,-,+,True,,,-,-,-,-0.47745,0.01197,0.05,-0.47745,0.43727,0.0,True,True,True,False
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801180,-0.046473,-,+,False,0.0125,0.0152,0.4583,1.0,-2.9636,0.4583,False,-,+,True,,,+,+,-,-0.47232,0.00291,0.05,-0.47232,0.41457,0.0,True,True,False,False
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801710,-0.003947,-,-,True,0.0124,0.0159,0.5,1.0,-2.56,0.5,False,-,+,True,,,+,+,-,-0.31734,0.01275,0.05,-0.31734,0.28454,0.0,False,True,False,False
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801780,-0.008638,-,+,False,0.0089,0.0105,0.375,1.0,-2.2353,0.375,False,-,+,True,,,+,+,-,-0.15655,0.00174,0.05,-0.15655,0.12425,0.0,False,False,False,False
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801790,-0.006747,-,+,False,0.012,0.0157,0.4583,0.9583,-0.2558,0.2917,False,+,+,False,,,+,+,-,-0.21798,0.00736,0.05,-0.21798,0.25009,0.0,False,True,False,True
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801180,0.039362,+,+,True,0.0144,0.0181,0.5417,1.0,0.3698,0.5417,False,-,+,True,,,+,+,-,-0.46709,0.0022,0.05,-0.46709,0.38646,0.0,True,True,True,True
