event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,reld_r_ind,reld_r_mkt,reld_beats_market,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0228,0.0263,0.5,0.7083,0.5461,0.4583,False,+,,False,,,+,+,-,-0.11804,0.0,0.05,-0.11804,0.17969,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0222,0.0259,0.5417,0.75,-0.0852,0.5417,False,+,+,False,,,+,+,-,-0.12768,0.0,0.05,-0.12768,0.18855,0.0,True,False,True,True
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801780,0.006871,+,+,True,0.0153,0.0194,0.25,0.7917,-5.7812,0.25,False,+,+,False,,,+,+,-,-0.12008,0.0,0.05,-0.12008,0.15207,0.0,False,False,False,False
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801790,-0.008571,-,+,False,0.0164,0.0219,0.5,0.9167,-2.1216,0.4583,False,+,+,False,,,+,+,-,-0.1897,0.0017,0.05,-0.1897,0.2638,0.0,True,False,False,False
2020-03-13,央行宣布定向降准：对达到普惠金融考核标准的银行下调存款准备金率0.5-,801180,-0.008969,-,+,False,0.0196,0.0254,0.3333,0.875,-6.2494,0.2917,False,+,+,False,,,+,+,-,-0.1597,0.0,0.05,-0.1597,0.24734,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801780,-0.027682,-,+,False,0.0094,0.0119,0.5,1.0,-1.9225,0.4167,False,+,+,False,,,+,+,-,-0.1814,0.0,0.05,-0.1814,0.19847,0.0,False,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801790,-0.018241,-,+,False,0.0087,0.0116,0.6667,1.0,2.4028,0.5833,False,+,+,False,,,+,+,-,-0.22534,0.00364,0.05,-0.22534,0.24021,0.0,True,False,False,False
2020-03-30,央行开展500亿元7天逆回购操作，中标利率下调20个基点至2.2%,801180,-0.01619,-,+,False,0.01,0.0126,0.5417,1.0,-0.8102,0.5,False,-,+,True,,,+,+,-,-0.22316,0.0016,0.05,-0.22316,0.21088,0.0,True,False,False,False
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801780,-0.013809,-,+,False,0.0096,0.0116,0.4167,1.0,-0.8491,0.4167,False,+,+,False,,,+,+,-,-0.14338,0.0,0.05,-0.14338,0.17514,0.0,False,False,False,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801790,-0.011272,-,+,False,0.0121,0.0141,0.4583,1.0,-6.1506,0.4167,False,+,+,False,,,+,+,-,-0.21245,0.0,0.05,-0.21245,0.21781,0.0,False,True,True,True
2020-04-03,央行宣布对中小银行定向降准1个百分点（分4月15日、5月15日两次实施,801180,-0.004635,-,+,False,0.0102,0.0132,0.625,1.0,2.9878,0.5417,False,-,+,True,,,+,+,-,-0.19789,0.00168,0.05,-0.19789,0.18989,0.0,True,True,True,True
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801780,-0.011559,-,+,False,0.0103,0.0123,0.2917,0.9583,-6.2784,0.1667,False,+,+,False,,,+,+,-,-0.14819,0.0,0.05,-0.14819,0.16409,0.0,False,False,False,True
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801790,-0.004653,-,+,False,0.0106,0.0129,0.5,1.0,-3.7138,0.4583,False,+,+,False,,,+,+,-,-0.1991,0.0,0.05,-0.1991,0.25603,0.0,False,True,False,False
2020-04-15,央行开展中期借贷便利（MLF）操作，1年期中标利率下调20个基点至2.,801180,-0.017715,-,+,False,0.0106,0.0123,0.4583,1.0,-3.6243,0.4583,False,+,+,False,,,+,+,-,-0.19851,0.0,0.05,-0.19851,0.219,0.0,False,False,False,False
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0101,0.0124,0.4167,1.0,-2.3359,0.3333,False,+,+,False,,,+,+,-,-0.18299,0.0,0.05,-0.18299,0.19759,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0109,0.0144,0.5833,1.0,-1.3731,0.5,False,+,+,False,,,+,+,-,-0.16896,0.0,0.05,-0.16896,0.22123,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0109,0.014,0.625,1.0,-1.6309,0.5833,False,+,+,False,,,+,+,-,-0.19845,0.0,0.05,-0.19845,0.23236,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,-,False,0.0154,0.0193,0.4167,1.0,-3.3333,0.3333,False,+,+,False,,,+,+,-,-0.16803,0.02302,0.05,-0.16803,0.28277,0.0,False,True,False,False
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801790,-0.006679,-,-,True,0.0251,0.0343,0.4583,0.8333,-3.8724,0.4583,False,+,+,False,,,+,+,-,-0.28705,0.03437,0.05,-0.28705,0.28341,0.0,True,True,False,False
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801780,-0.032675,-,-,True,0.0166,0.0259,0.5833,0.9167,-1.0579,0.5833,False,-,+,True,,,+,+,-,-0.23464,0.04334,0.05,-0.23464,0.21305,0.0,False,True,True,True
2020-06-12,证监会发布创业板改革并试点注册制相关制度规则（首发注册管理办法等，试行,801750,-0.0005,-,-,True,0.0198,0.0244,0.3333,1.0,-6.3741,0.3333,False,-,+,True,,,+,+,-,-0.38141,0.03794,0.05,-0.38141,0.37064,0.0,True,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801080,-0.036086,-,+,False,0.0168,0.0212,0.4167,1.0,-3.4878,0.4167,False,+,+,False,,,+,+,+,-0.30913,0.0,0.05,-0.30913,0.40474,0.0,False,False,False,False
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801750,-0.026273,-,-,True,0.0138,0.0177,0.5,1.0,-0.1835,0.5,False,+,+,False,,,+,+,-,-0.32671,0.02694,0.05,-0.32671,0.36566,0.0,True,False,True,True
2020-08-04,国务院印发《新时期促进集成电路产业和软件产业高质量发展的若干政策》（国,801770,-0.023326,-,+,False,0.0107,0.0133,0.3333,1.0,-5.3473,0.3333,False,+,+,False,,,+,+,+,-0.34527,0.0,0.05,-0.34527,0.34682,0.0,False,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801080,0.001334,+,-,False,0.016,0.0186,0.5417,1.0,1.3388,0.5417,False,+,-,True,,,-,-,-,-0.36465,0.00605,0.05,-0.36465,0.48929,0.0,False,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801880,-0.002362,-,-,True,0.0138,0.017,0.4583,1.0,-3.5503,0.4583,False,+,+,False,,,-,-,-,-0.17029,0.00863,0.05,-0.17029,0.22851,0.0,False,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801110,-0.023078,-,-,True,0.0107,0.0134,0.5417,1.0,1.0486,0.5417,False,+,-,True,,,-,-,-,-0.24919,0.00812,0.05,-0.24919,0.32655,0.0,False,True,True,True
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801890,0.009132,+,-,False,0.0134,0.0147,0.4583,1.0,-0.1947,0.4167,False,+,-,True,,,-,-,-,-0.21175,0.0085,0.05,-0.21175,0.25986,0.0,False,False,False,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801750,-0.005062,-,-,True,0.016,0.018,0.375,1.0,-0.7378,0.375,False,+,-,True,,,-,-,-,-0.31915,0.00683,0.05,-0.31915,0.42159,0.0,False,True,True,False
2020-08-17,美国商务部BIS扩大对华为的外国直接产品规则(FDPR)，并新增38家,801770,-0.010742,-,-,True,0.0144,0.0171,0.375,1.0,1.7188,0.375,False,+,-,True,,,-,-,-,-0.32722,0.01545,0.05,-0.32722,0.38692,0.0,False,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,-,False,0.0194,0.0255,0.4167,0.9583,-2.2486,0.4167,False,+,+,False,,,+,+,-,-0.21627,0.00698,0.05,-0.21627,0.31453,0.0,True,True,True,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,-,True,0.0077,0.0106,0.5417,0.9583,-0.7153,0.5,False,+,,False,,,+,+,-,-0.12162,0.01189,0.05,-0.12162,0.16294,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,-,True,0.0119,0.0169,0.5833,1.0,0.6067,0.5833,False,+,+,False,,,+,+,-,-0.29311,0.01008,0.05,-0.29311,0.37135,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,-,True,0.0132,0.0176,0.5833,1.0,2.8205,0.5417,False,+,+,False,,,+,+,-,-0.25409,0.01559,0.05,-0.25409,0.34043,0.0,True,True,True,False
2020-11-05,国家组织冠脉支架集中带量采购在天津开标并产生拟中选结果（首次高值医用耗,801150,-0.04837,-,-,True,0.0119,0.014,0.5,1.0,-0.4896,0.5,False,+,+,False,,,-,-,-,-0.3165,0.0068,0.05,-0.3165,0.41981,0.0,False,False,True,True
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801760,-0.026394,-,-,True,0.0115,0.0145,0.5,1.0,-3.039,0.5,False,+,+,False,,,-,-,-,-0.25525,0.00679,0.05,-0.25525,0.30937,0.0,False,True,True,True
2020-11-10,市场监管总局发布《关于平台经济领域的反垄断指南（征求意见稿）》公开征求,801750,-0.033221,-,+,False,0.0122,0.015,0.5417,1.0,-0.6041,0.4583,False,+,+,False,,,-,-,-,-0.28046,0.00921,0.05,-0.28046,0.35217,0.0,True,False,False,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801080,0.004487,+,-,False,0.0159,0.0193,0.3333,1.0,-5.8752,0.3333,False,+,+,False,,,-,-,-,-0.28435,0.00753,0.05,-0.28435,0.3669,0.0,True,True,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801880,0.010864,+,-,False,0.0175,0.0196,0.3333,1.0,-2.4892,0.3333,False,+,+,False,,,-,-,-,-0.23904,0.00774,0.05,-0.23904,0.3195,0.0,False,False,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801110,0.005345,+,-,False,0.0135,0.018,0.4167,1.0,-4.6522,0.375,False,+,+,False,,,-,-,-,-0.26461,0.0071,0.05,-0.26461,0.32481,0.0,True,True,False,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801890,0.002826,+,-,False,0.0125,0.0151,0.5833,1.0,-1.8361,0.5417,False,+,+,False,,,-,-,-,-0.20492,0.00791,0.05,-0.20492,0.27642,0.0,True,True,True,False
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801750,-0.056282,-,-,True,0.0161,0.0192,0.375,1.0,-1.4664,0.375,False,+,+,False,,,-,-,-,-0.26329,0.02149,0.05,-0.26329,0.2947,0.0,True,True,True,True
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801770,-0.051321,-,-,True,0.0143,0.0187,0.5,1.0,-0.1316,0.5,False,+,+,False,,,-,-,-,-0.25497,0.01663,0.05,-0.25497,0.29612,0.0,True,True,True,True
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801790,-0.040732,-,-,True,0.0128,0.0193,0.6667,0.9583,2.0604,0.6667,False,+,+,False,,,-,-,-,-0.24264,0.00495,0.05,-0.24264,0.28987,0.0,False,False,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801780,-0.054139,-,-,True,0.0126,0.0149,0.5,1.0,-1.8,0.4583,False,+,-,True,,,-,-,-,-0.15992,0.01435,0.05,-0.15992,0.18702,0.0,False,True,False,False
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801750,-0.059735,-,-,True,0.0164,0.0188,0.4583,1.0,0.7518,0.4583,False,+,-,True,,,-,-,-,-0.22378,0.01619,0.05,-0.22378,0.24719,0.0,False,False,True,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801760,0.026054,+,-,False,0.0121,0.0145,0.5417,1.0,1.3007,0.5417,False,+,+,False,,,-,-,-,-0.24204,0.02566,0.05,-0.24204,0.25581,0.0,False,False,False,False
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801750,0.048968,+,-,False,0.0143,0.0167,0.5417,1.0,0.5641,0.5417,False,+,+,False,,,-,-,-,-0.27508,0.0423,0.05,-0.27508,0.25559,0.0,False,False,False,False
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801760,0.001891,+,-,False,0.0092,0.0115,0.5,1.0,-1.1852,0.5,False,+,-,True,,,-,-,-,-0.23462,0.02895,0.05,-0.23462,0.24182,0.0,True,True,False,False
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801750,0.025236,+,-,False,0.0096,0.012,0.5417,1.0,-0.9094,0.5417,False,+,-,True,,,-,-,-,-0.23356,0.0188,0.05,-0.23356,0.26106,0.0,True,True,False,False
2021-06-23,第五批国家组织药品集中带量采购在上海开标（251个品种、148家企业中,801150,-0.00406,-,+,False,0.0167,0.0215,0.4167,1.0,-3.5939,0.375,False,+,+,False,,,-,-,-,-0.29019,0.00268,0.05,-0.29019,0.3055,0.0,True,True,True,False
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801780,-0.014248,-,+,False,0.0137,0.0165,0.2917,1.0,-2.3574,0.2917,False,-,+,True,,,+,+,-,-0.26327,0.0,0.05,-0.26327,0.24077,0.0,False,False,False,False
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801790,0.004619,+,+,True,0.0129,0.0166,0.375,1.0,-3.8194,0.375,False,-,+,True,,,+,+,-,-0.22959,0.0,0.05,-0.22959,0.21375,0.0,False,True,True,True
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801180,-0.019353,-,+,False,0.0153,0.0191,0.4167,0.9583,-2.2326,0.4167,False,+,+,False,,,+,+,-,-0.19666,0.0,0.05,-0.19666,0.20811,0.0,False,False,False,False
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0132,0.0166,0.6667,0.5417,4.1949,0.625,False,-,-,False,,,-,-,-,-0.08171,0.00352,0.05,-0.08171,0.05859,0.0,True,True,True,True
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801790,0.018625,+,-,False,0.0121,0.0155,0.5833,0.9167,1.0856,0.5833,False,-,-,False,,,+,+,-,-0.16167,0.04687,0.05,-0.16167,0.13304,0.0,False,False,False,False
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801780,0.0032,+,-,False,0.0121,0.0161,0.5,0.9583,-4.102,0.4167,False,+,-,True,,,+,+,-,-0.17869,0.03252,0.05,-0.17869,0.17875,0.0,False,False,False,False
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801750,0.002422,+,-,False,0.0096,0.0122,0.5833,1.0,-1.2734,0.5833,False,+,-,True,,,+,+,-,-0.12863,0.0152,0.05,-0.12863,0.16424,0.0,True,False,False,False
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801760,0.019664,+,+,True,0.0107,0.0143,0.4583,0.9167,-4.7102,0.4583,False,+,-,True,,,-,-,-,-0.1359,0.0079,0.05,-0.1359,0.13851,0.0,False,False,True,False
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801750,0.017407,+,-,False,0.0088,0.0108,0.4583,0.9583,-4.6423,0.3333,False,-,-,False,,,-,-,-,-0.10762,0.00492,0.05,-0.10762,0.09688,0.0,False,False,False,False
2021-11-26,国家组织胰岛素专项集中带量采购产生拟中选结果（42个产品、11家企业中,801150,-0.01842,-,+,False,0.0109,0.0139,0.625,1.0,-0.0998,0.625,False,+,-,True,,,-,+,-,-0.1659,0.0,0.05,-0.1659,0.21014,0.0,False,True,False,True
2021-12-03,2021年国家医保药品目录谈判调整结果公布（新增74种药品，谈判新增药,801150,-0.025461,-,+,False,0.0098,0.0133,0.625,0.9583,-0.0742,0.625,False,+,-,True,,,-,+,-,-0.14581,0.00279,0.05,-0.14581,0.15682,0.0,True,False,True,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,+,False,0.0074,0.0091,0.5,1.0,0.8588,0.5,False,-,-,False,,,+,+,-,-0.23793,0.0,0.05,-0.23793,0.19437,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,+,True,0.0083,0.0099,0.5417,1.0,0.8852,0.5,False,-,-,False,,,+,+,-,-0.13317,0.0,0.05,-0.13317,0.13469,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,+,False,0.0107,0.0144,0.5,0.9583,3.5438,0.4583,False,-,-,False,,,+,+,-,-0.18314,0.0,0.05,-0.18314,0.14508,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,+,False,0.008,0.0101,0.5,1.0,2.6767,0.5,False,-,+,True,,,+,+,-,-0.18179,0.0,0.05,-0.18179,0.1564,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,+,False,0.0082,0.0105,0.5417,0.9167,1.5707,0.5417,False,+,+,False,,,+,+,-,-0.09304,0.0,0.05,-0.09304,0.10325,0.0,False,False,False,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801780,0.029316,+,+,True,0.0117,0.014,0.4583,0.8333,0.9967,0.4583,False,-,+,True,,,+,+,-,-0.09609,0.0,0.05,-0.09609,0.08312,0.0,False,True,True,True
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801790,0.006263,+,+,True,0.012,0.0166,0.5417,0.8333,-2.3349,0.5417,False,-,+,True,,,+,+,-,-0.10952,0.0,0.05,-0.10952,0.10398,0.0,True,True,True,False
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801180,0.018132,+,+,True,0.0138,0.0177,0.5417,0.9583,-0.7998,0.5417,False,-,+,True,,,+,+,-,-0.18928,0.0,0.05,-0.18928,0.19069,0.0,True,True,True,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,+,True,0.0119,0.014,0.4167,0.875,-0.1406,0.4167,False,-,+,True,,,+,+,-,-0.09437,0.0,0.05,-0.09437,0.0905,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,+,True,0.0133,0.0172,0.4583,0.7917,-3.4019,0.4583,False,-,+,True,,,+,+,-,-0.09068,0.0,0.05,-0.09068,0.09109,0.0,True,True,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,+,False,0.0151,0.0186,0.4583,0.8333,-2.3362,0.4583,False,-,+,True,,,+,+,-,-0.1486,0.0,0.05,-0.1486,0.13515,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,+,False,0.0141,0.0184,0.4167,0.7917,-3.9713,0.4167,False,+,+,False,,,+,+,-,-0.11541,0.0,0.05,-0.11541,0.12534,0.0,False,False,False,False
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801780,0.024658,+,+,True,0.0099,0.0123,0.375,0.9167,-1.5167,0.375,False,-,+,True,,,+,+,-,-0.08396,0.0,0.05,-0.08396,0.07641,0.0,False,False,False,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801790,-0.001646,-,+,False,0.0125,0.0166,0.4583,0.8333,-6.3402,0.4583,False,-,+,True,,,+,+,-,-0.11158,0.00069,0.05,-0.11158,0.11204,0.0,False,False,False,True
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801180,0.004332,+,+,True,0.0119,0.0159,0.5833,0.9583,-1.2,0.5833,False,-,+,True,,,+,+,-,-0.17587,0.0,0.05,-0.17587,0.1558,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801780,0.025073,+,+,True,0.0127,0.0162,0.3333,0.9583,-3.298,0.3333,False,-,+,True,,,+,+,-,-0.19204,6e-05,0.05,-0.19204,0.16381,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801790,0.004824,+,+,True,0.0152,0.0196,0.5417,0.9167,3.6432,0.5,False,-,+,True,,,+,+,-,-0.19152,0.00756,0.05,-0.19152,0.16362,0.0,False,True,False,True
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801180,-0.011641,-,+,False,0.0258,0.0316,0.4583,1.0,-3.3287,0.4583,False,-,+,True,,,+,+,-,-0.37708,0.0,0.05,-0.37708,0.36709,0.0,True,True,False,False
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801780,-0.032975,-,-,True,0.0088,0.0131,0.6667,1.0,3.5658,0.6667,False,-,+,True,,,-,-,-,-0.2339,0.01363,0.05,-0.2339,0.22896,0.0,True,True,True,True
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801790,-0.045323,-,-,True,0.013,0.0172,0.5833,1.0,1.4227,0.4583,False,-,+,True,,,-,-,-,-0.25734,0.02593,0.05,-0.25734,0.2278,0.0,True,True,True,True
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801180,-0.038942,-,+,False,0.0217,0.0262,0.375,1.0,-3.1467,0.375,False,-,+,True,,,-,-,-,-0.53601,0.02582,0.05,-0.53601,0.51418,0.0,False,True,False,False
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801180,-0.046473,-,+,False,0.0149,0.0176,0.4583,1.0,-3.0479,0.4583,False,-,+,True,,,+,+,-,-0.3849,0.00158,0.05,-0.3849,0.34825,0.0,False,False,False,False
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801710,-0.003947,-,+,False,0.0111,0.0142,0.5417,1.0,0.2782,0.4583,False,+,+,False,,,+,+,-,-0.28122,0.00018,0.05,-0.28122,0.28136,0.0,True,False,True,True
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801780,-0.008638,-,+,False,0.0088,0.0104,0.4167,1.0,-1.2461,0.4167,False,-,+,True,,,+,+,-,-0.16069,0.00321,0.05,-0.16069,0.1247,0.0,True,True,False,False
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801790,-0.006747,-,+,False,0.0097,0.0131,0.5417,1.0,3.3803,0.5,False,+,+,False,,,+,+,-,-0.31895,0.00656,0.05,-0.31895,0.30379,0.0,False,True,False,True
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801180,0.039362,+,+,True,0.0139,0.0175,0.5417,1.0,-0.5994,0.5417,False,-,+,True,,,+,+,-,-0.46365,0.00491,0.05,-0.46365,0.4218,0.0,True,False,True,True
